ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-064577,05-11-2016,"11:48:05 p.m.","P.J. UNION VICTORIA            NAZCA","EMERGENCIA MEDICA",,,
2016-064576,05-11-2016,"11:44:53 p.m.","  AV. MIGUEL GRAU (JOSE CARLOS MARIATEGUI) 1200       ATE","EMERGENCIA MEDICA",AMB-138,-12.0256127883352,-76.9086290997447
2016-064575,05-11-2016,"11:40:20 p.m.","  JR. ISLA SAN LORENZO 138        PUEBLO LIBRE",INCENDIO,M36-1,-12.0757026370852,-77.0619447530185
2016-064574,05-11-2016,"11:39:23 p.m.","  PJ. PAUCARTAMBO (2) 113        COMAS","EMERGENCIA MEDICA",AMB124-2,-11.9175162292539,-77.0431268074474
2016-064573,05-11-2016,"11:19:17 p.m.",,"EMERGENCIA MEDICA",AMB-163,-11.7722437847209,-77.1725032835224
2016-064572,05-11-2016,"11:15:48 p.m.","  JR. PUNO 657        CALLAO",INCENDIO,M1-1,-12.0552684149234,-77.1378672095071
2016-064571,05-11-2016,"10:46:37 p.m.","PANAMERICANA SUR             PUCUSANA","EMERGENCIA MEDICA",AMB-133,,
2016-064570,05-11-2016,"10:44:28 p.m.",,"EMERGENCIA MEDICA",MATPEL171,,
2016-064569,05-11-2016,"10:25:03 p.m.","JR LOA  477        ","EMERGENCIA MEDICA",AMB-163,,
2016-064568,05-11-2016,"10:08:27 p.m.","JR. AREQUIPA / PIZARRO            AYACUCHO","ACCIDENTE VEHICULAR",AMB-63,,
2016-064567,05-11-2016,"10:01:37 p.m.","  JR. FRANCISCO BOLOGNESI 1102       LA PERLA","EMERGENCIA MEDICA",AMB-1,-12.0682579649572,-77.1312143165407
2016-064566,05-11-2016,"09:45:35 p.m.","AV. SAN JUAN MASIAS 300        CALLAO","EMERGENCIA MEDICA",AMB-168,-11.9995076886702,-77.1176568449673
2016-064565,05-11-2016,"09:44:40 p.m.","  JR. LAMPA 989        LIMA","EMERGENCIA MEDICA",AMB-4,-12.0531647905712,-77.0333717932304
2016-064564,05-11-2016,"09:37:26 p.m.","  AV. EVITAMIENTO (CIRCUNVALACION)PTE TRUJILLO 000        RIMAC","EMERGENCIA MEDICA",AMB-2,-12.0398490649814,-77.0359347681055
2016-064563,05-11-2016,"09:14:22 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 27.5            PUENTE PIEDRA","ACCIDENTE VEHICULAR","AMB-184, M124-1, M163-1, M75-1",-11.8874821800284,-77.0682643139068
2016-064562,05-11-2016,"09:14:05 p.m.","PLAZA DE ARMAS            NAZCA","EMERGENCIA MEDICA","AMB-184, M124-1, M163-1, M75-1",,
2016-064561,05-11-2016,"09:10:58 p.m.","  AV. GREGORIO ESCOBEDO (ORTIZ DE ZEVALLOS) 900        JESUS MARIA","EMERGENCIA MEDICA",AMB-100,-12.0879737539591,-77.05631337098
2016-064560,05-11-2016,"09:01:33 p.m.","  JR. NAZCA 600        JESUS MARIA","EMERGENCIA MEDICA",AMB-202,-12.0708094870624,-77.0430470273892
2016-064559,05-11-2016,"08:52:25 p.m.","  JR. PUNO 655        CALLAO",INCENDIO,"AMB-1, M1-1, M15-1, M34-1, M5-1, M7-1",-12.0552684149234,-77.1378672095071
2016-064558,05-11-2016,"08:52:24 p.m.","  CL. LAS BEGONIAS 502        CARABAYLLO","EMERGENCIA MEDICA",AMB-150,-11.8970057910443,-77.0345836189292
