ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-062015,22-10-2016,"11:53:20 p.m.","PLAZA DE ARMAS DE HUACHO            HUACHO","EMERGENCIA MEDICA",AMB-20,,
2016-062014,22-10-2016,"11:52:04 p.m.","  JR. DOMINGO PONTE 737        MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-36,-12.0939773531298,-77.0646955634984
2016-062013,22-10-2016,"11:49:35 p.m.","MAZ A LOTE 9 UR. CARIBE II ETAPA             SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65-2,-11.9593184467878,-77.0915243755814
2016-062012,22-10-2016,"11:42:29 p.m.","  JR. EMILIO ALTHAUS 180        LINCE","EMERGENCIA MEDICA",AMB-14,-12.0808523883611,-77.0355629811685
2016-062011,22-10-2016,"11:40:06 p.m.","  AV. JOSE DE LA RIVA AGUERO 1803       EL AGUSTINO","EMERGENCIA MEDICA",AMB-176,-12.04219283387,-76.9974598843636
2016-062010,22-10-2016,"11:19:24 p.m.","PANA.  NORTE  ALT   ATARRAY  PUERTO SUPE            BARRANCA","ACCIDENTE VEHICULAR",AMB-73,,
2016-062009,22-10-2016,"11:19:06 p.m.","  CL. MANET (B) (35) 236        SURQUILLO",RESCATE,RES-28,-12.1141425069493,-76.9981796208856
2016-062008,22-10-2016,"11:17:42 p.m.","AV. TUPAC AMARU CRUCE CON AV. SAN FELIPE DE COLLIQUE COMAS            COMAS","ACCIDENTE VEHICULAR","AMB-164, M124-1, M150-1",-11.9083437354144,-77.0344236861487
2016-062007,22-10-2016,"11:17:35 p.m.","  PS. LA CASTELLANA  CON COMBATE DE ANGAMOS 1260       SANTIAGO DE SURCO","MATERIALES PELIGROSOS (INCIDENTE)",M16-1,-12.1366521883775,-77.0047970514762
2016-062006,22-10-2016,"11:01:33 p.m.","  JR. CUTERVO 2100       LIMA","EMERGENCIA MEDICA",AMB-14,-12.0525446728292,-77.0613339553767
2016-062005,22-10-2016,"11:01:18 p.m.","  JR. TARAPACA (MANUEL GUIRIOR) 367        MAGDALENA DEL MAR","MATERIALES PELIGROSOS (INCIDENTE)","AMB-100, M83-1",-12.0887243942751,-77.0670480545274
2016-062004,22-10-2016,"10:59:04 p.m.","  AV. CLUB GOLF DE LOS INCAS (LAS PALMERAS) 400        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB-138,-12.0929851565251,-76.9672545516366
2016-062003,22-10-2016,"10:44:41 p.m.","JR SAN JOSE  428            LURIGANCHO","EMERGENCIA MEDICA",AMB-32-2,,
2016-062002,22-10-2016,"10:42:33 p.m.","AV. UNIVERSITARIA CRUCE CON AV. SAN FELIPE DE COLLIQUE COMAS            COMAS","ACCIDENTE VEHICULAR","AMB-164, M124-1, M150-1",-11.9010877853116,-77.0396936000424
2016-062001,22-10-2016,"10:39:34 p.m.","AV. VICTOR RAUL HAYA DE LA TORRE (9 DE OCTUBRE) CRUCE CON AV. COSTANERA LA PERLA            LA PERLA","EMERGENCIA MEDICA","AMB-1, M7-1",-12.0776074555262,-77.1137251415268
2016-062000,22-10-2016,"10:38:47 p.m.","  CL. PIRANDELLO 320        SAN BORJA","EMERGENCIA MEDICA","AMB-1, M7-1",-12.0988140119921,-77.0055494016676
2016-061999,22-10-2016,"10:35:52 p.m.","JR LEONARDO ARRIETA  1169       LIMA","EMERGENCIA MEDICA",MED-9,,
2016-061998,22-10-2016,"10:34:08 p.m.","  CL. MANUEL WAGNER 400        SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB134,-12.1674597929322,-76.9756660721645
2016-061997,22-10-2016,"10:27:42 p.m.","  AV. ALFONSO UGARTE 1200       LIMA","EMERGENCIA MEDICA",AMB-14,-12.0553652392878,-77.0417516855934
2016-061996,22-10-2016,"10:21:41 p.m.","  AV. JAVIER PRADO ESTE 2400       SAN BORJA","EMERGENCIA MEDICA",MED-28,-12.0879265805615,-77.004992443608
2016-061995,22-10-2016,"10:20:34 p.m.","CARRETERAS - PANAMERICANAS CARRETERA CENTRAL 1            SANTA ANITA","MATERIALES PELIGROSOS (INCIDENTE)","AMB-138, M138-4",-12.0548562410229,-76.9650722189863
2016-061994,22-10-2016,"09:54:05 p.m.","  AV. 11 DE AGOSTO mz j lote  2 000        VENTANILLA","EMERGENCIA MEDICA",AMB-75,-11.9369603649956,-77.1322786518517
2016-061993,22-10-2016,"09:53:14 p.m.","AV. AYABACA CON JJ. ELIAS            ICA","ACCIDENTE VEHICULAR",AMB-22,,
2016-061992,22-10-2016,"09:43:41 p.m.","  AV. CORONEL NESTOR GAMBETA (EL EMISOR) 000        CALLAO","ACCIDENTE VEHICULAR","M9-1, MED-9",-11.9936435438453,-77.1254917369674
2016-061991,22-10-2016,"09:41:41 p.m.","AV. CHANCAY ALTURA PLAZA VEA            HUARAL","EMERGENCIA MEDICA",AMB-44,,
2016-061990,22-10-2016,"09:36:44 p.m.","AV. CANADA CRUCE CON AV. DE LA ARQUEOLOGIA SAN BORJA            SAN BORJA","EMERGENCIA MEDICA",AMB-176,-12.0837751151198,-77.0009000562717
2016-061989,22-10-2016,"09:36:22 p.m.","PEDRO RUIZ GALLO CDRA  1            HUACHO","EMERGENCIA MEDICA",AMB-20,,
2016-061988,22-10-2016,"09:25:01 p.m.","UR. SAGITARIO A28 LT 35             SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB134,-12.162510067964,-76.9952900289381
2016-061987,22-10-2016,"09:22:07 p.m.","  AL. SUR CDRA  12     URB MAGISTERIAL  CALLE  5  MZ  L   1200       CHORRILLOS","EMERGENCIA MEDICA",AMB-13,-12.2060955742957,-77.0177682549326
2016-061986,22-10-2016,"09:12:15 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 35.00            PUENTE PIEDRA","EMERGENCIA MEDICA",AMB-150,-11.8320095760242,-77.1150745554196
2016-061985,22-10-2016,"09:04:46 p.m.","  AV. FLOR DE AMANCAES 538        RIMAC","EMERGENCIA MEDICA",AMB-65-2,-12.0229163100939,-77.0309595372154
2016-061984,22-10-2016,"08:59:03 p.m.","UR. PACAHACAMAC 2DA ETAPA MZ L LT 19             VILLA EL SALVADOR","EMERGENCIA MEDICA",AMB-155,,
2016-061983,22-10-2016,"08:58:36 p.m.","PQ CENTRAL DE CHOSICA             ","EMERGENCIA MEDICA",AMB-32-2,,
2016-061982,22-10-2016,"08:57:16 p.m.","  JR. CHICLAYO  SAN  FELIPE   149        COMAS","EMERGENCIA MEDICA",AMB-32-2,-11.9068464607288,-77.0374756072641
2016-061981,22-10-2016,"08:49:10 p.m.","LA VICTORIA 500        PUENTE PIEDRA","EMERGENCIA MEDICA",AMB-150,,
2016-061980,22-10-2016,"08:28:23 p.m.","FERMIN TANWIN            PISCO",INCENDIO,CIST-37,,
2016-061979,22-10-2016,"08:25:17 p.m.","  JR. AYACUCHO 732        LA PERLA","EMERGENCIA MEDICA",CIST-37,-12.0726279752572,-77.1149684092119
2016-061978,22-10-2016,"08:14:17 p.m.","CATALINA HUANCA 100        ","EMERGENCIA MEDICA",AMB-176,,
2016-061977,22-10-2016,"08:12:15 p.m.","CARAZ 1039       ","EMERGENCIA MEDICA",AMB-16,,
2016-061976,22-10-2016,"08:07:25 p.m.","  AV. INCA GARCILAZO DE LA VEGA (WILSON) 1400       LIMA","EMERGENCIA MEDICA",AMB-16,-12.0589068854498,-77.0380524785836
2016-061975,22-10-2016,"08:03:18 p.m.","JR. LEONCIO PRADO (CAPITAN DE NAVIO ULISES DELBOY) CRUCE CON JR. CORONEL FRANCISCO BOLOGNESI (ENRIQUE LLOSA) MAGDALENA D            MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-16,-12.0916498326627,-77.0727775901839
2016-061974,22-10-2016,"07:58:52 p.m.","  AV. EDUARDO DE HABICH 200        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-14,-12.0253031018655,-77.0526599557756
2016-061973,22-10-2016,"07:34:49 p.m.","  AV. ALFONSO UGARTE 1300       LIMA","EMERGENCIA MEDICA",AMB-14,-12.0575277506252,-77.0415846154772
2016-061972,22-10-2016,"07:30:06 p.m.","BOULEVARD TUPAC AMARU            ","EMERGENCIA MEDICA",MED-152,,
2016-061971,22-10-2016,"07:28:39 p.m.","AV. ABANCAY CRUCE CON AV. NICOLAS DE PIEROLA (LA COLMENA) LIMA            LIMA","EMERGENCIA MEDICA",AMB-14,-12.0550678325112,-77.030435112712
2016-061970,22-10-2016,"07:15:25 p.m.","  AV. JOHN F. KENNEDY 300        SAN MARTIN DE PORRES",INCENDIO,"AMB-9, M161-1, M65-1, RES-3, RESLIG-161",-12.0262198446972,-77.0652061158812
2016-061969,22-10-2016,"07:08:49 p.m.","KEIKO SOFIA H17            ","EMERGENCIA MEDICA",AMB-22,,
2016-061968,22-10-2016,"07:07:52 p.m.","  CL. ABRAHAM VALDELOMAR            ",INCENDIO,CIST-37,,
