ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2015-050981,24-08-2015,"11:49:08 p.m.","UR. JOSE BOTERIN ETAPA I E            CALLAO","EMERGENCIA MEDICA",AMB-60,-12.0532625374464,-77.1208695951989
2015-050980,24-08-2015,"11:29:31 p.m.","  JR. AMERICA 254        PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-36,-12.0696661562541,-77.0677876072387
2015-050979,24-08-2015,"11:28:13 p.m.","NVA ESTRELLA MZ J LT 13             ANCON","EMERGENCIA MEDICA",AMB-163,,
2015-050978,24-08-2015,"11:27:09 p.m.","AV. UNIVERSITARIA NORTE CRUCE CON AV. ALFREDO MENDIOLA (PANAMERICANA NORTE) LOS OLIVOS            LOS OLIVOS","EMERGENCIA MEDICA",AMB-124,-11.9621336983515,-77.0701880018024
2015-050977,24-08-2015,"11:21:38 p.m.","PR. PERU CRUCE CON AV. EL OLIVAR CALLAO            CALLAO","ACCIDENTE VEHICULAR","AMB-60, AMB-65, M161-1, M60-1",-12.0245355150234,-77.0990014563853
2015-050976,24-08-2015,"11:13:19 p.m.","CL. ALDABAS (K) CRUCE CON AV. ALFREDO BENAVIDES SANTIAGO DE SURCO            SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB134-2,-12.1294501605107,-76.9829887403222
2015-050975,24-08-2015,"11:02:46 p.m.","JR. BARTOLOME HERRERA CRUCE CON AV. GENERAL JUAN ANTONIO ALVAREZ DE ARENALES LINCE            LINCE","EMERGENCIA MEDICA",SAMU-10,-12.081543755726,-77.0359635766444
2015-050974,24-08-2015,"11:02:45 p.m.","  AV. GENERAL JUAN ANTONIO ALVAREZ DE ARENALES 1700       LINCE","EMERGENCIA MEDICA","AMB-202, M4-1, MATPEL-4",-12.0821008320896,-77.0360140955259
2015-050973,24-08-2015,"10:54:45 p.m.","  CL. RIO CHIRA (10) 432        SAN LUIS","EMERGENCIA MEDICA",AMB-2,-12.0755383453415,-76.9967210767313
2015-050972,24-08-2015,"10:35:24 p.m.","UV. SANTA MARINA NORTE block U  116            CALLAO","EMERGENCIA MEDICA",MED-18,-12.0529291266589,-77.1316590917283
2015-050971,24-08-2015,"10:29:40 p.m.","UR. RIVA AGUERO             HUACHO","EMERGENCIA MEDICA",AMB-20,,
2015-050970,24-08-2015,"10:28:04 p.m.","  AV. NICOLAS AYLLON 1100       SAN LUIS","EMERGENCIA MEDICA",AMB-2,-12.0638397397602,-76.9975346262993
2015-050969,24-08-2015,"10:23:11 p.m.","  AV. DEL EJERCITO (AUGUSTO PEREZ ARANIBAR) 1266       MIRAFLORES","EMERGENCIA MEDICA",MED-100,-12.110614402682,-77.0509395625581
2015-050968,24-08-2015,"10:23:08 p.m.","  AV. MARISCAL ANDRES AVELINO CACERES (MANUEL ARCE DE LA OLIVA) 244        MIRAFLORES","EMERGENCIA MEDICA",RES-28,-12.1197251895331,-77.0216940254544
2015-050967,24-08-2015,"10:16:11 p.m.","  AV. ALEJANDRO VELASCO ASTETE OESTE 800        SAN BORJA","EMERGENCIA MEDICA",AMB-11,-12.1070979891675,-76.9846233213637
2015-050966,24-08-2015,"10:15:47 p.m.","ENTRADA A SAN CARLOS            ICA","EMERGENCIA MEDICA",MED-171,,
2015-050965,24-08-2015,"10:15:31 p.m.","AV. SANTIAGO ANTUNEZ DE MAYOLO CRUCE CON AV. UNIVERSITARIA NORTE LOS OLIVOS            LOS OLIVOS","EMERGENCIA MEDICA",MED-171,-11.996302482394,-77.0847221380775
2015-050964,24-08-2015,"10:13:57 p.m.","AV. UNIVERSITARIA NORTE CRUCE CON AV. SANTIAGO ANTUNEZ DE MAYOLO LOS OLIVOS            LOS OLIVOS","EMERGENCIA MEDICA",AMB-65,,
2015-050963,24-08-2015,"10:11:30 p.m.","  CL. LOS NARANJOS 100        INDEPENDENCIA","EMERGENCIA MEDICA",AMB-65,-12.0000472240232,-77.0536396725419
2015-050962,24-08-2015,"10:08:22 p.m.","CALLE GALEAS  150        HUARAL","EMERGENCIA MEDICA",AMB-44,,
2015-050961,24-08-2015,"09:51:55 p.m.","  PJ. LOS JARDINES   MZ.   Y   LOTE   27   RETABLO  ETAPA  II 000        COMAS","EMERGENCIA MEDICA",AMB-124,-11.9357868578227,-77.0577726130829
2015-050960,24-08-2015,"09:51:25 p.m.","  CL. SANTA MARTHA 188        PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-36,-12.0813813281036,-77.0682664717745
2015-050959,24-08-2015,"09:40:53 p.m.","  JR. VULCANO (J) UR LIBERTAD 000        SANTIAGO DE SURCO",RESCATE,RES-134,-12.1685546059659,-76.9924150291989
2015-050958,24-08-2015,"09:33:26 p.m.","  CL. NAVARRA (4)UR MAYORAZGO CHICO 354        ATE","EMERGENCIA MEDICA",AMB-169,-12.0533311003184,-76.9386030268349
2015-050957,24-08-2015,"09:24:11 p.m.","  JR. SAN CRISTOBAL (SUCRE) 339        LA VICTORIA","EMERGENCIA MEDICA",SAMU-10,-12.0691098349906,-77.0282335937314
2015-050956,24-08-2015,"09:01:01 p.m.","  AV. PIO XII 360        SAN MIGUEL","EMERGENCIA MEDICA",AMB-60,-12.0643904500874,-77.1009820881584
2015-050955,24-08-2015,"08:54:18 p.m.",,"EMERGENCIA MEDICA",SAMU-10,-12.0604647972926,-77.0451131166905
2015-050954,24-08-2015,"08:46:18 p.m.","  PR. EL SOL (SEXTA AVENIDA) 984        BARRANCO","EMERGENCIA MEDICA",AMB-6,-12.1378168485655,-77.0161931958097
2015-050953,24-08-2015,"08:37:37 p.m.","VENTANILLA A LA CLINICA ANGAMOS             ","EMERGENCIA MEDICA",AMB-83,,
2015-050952,24-08-2015,"08:34:15 p.m.","  CL. HORACIO ZEVALLOS 000        LOS OLIVOS","EMERGENCIA MEDICA",AMB-161,-12.0051582881619,-77.0777049587869
2015-050951,24-08-2015,"08:32:34 p.m.",,"SERVICIO ESPECIAL",M49-1,,
2015-050950,24-08-2015,"08:32:12 p.m.","  JR. MANUEL VILLAVICENCIO 169        SAN MIGUEL","EMERGENCIA MEDICA",MED-100,-12.087602312501,-77.0873005690881
2015-050949,24-08-2015,"08:22:25 p.m.","CARRETERAS - PANAMERICANAS CARRETERA CENTRAL KM 16.5            ATE","EMERGENCIA MEDICA",AMB-115,-12.0001273236896,-76.838700229015
