ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-039147,23-06-2016,"11:54:50 p.m.","  AV. DEL PARQUE NORTE (SAN BORJA NORTE) (ANTONIA MORENO DE CACERES) 677        SAN ISIDRO",RESCATE,RESLIG-4,,
2016-039146,23-06-2016,"11:49:09 p.m.","JR. GENERAL ISAAC RECAVARREN MZ B LT 1 A             SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB6-2,-12.1470792110036,-77.0135442973237
2016-039145,23-06-2016,"11:37:28 p.m.","  CL. 14 222        RIMAC","EMERGENCIA MEDICA",AMB6-2,-12.0260247565501,-77.0317074763266
2016-039144,23-06-2016,"11:27:12 p.m.","AV. RUSSO CRUCE SAN BORJA NORTE            SAN BORJA",RESCATE,"AMB-6, ESC-11",,
2016-039143,23-06-2016,"11:24:43 p.m.","  PR. MIGUEL DE ECHENIQUE 100        SAN MIGUEL","EMERGENCIA MEDICA",AMB-36,-12.0832940112565,-77.0720259929734
2016-039142,23-06-2016,"11:24:36 p.m.","CLINICA INTERNACIONAL             ","EMERGENCIA MEDICA",AMB-36,,
2016-039141,23-06-2016,"11:21:00 p.m.","  AV. AREQUIPA 900        LIMA","EMERGENCIA MEDICA",AMB-10,-12.0739843328879,-77.0361130579157
2016-039140,23-06-2016,"11:17:06 p.m.","AV GRAU  1400       BARRANCO","EMERGENCIA MEDICA",AMB-16,-12.137974923567,-77.0229271429711
2016-039139,23-06-2016,"11:15:42 p.m.","  AV. CHICAMA 261        SAN MIGUEL","EMERGENCIA MEDICA",MED-5,-12.0766665805666,-77.1037522609153
2016-039138,23-06-2016,"11:11:38 p.m.","  JR. CUTERVO DEP B 204 1818       LIMA","EMERGENCIA MEDICA",AMB-14,-12.0532702849969,-77.0584111484446
2016-039137,23-06-2016,"11:08:40 p.m.","  CL. ERNESTO PLASCENCIA (HUASCAR)  580 300        SAN ISIDRO","EMERGENCIA MEDICA",AMB-202,-12.100901498096,-77.0377027801697
2016-039136,23-06-2016,"11:06:23 p.m.","LEONCIO PRADO MZ B LT 10            ","EMERGENCIA MEDICA",AMB-21,,
2016-039135,23-06-2016,"11:05:15 p.m.","  AV. SAN JUAN DE DIOS CRUCE AV. 5 000        PUENTE PIEDRA",INCENDIO,M150-1,-11.8639763742953,-77.0665072629268
2016-039134,23-06-2016,"10:56:21 p.m.","AV. EL RETABLO CRUCE CON AV. MICAELA BASTIDAS (A) COMAS            COMAS","ACCIDENTE VEHICULAR","AMB-168, M124-1, M150-3",-11.9286832390352,-77.0562239029914
2016-039133,23-06-2016,"10:48:31 p.m.","  CL. ENRIQUE OPPENHEIMER 149        SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB-106,-12.169528388193,-76.9767010882993
2016-039132,23-06-2016,"10:38:49 p.m.","  PJ. DAMASCO 267        LA PERLA","EMERGENCIA MEDICA",AMB-106,-12.0729176104455,-77.1197660789506
2016-039131,23-06-2016,"10:17:52 p.m.","  PJ. LAS FLORES (GUATEMALA) 181        SAN ISIDRO","EMERGENCIA MEDICA",AMB-100,-12.0954848310839,-77.0465310582963
2016-039130,23-06-2016,"10:14:03 p.m.",,"EMERGENCIA MEDICA","AMB-2, M14-1",-12.0641403984677,-77.0545775232699
2016-039129,23-06-2016,"10:11:25 p.m.","  AV. LA MARINA 947        SAN MIGUEL","EMERGENCIA MEDICA",AMB-36,-12.0815356312479,-77.0719178435148
2016-039128,23-06-2016,"09:55:47 p.m.","JR. WASHINGTON CRUCE CON AV. 28 DEJULIO LIMA            LIMA","EMERGENCIA MEDICA",AMB-2,-12.0644051950919,-77.0387838469132
2016-039127,23-06-2016,"09:55:42 p.m.","  CL. OSWALDO HERCELLES 322        LA VICTORIA","EMERGENCIA MEDICA",AMB-202,-12.0866813237664,-77.0223296043416
2016-039126,23-06-2016,"09:49:25 p.m.","AV. BOLIVAR CRUCE CON AV. UNIVERSITARIA PUEBLO LIBRE            PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-36,-12.070502913923,-77.0778673591305
