ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-058674,03-10-2016,"11:55:14 p.m.","  AV. TOMAS VALLE 969        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-9,-12.0108384528078,-77.0693538157171
2016-058673,03-10-2016,"11:46:12 p.m.","  AV. LA MARINA 2400       SAN MIGUEL","ACCIDENTE VEHICULAR","AMB-14, M83-1, RES-36",-12.0781908131384,-77.088868578469
2016-058672,03-10-2016,"11:29:53 p.m.","JR. HUANTA CRUCE CON JR. HUALLAGA LIMA            LIMA","EMERGENCIA MEDICA",AMB-21,-12.0514784183313,-77.0227331122736
2016-058671,03-10-2016,"11:27:04 p.m.","  JR. ANTONIO MIROQUESADA 1228       LIMA","EMERGENCIA MEDICA",AMB-2,-12.0531258849013,-77.0180835225544
2016-058670,03-10-2016,"11:20:35 p.m.","PJ. VILLA EL SALVADOR SECTOR 1 GRUPO 23 F LT 7             VILLA EL SALVADOR","EMERGENCIA MEDICA",AMB-106,-12.1985192259082,-76.9527702837289
2016-058669,03-10-2016,"11:03:43 p.m.","  JR. SANTIAGO CARDENAS 148        LA VICTORIA","EMERGENCIA MEDICA",AMB-8,-12.0786435923616,-77.0214243185698
2016-058668,03-10-2016,"11:01:06 p.m.","VOTO BERNALES            SANTA ANITA","EMERGENCIA MEDICA",AMB-138,,
2016-058667,03-10-2016,"10:51:17 p.m.","HHAA YANACOTO            LURIGANCHO","EMERGENCIA MEDICA",AMB-32-2,,
2016-058666,03-10-2016,"10:44:53 p.m.","  AV. EL SOL (LORENZO FRANGUELA) 400        RIMAC","EMERGENCIA MEDICA",AMB-21,-12.0253528970477,-77.0253136543822
2016-058665,03-10-2016,"10:35:03 p.m.","  CL. MANUEL GONZALES PRADA 913        SURQUILLO","EMERGENCIA MEDICA",MED-28,-12.116384311909,-77.0202090681684
2016-058664,03-10-2016,"10:32:39 p.m.","  AV. UNIVERSITARIA (BELLA UNION) 400        ","EMERGENCIA MEDICA",AMB-65-2,-12.0224409253727,-77.0745478882673
2016-058663,03-10-2016,"10:26:06 p.m.","  JR. JUNO 156        CHORRILLOS","EMERGENCIA MEDICA",AMB-13,-12.1817918518819,-77.0050906809112
2016-058662,03-10-2016,"10:24:00 p.m.","  AV. LIMA 3100       SAN MARTIN DE PORRES","ACCIDENTE VEHICULAR","AMB-9, M161-1, RESLIG-161",-12.0294780420991,-77.0795637179424
2016-058661,03-10-2016,"10:23:48 p.m.","AV. NICOLAS AYLLON CRUCE CON JR. SICAYA ATE - VITARTE            ATE","EMERGENCIA MEDICA",AMB-8,-12.0640548831281,-76.9894152339468
2016-058660,03-10-2016,"10:19:54 p.m.",,"EMERGENCIA MEDICA",AMB-115-2,-11.9741826761545,-76.7621923609627
2016-058659,03-10-2016,"10:15:43 p.m.","CALLE JUAN VELASCO 1RA ETAPA            CHANCAY","EMERGENCIA MEDICA",MED-80,,
2016-058658,03-10-2016,"10:03:05 p.m.","PANAMERICANA NORTE KM 120            ","ACCIDENTE VEHICULAR",M44-1,,
2016-058657,03-10-2016,"09:59:57 p.m.","  AV. HORACIO URTEAGA 1921       JESUS MARIA",INCENDIO,M202-1,-12.0808307869675,-77.0542332259703
2016-058656,03-10-2016,"09:52:11 p.m.","AH. VALLE DE JESUS  MAZ B LOTE 17            VILLA EL SALVADOR","EMERGENCIA MEDICA",AMB-120,-12.2487670072396,-76.9291403015604
