ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2015-065633,07-11-2015,"11:59:18 p.m.","AV. SAN FELIPE DE COLLIQUE CRUCE CON AV. UNIVERSITARIA COMAS            COMAS","EMERGENCIA MEDICA",AMB-150,-11.9010877853116,-77.0396936000424
2015-065632,07-11-2015,"11:56:39 p.m.","  AV. CARLOS IZAGUIRRE 600        LOS OLIVOS",INCENDIO,"AMB-65, M168-1",-11.990509497455,-77.0685993268835
2015-065631,07-11-2015,"11:55:39 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 39.5            SANTA ROSA","ACCIDENTE VEHICULAR",M163-2,-11.8002371999846,-77.138102389307
2015-065630,07-11-2015,"11:40:56 p.m.","  JR. REFORMA 148        RIMAC","EMERGENCIA MEDICA",AMB-3,-12.0364832521486,-77.0270712715199
2015-065629,07-11-2015,"11:40:05 p.m.","  AV. BRASIL 3740       MAGDALENA DEL MAR",RESCATE,M83-1,-12.0935418292875,-77.0691500736932
2015-065628,07-11-2015,"11:29:47 p.m.","  PJ. AMBAR 764        EL AGUSTINO","EMERGENCIA MEDICA",AMB-10,-12.0495827868019,-77.0102661118222
2015-065627,07-11-2015,"11:09:38 p.m.","AV. ANGAMOS ESTE (PRIMAVERA) CRUCE CON AV. PRINCIPAL (C) SURQUILLO            SURQUILLO","EMERGENCIA MEDICA",AMB-134,-12.1123378025984,-77.0072025147349
2015-065626,07-11-2015,"11:06:38 p.m.","  AV. SEBASTIAN LORENTE 900        LIMA","EMERGENCIA MEDICA",AMB-4,-12.0523324015113,-77.0129924243825
2015-065625,07-11-2015,"11:03:28 p.m.","  CL. ANDRES MEDINA 272        COMAS","EMERGENCIA MEDICA",AMB-150,-11.9261720595582,-77.0382564966023
2015-065624,07-11-2015,"11:02:10 p.m.","SAN JUAN BAUTISTA            AYACUCHO","EMERGENCIA MEDICA",RES-63,,
2015-065623,07-11-2015,"10:50:12 p.m.","  CL. LOS CANELOS 230        ","EMERGENCIA MEDICA",AMB-65,-12.0126507403423,-77.0547337073555
2015-065622,07-11-2015,"10:34:05 p.m.","AV. SAN LUIS CRUCE CON AV. JAVIER PRADO ESTE SAN BORJA            SAN BORJA","ACCIDENTE VEHICULAR","M11-1, RES-127, RES-16, SAMU-4",-12.0864878494348,-76.9966909381168
2015-065621,07-11-2015,"10:25:40 p.m.","AV. HUAROCHIRI (BRAVO CHICO) CRUCE CON AV. METROPOLITANA (HUAYCARA) SANTA ANITA            SANTA ANITA","EMERGENCIA MEDICA",AMB-169,-12.0378067296812,-76.9543315777685
2015-065620,07-11-2015,"10:24:17 p.m.","SEGURO AGUSTO HERNANDEZ            ICA","EMERGENCIA MEDICA",AMB-22,,
2015-065619,07-11-2015,"10:15:37 p.m.","  AV. TUPAC AMARU 000        COMAS","ACCIDENTE VEHICULAR","AMB-65, M124-1, M168-1, MED-9, RES-124",-11.9767661294721,-77.0593017525468
2015-065618,07-11-2015,"10:14:33 p.m.","PROLO SALAVERRY  200        ","ACCIDENTE VEHICULAR","AMB-65, M124-1, M168-1, MED-9, RES-124",,
2015-065617,07-11-2015,"10:09:43 p.m.","  AV. ANGAMOS ESTE (PRIMAVERA) 2300       SANTIAGO DE SURCO","EMERGENCIA MEDICA",SAMU-120,-12.1043969644756,-76.9644162884857
2015-065616,07-11-2015,"10:08:10 p.m.","  AV. GREGORIO ESCOBEDO (ORTIZ DE ZEVALLOS) 900        JESUS MARIA","EMERGENCIA MEDICA",AMB-3,-12.0889170405068,-77.0569416233299
