ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-050500,21-08-2016,"11:50:12 p.m.","  JR. AYACUCHO 100        LIMA","MATERIALES PELIGROSOS (INCIDENTE)",,,
2016-050499,21-08-2016,"11:47:01 p.m.","AV. TUPAC AMARU (GERARDO UNGER) CRUCE CON AV. NARANJAL INDEPENDENCIA            INDEPENDENCIA","ACCIDENTE VEHICULAR","AMB-168, AMB-65-2, M124-1, RESLIG-161",-11.9768305165061,-77.0601558686745
2016-050498,21-08-2016,"11:25:57 p.m.","PR. TACNA CRUCE CON AV. FRANCISCO PIZARRO RIMAC            RIMAC","EMERGENCIA MEDICA","AMB-168, AMB-65-2, M124-1, RESLIG-161",-12.0387507913083,-77.0324226265983
2016-050497,21-08-2016,"10:58:51 p.m.","  JR. DELFIN PUSCIO ULLOA (12) 246        CHORRILLOS","EMERGENCIA MEDICA","AMB-168, AMB-65-2, M124-1, RESLIG-161",-12.1732738444551,-77.0175035581234
2016-050496,21-08-2016,"10:56:49 p.m.","  JR. GALVEZ CHIPOCO 381        LIMA","EMERGENCIA MEDICA","AMB-168, AMB-65-2, M124-1, RESLIG-161",-12.0641417661853,-77.0426886398705
2016-050495,21-08-2016,"10:50:08 p.m.",,"EMERGENCIA MEDICA",AMB-21,-12.0366217500035,-77.0285097514547
2016-050494,21-08-2016,"10:50:07 p.m.","  AV. PIURA 352        MIRAFLORES","EMERGENCIA MEDICA",AMB-28,-12.1159383620076,-77.0318726824582
2016-050493,21-08-2016,"10:44:20 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA SUR 11            SANTIAGO DE SURCO","ACCIDENTE VEHICULAR","AMB134, M120-1, M134-1",-12.1534791663447,-76.983896361791
2016-050492,21-08-2016,"10:26:31 p.m.",,"EMERGENCIA MEDICA",AMB-8,-12.0609856711534,-76.9962420311713
2016-050491,21-08-2016,"10:15:40 p.m.","  CL. ANDRES REYES 500        SAN ISIDRO","ACCIDENTE VEHICULAR","AMB-28, M100-1, M202-1, RESLIG-4",-12.0940173458464,-77.0263435282823
2016-050490,21-08-2016,"10:00:24 p.m.","  JR. ANTONIO MIROQUESADA 1228       LIMA","EMERGENCIA MEDICA","AMB-28, M100-1, M202-1, RESLIG-4",,
2016-050489,21-08-2016,"09:58:35 p.m.",,"MATERIALES PELIGROSOS (INCIDENTE)",M14-1,-12.0599608002612,-77.0504530977334
2016-050488,21-08-2016,"09:44:16 p.m.","  CL. MARIANO MELGAR (67) 300        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",M14-1,-12.0094922962136,-77.0921263397342
2016-050487,21-08-2016,"09:34:33 p.m.","  CL. INDEPENDENCIA 415        SAN MIGUEL","EMERGENCIA MEDICA",AMB-83,,
2016-050486,21-08-2016,"09:29:31 p.m.","HO BLOC 32 DPTO 402            ","EMERGENCIA MEDICA",AMB-120,,
2016-050485,21-08-2016,"09:29:09 p.m.","AV. LOS JARDINES ESTE (INCA MANCO CAPAC) CRUCE CON AV. SANTA ROSA DE LIMA (6) SAN JUAN DE LURIGANCHO            SAN JUAN DE LURIGANCHO",INCENDIO,"M121-3, M2-1",-12.0080275534094,-76.9969135589566
2016-050484,21-08-2016,"09:18:23 p.m.","PLAZA DE ARMAS             NAZCA","EMERGENCIA MEDICA",MED-200,,
