ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-011532,18-02-2016,"11:54:53 p.m.","AV CUTERVO  300        ICA","EMERGENCIA MEDICA",AMB-22,,
2016-011531,18-02-2016,"11:44:03 p.m.",,RESCATE,M138-1,,
2016-011530,18-02-2016,"11:43:22 p.m.","AV. ARGENTINA 5300       CARMEN DE LA LEGUA REYNOS","EMERGENCIA MEDICA",AMB-60,,
2016-011529,18-02-2016,"11:37:19 p.m.","  JR. LOS ALISIOS 120        LA VICTORIA",RESCATE,RESLIG-4,-12.0805997954638,-77.0095660420977
2016-011528,18-02-2016,"11:29:59 p.m.","  AV. SANTA GERTRUDIS 305        LIMA","EMERGENCIA MEDICA",AMB-36,-12.0643447333506,-77.0736415443117
2016-011527,18-02-2016,"11:28:44 p.m.","  JR. ELEAZAR GUZMAN Y BARRON 2560       LIMA","EMERGENCIA MEDICA",AMB-14,-12.0552371793908,-77.0683796451132
2016-011526,18-02-2016,"11:05:33 p.m.","  JR. CORONEL FRANCISCO BOLOGNESI 800        SAN MIGUEL","EMERGENCIA MEDICA",AMB-83,-12.0853276710129,-77.077920152425
2016-011525,18-02-2016,"11:02:14 p.m.","  CL. MANUEL PIMENTEL JIMENEZ 2000       LIMA","EMERGENCIA MEDICA",AMB-65,-12.0374756793655,-77.0685443282633
2016-011524,18-02-2016,"10:39:20 p.m.","COLOMBIA  125        PUEBLO LIBRE","SERVICIO ESPECIAL",RESLIG-36,,
2016-011523,18-02-2016,"10:38:33 p.m.","CL. DULIO POGGI (22) 700        LA PERLA",RESCATE,RES-15,-12.0750555308554,-77.1120980019327
2016-011522,18-02-2016,"10:32:37 p.m.","AH. MORON JOVEN (VIRGEN DE FATIMA DE MORON CHICO) MZ   E  1              CHACLACAYO","EMERGENCIA MEDICA",AMB-115,-11.9843091238612,-76.8073978477074
2016-011521,18-02-2016,"10:28:37 p.m.","  JR. TOMASAL (ATACAPU) 678        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB134-2,-12.1135857667345,-76.9687453711094
2016-011520,18-02-2016,"10:27:20 p.m.","SUCRE 829        PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-36,,
2016-011519,18-02-2016,"10:26:04 p.m.","  JR. HUIRACOCHA 1501       JESUS MARIA","EMERGENCIA MEDICA",AMB-14,-12.077997076752,-77.0491522676104
2016-011518,18-02-2016,"10:09:34 p.m.","  CL. MANUEL MESONES MURO 125        SAN MIGUEL","EMERGENCIA MEDICA",AMB-7,-12.079490873552,-77.0987675671887
2016-011517,18-02-2016,"10:09:05 p.m.","  CL. JUAN ANTONIO RIBEYRO 160        JESUS MARIA","EMERGENCIA MEDICA","AMB-14, SAMU-10",-12.0667303256168,-77.0459126248875
2016-011516,18-02-2016,"10:02:36 p.m.","  AV. AREQUIPA 600        LIMA","EMERGENCIA MEDICA",AMB-4,-12.0708298028602,-77.0365909707996
2016-011515,18-02-2016,"09:58:15 p.m.","  JR. VICTOR LARCO HERRERA 401        MAGDALENA DEL MAR","MATERIALES PELIGROSOS (INCIDENTE)","AMB-83, M100-1",-12.0969552863647,-77.0689875765992
2016-011514,18-02-2016,"09:54:59 p.m.","  CL. JOSE SANTOS CHOCANO  VILLA SOL  300        LOS OLIVOS","EMERGENCIA MEDICA",SAMU-168,-11.9952034190237,-77.0650425597496
2016-011513,18-02-2016,"09:52:35 p.m.","PLAZUELA BELEN             PISCO","EMERGENCIA MEDICA",AMB-37,,
2016-011512,18-02-2016,"09:49:50 p.m.","  CL. EDUARDO LIZARZABURO 600        SAN BORJA",INCENDIO,"M11-1, M4-1, RES-127, SAMU-127",-12.0852266884518,-76.9883952090373
2016-011511,18-02-2016,"09:45:00 p.m.","  JR. LOS CAPULIES 148        INDEPENDENCIA","EMERGENCIA MEDICA",AMB-65,-12.0058185967118,-77.0534312187002
2016-011510,18-02-2016,"09:38:30 p.m.","  AV. TOMAS VALLE 3400       CALLAO","EMERGENCIA MEDICA",AMB-9,-12.0143842594814,-77.096327575549
2016-011509,18-02-2016,"09:32:58 p.m.","  AV. JOSE GALVEZ 2052       LINCE","EMERGENCIA MEDICA",AMB-14,-12.084447851718,-77.0291755662805
2016-011508,18-02-2016,"09:25:27 p.m.","AV. ELMER FAUCETT CRUCE CON AV. PIURA (LA CHALACA) CALLAO            CALLAO","EMERGENCIA MEDICA",AMB-60,-12.0451630779689,-77.0988173382096
