ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2015-055840,18-09-2015,"11:54:11 p.m.","  CL. LIVIO MONTOYA 174        SANTIAGO DE SURCO","EMERGENCIA MEDICA","AMB-11, SAMU-120",-12.1308025847313,-76.9987883118727
2015-055839,18-09-2015,"11:45:17 p.m.","  AV. UNIVERSITARIA 1449       LIMA","EMERGENCIA MEDICA",AMB-36,-12.0637312253232,-77.0781988074554
2015-055838,18-09-2015,"11:42:09 p.m.","CLL SAN MARTIN  ESQ  A B LEGUIA            HUACHO","EMERGENCIA MEDICA",AMB-20,,
2015-055837,18-09-2015,"11:27:20 p.m.","CONDOMINIO  LOS  GIRASOLES  TORRE C  DTO   104            EL AGUSTINO","EMERGENCIA MEDICA",AMB-176,,
2015-055836,18-09-2015,"11:12:49 p.m.","JR. HUMBOLDT CRUCE CON AV. AVIACION LA VICTORIA            LA VICTORIA","EMERGENCIA MEDICA",AMB-8,-12.0637988065106,-77.0127105977594
2015-055835,18-09-2015,"11:12:08 p.m.","  AV. NICOLAS DE PIEROLA (LA COLMENA) 1400       LIMA","EMERGENCIA MEDICA",SAMU-10,-12.0549676577913,-77.0296486172108
2015-055834,18-09-2015,"11:08:52 p.m.","JR. NICOLAS DE PIEROLA  300        HUACHO","MATERIALES PELIGROSOS (INCIDENTE)",M20-1,,
2015-055833,18-09-2015,"11:07:33 p.m.","CARRETERAS - PANAMERICANAS CARRETERA CENTRAL 21            CHACLACAYO","EMERGENCIA MEDICA",AMB-115,-11.9827518944265,-76.8008791401217
2015-055832,18-09-2015,"11:07:07 p.m.","  AV. SUCRE  DTO  401  1352       PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-36,-12.0845381858841,-77.0678215592555
2015-055831,18-09-2015,"11:06:03 p.m.","VILLARAN            MIRAFLORES","MATERIALES PELIGROSOS (INCIDENTE)","AMB-11, M28-1",,
2015-055830,18-09-2015,"11:04:31 p.m.","CL NICOLAS DE PIEROLA  282        HUACHO","MATERIALES PELIGROSOS (INCIDENTE)",M20-1,,
2015-055829,18-09-2015,"10:38:55 p.m.",,"EMERGENCIA MEDICA",AMB-14,-12.0578102372234,-77.0491754188528
2015-055828,18-09-2015,"10:35:49 p.m.","  CL. JULIAN ARIAS ARAGUEZ 425        MIRAFLORES","MATERIALES PELIGROSOS (INCIDENTE)","AMB-11, M28-1",-12.1264368444319,-77.0202090748776
2015-055827,18-09-2015,"10:33:31 p.m.","  CL. LAS PALMERAS 100        LOS OLIVOS","EMERGENCIA MEDICA",AMB-161,-11.9828299757493,-77.071501573522
