ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-033441,22-05-2016,"11:47:55 p.m.","  AV. JOSE DE LA RIVA AGUERO 200        EL AGUSTINO",INCENDIO,"AMB-10, M10-1, M8-1, RES-127",-12.0567907687978,-77.0057644510673
2016-033440,22-05-2016,"11:45:08 p.m.","AV  CERVULO GUTIERREZ MZ C LOT 12            ICA",INCENDIO,"AMB-22, M22-1",,
2016-033439,22-05-2016,"11:40:06 p.m.","AV. ELMER FAUCETT CRUCE CON AV. VENEZUELA BELLAVISTA            BELLAVISTA","EMERGENCIA MEDICA",AMB-60,-12.0623760226424,-77.0972910517164
2016-033438,22-05-2016,"11:33:54 p.m.","  AV. PABLO PATRON 200        LA VICTORIA","EMERGENCIA MEDICA",AMB-60,-12.0698443077121,-77.0017065799542
2016-033437,22-05-2016,"11:28:23 p.m.","  AV. 9 DE DICIEMBRE (RIO SECO) 700        VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA",AMB-155,-12.173427749944,-76.936270431598
2016-033436,22-05-2016,"11:28:17 p.m.","  AV. GUARDIA CIVIL (ANTONIO VARGAS) (CONDORES) 300        CHORRILLOS","EMERGENCIA MEDICA",AMB-106,-12.1846237023984,-77.0053527979814
2016-033435,22-05-2016,"11:16:05 p.m.","  CL. MAYNAS 540        LIMA",INCENDIO,"AMB-10, AMB-202, M176-1, M3-1, M8-1",-12.0485075133768,-77.0171467913357
2016-033434,22-05-2016,"11:13:20 p.m.","AV. ANGAMOS ESTE (PRIMAVERA) CRUCE CON AV. REPUBLICA DE PANAMA SURQUILLO            SURQUILLO","ACCIDENTE VEHICULAR","AMB-28, M28-1, RES-28",,
2016-033433,22-05-2016,"11:10:14 p.m.","  AV. JOSE GALVEZ 574        ",INCENDIO,"AMB-28, M28-1, RES-28",-12.0671024196361,-77.1282630985335
2016-033432,22-05-2016,"11:10:11 p.m.","  AV. JOSE GALVEZ 574        LA PERLA",INCENDIO,"AMB-9, M1-1, RES-15",-12.0671024196361,-77.1282630985335
2016-033431,22-05-2016,"11:05:19 p.m.","AH. VILLA LOS ANDES F 1 LOTE  3  000        SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA","AMB-9, M1-1, RES-15",,
2016-033430,22-05-2016,"11:03:03 p.m.","  JR. CANTA 642        LA VICTORIA","EMERGENCIA MEDICA","AMB-9, M1-1, RES-15",-12.0664003278279,-77.0311855573626
2016-033429,22-05-2016,"11:01:20 p.m.","AV LAS CONCHITAS MZ A LOTE 15 AH CORAZON DE JESUS             ","EMERGENCIA MEDICA","AMB-9, M1-1, RES-15",,
2016-033428,22-05-2016,"10:39:24 p.m.","AV. LOS CIRUELOS CRUCE CON AV. FERNANDO WIESE (PROCERES DE LA INDEPENDENCIA) SAN JUAN DE LURIGANCHO            SAN JUAN DE LURIGANCHO","ACCIDENTE VEHICULAR","AMB-2, M121-1",-11.9829896507833,-77.0061511160312
2016-033427,22-05-2016,"10:19:20 p.m.","BARRIO SAN MARTIN PSJE LA VICTORIA SUNMPE            ",INCENDIO,"AMB-2, M121-1",,
2016-033426,22-05-2016,"10:13:01 p.m.","AV. ALEJANDRO VELASCO ASTETE CRUCE CON AV. CAMINOS DEL INCA SANTIAGO DE SURCO            SANTIAGO DE SURCO","ACCIDENTE VEHICULAR","AMB134-2, M11-1, M120-1",-12.122969984687,-76.9857421865421
2016-033425,22-05-2016,"10:07:09 p.m.","  AV. ANTISUYO 600        INDEPENDENCIA","ACCIDENTE VEHICULAR","AMB-65-2, M161-1, M65-1",-11.9750847061779,-77.0471071098567
2016-033424,22-05-2016,"10:03:54 p.m.","  CL. FRANCISCO BOLOGNESI 114        ATE","EMERGENCIA MEDICA",MED-96,-12.0218950498839,-76.8805268133324
2016-033423,22-05-2016,"09:49:53 p.m.","CALLE UNION VICTORIA            NAZCA","EMERGENCIA MEDICA",AMB-82,,
2016-033422,22-05-2016,"09:30:20 p.m.","  JR. GARCIA HURTADO DE MENDOZA (LIBERTAD) 349        RIMAC","MATERIALES PELIGROSOS (INCIDENTE)",AMB-82,,
2016-033421,22-05-2016,"09:29:26 p.m.","LA PAZ  COLEGIO  LEONCIO PRADO  17         CALLAO","SERVICIO ESPECIAL",M7-1,,
2016-033420,22-05-2016,"09:29:23 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA SUR 24            ","EMERGENCIA MEDICA",AMB-129,-12.2464653171637,-76.9358703916604
2016-033419,22-05-2016,"09:25:08 p.m.","  AV. ANGELICA GAMARRA 1500       LOS OLIVOS","EMERGENCIA MEDICA",AMB-129,-12.006670270201,-77.0796412073963
