ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2017-012694,08-03-2017,"11:59:30 p.m.","  CL. TUPAC AMARU 351        BELLAVISTA","EMERGENCIA MEDICA",MED-34-2,-12.0663193765092,-77.1299940866769
2017-012693,08-03-2017,"11:30:29 p.m.","UR. CIUDAD DEL PESCADOR SECTOR I I1            BELLAVISTA","EMERGENCIA MEDICA",MED-34-2,-12.0572913403401,-77.1046291085157
2017-012692,08-03-2017,"11:26:45 p.m.","CALLE AGUA DULCE  GOBIERNO REGIONAL            HUACHO","EMERGENCIA MEDICA",AMB-20,,
2017-012691,08-03-2017,"11:18:19 p.m.","AV. CANTA CALLAO (PLAN VIAL) CRUCE CON AV. CANTA CALLAO CALLAO            CALLAO","EMERGENCIA MEDICA","AMB-163, AMB-65-2, M9-1",-11.9970661191126,-77.1124976869998
2017-012690,08-03-2017,"10:57:49 p.m.","  AV. LOS VICUS 760        SANTIAGO DE SURCO","MATERIALES PELIGROSOS (INCIDENTE)",M16-1,-12.1400405141074,-77.0051390864013
2017-012689,08-03-2017,"10:53:20 p.m.","GUARDIA CIVIL            NAZCA",INCENDIO,CIST82-4,,
2017-012688,08-03-2017,"10:28:19 p.m.","  CL. MARTE (SUR) 208        ","EMERGENCIA MEDICA",AMB-16,-12.1463507453545,-76.9916429229574
2017-012687,08-03-2017,"10:28:10 p.m.","AV. BERTELLO  SANTA ROSA            ANCON","EMERGENCIA MEDICA",MED-163,,
2017-012686,08-03-2017,"10:09:16 p.m.","UNIVERSITARIA ESQ BELAUNDE             COMAS","EMERGENCIA MEDICA",AMB-124,,
2017-012685,08-03-2017,"10:05:44 p.m.","  CL. LAS RETAMAS MZ 1 LOTE 1 000        LURIGANCHO","EMERGENCIA MEDICA",AMB-32,-11.9475502831167,-76.7213755920843
2017-012684,08-03-2017,"09:57:18 p.m.","BUENOS AIRES            ","EMERGENCIA MEDICA",AMB-44,,
2017-012683,08-03-2017,"09:51:17 p.m.","  JR. RAMON CASTILLA DPTO 501 806        MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-10,-12.0888273709781,-77.0729235847157
2017-012682,08-03-2017,"09:50:11 p.m.","  PS. DE LA LIBERTAD 214        PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-83,-12.0830327225421,-77.0659082174972
