ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-030703,08-05-2016,"11:54:16 p.m.",,"EMERGENCIA MEDICA",AMB-65-2,-12.0191214151358,-77.0569403832831
2016-030702,08-05-2016,"11:45:08 p.m.","UV. MIRONES BLOCK 41            LIMA",INCENDIO,M14-1,-12.0530905518237,-77.0685592949965
2016-030701,08-05-2016,"11:39:22 p.m.","  AV. LA PAZ 463        LA PERLA","EMERGENCIA MEDICA",AMB-7,-12.0700470783081,-77.1303603012022
2016-030700,08-05-2016,"11:28:29 p.m.",,"EMERGENCIA MEDICA",AMB-7,,
2016-030699,08-05-2016,"11:17:30 p.m.","CA. CENTRAL KM 40.5            LURIGANCHO","ACCIDENTE VEHICULAR",AMB-7,,
2016-030698,08-05-2016,"11:14:58 p.m.","  PJ. CAPRI 172        LA VICTORIA","EMERGENCIA MEDICA",AMB-6,-12.0879973235571,-77.0140652253347
2016-030697,08-05-2016,"11:11:47 p.m.","  JR. ANTONIO MIROQUESADA 1244       CALLAO","EMERGENCIA MEDICA",AMB-7,-12.0585061641178,-77.1345185073769
2016-030696,08-05-2016,"10:59:28 p.m.","AV. JUAN E. PAZOS CRUCE CON PR. CAMINO REAL SANTIAGO DE SURCO            SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB-7,,
2016-030695,08-05-2016,"10:52:25 p.m.","CARRETERAS - PANAMERICANAS CARRETERA CENTRAL 7.5            ATE","EMERGENCIA MEDICA",SAMU-138,-12.0246054233909,-76.9157856715038
2016-030694,08-05-2016,"10:51:00 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 26.6            PUENTE PIEDRA","EMERGENCIA MEDICA",AMB-150,-11.8954264325088,-77.0678087790362
2016-030693,08-05-2016,"10:39:28 p.m.","  JR. MARISCAL RAMON CASTILLA (MANCO INCA) 412        RIMAC","EMERGENCIA MEDICA",SAMU-21,-12.0356928073518,-77.0397675801216
2016-030692,08-05-2016,"10:36:10 p.m.","  CL. MARQUEZ DE VILLA GARCIA (CONDE MILLA) 181        SANTIAGO DE SURCO",INCENDIO,M28-1,-12.1440352238342,-76.9951896423221
2016-030691,08-05-2016,"10:31:50 p.m.","AV. INCA GARCILAZO DE LA VEGA (WILSON) CRUCE CON JR. QUILCA LIMA            LIMA","EMERGENCIA MEDICA",AMB-14,-12.0510178988367,-77.0388334558032
2016-030690,08-05-2016,"10:30:04 p.m.","  JR. JULIO MINI RIVAS 260        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65-2,-12.014241409199,-77.0712019512948
2016-030689,08-05-2016,"10:25:10 p.m.","AV. PRINCIPAL (C) CRUCE CON PJ. SAN FRANCISCO (SAMIRIA) SURQUILLO            SURQUILLO","EMERGENCIA MEDICA",SAMU-134,-12.1148939099811,-77.0070545423009
2016-030688,08-05-2016,"10:24:58 p.m.","  CL. JOSE OLAYA--MZ D LOTE 17 CDRA 7 DE ESPINAR  100        BELLAVISTA","EMERGENCIA MEDICA",SAMU-134,-12.0650624917611,-77.1332227651891
2016-030687,08-05-2016,"10:20:32 p.m.","  CL. GERMAN APARICIO 277        SAN MARTIN DE PORRES","MATERIALES PELIGROSOS (INCIDENTE)","M60-5, M65-1",-12.0278106199406,-77.0791207542404
2016-030686,08-05-2016,"10:10:31 p.m.","AV. TUPAC AMARU (GERARDO UNGER) 000        INDEPENDENCIA","EMERGENCIA MEDICA",SAMU-10,-12.0071354497064,-77.053858665548
2016-030685,08-05-2016,"10:08:26 p.m.","AV. LA ATARJEA CRUCE CON AV. CIRCUNVALACION (VIA DE EVITAMIENTO) EL AGUSTINO            EL AGUSTINO","ACCIDENTE VEHICULAR","M138-4, RES-138, SAMU-127",-12.0395791858095,-76.9878127706436
2016-030684,08-05-2016,"10:02:47 p.m.","  CL. LOS NOGALES 000        SAN MIGUEL","EMERGENCIA MEDICA",AMB-7,-12.0630899940901,-77.0858409056552
2016-030683,08-05-2016,"10:00:25 p.m.","  JR. JUAN PABLO VIZCARDO Y GUZMAN (GUADALUPE) 207        LA VICTORIA","EMERGENCIA MEDICA","AMB-14, SAMU-8",-12.0783773806715,-77.0200163211029
2016-030682,08-05-2016,"09:58:27 p.m.","CL. MIGUEL GRAU            PARAMONGA","EMERGENCIA MEDICA","AMB-14, SAMU-8",,
2016-030681,08-05-2016,"09:55:22 p.m.","SAN GENARO             CHORRILLOS",INCENDIO,"M120-1, M28-1, M6-1, SAMU-6",,
2016-030680,08-05-2016,"09:54:02 p.m.","  CL. LOS CHASQUIS 7255       LOS OLIVOS","EMERGENCIA MEDICA",SAMU-161,-12.0035417779745,-77.0684691854352
2016-030679,08-05-2016,"09:44:06 p.m.","  AV. REPUBLICA DE PANAMA 4400       SURQUILLO","EMERGENCIA MEDICA",SAMU-4,-12.109369361877,-77.018373568158
2016-030678,08-05-2016,"09:37:03 p.m.","PR. TACNA 100        ","EMERGENCIA MEDICA",SAMU-4,-12.0404776206759,-77.0335700699163
2016-030677,08-05-2016,"09:33:56 p.m.","JOSE GALVEZ             VILLA EL SALVADOR","EMERGENCIA MEDICA",SAMU-4,,
2016-030676,08-05-2016,"09:29:35 p.m.","  JR. JUNIN 1000       LIMA","EMERGENCIA MEDICA",SAMU-4,-12.0508673696101,-77.0212400929561
2016-030675,08-05-2016,"09:27:47 p.m.","CARRETERA SAYAN   KM 20            ","ACCIDENTE VEHICULAR",M80-1,,
2016-030674,08-05-2016,"09:27:31 p.m.","CARRETERA PENETRACION            ","ACCIDENTE VEHICULAR","M80-1, MED-80",,
2016-030673,08-05-2016,"09:26:42 p.m.","VALLECITO ALTO  AV TINGO MARIA  1090       VILLA MARIA DEL TRIUNFO",RESCATE,"AMB-106, M106-1",,
2016-030672,08-05-2016,"09:23:37 p.m.","FERROCARRIL            SANTA ANITA","EMERGENCIA MEDICA",AMB-138,,
2016-030671,08-05-2016,"09:23:31 p.m.","  CL. LOS SAUCES (LOS SAUCOS) 125        LA MOLINA","EMERGENCIA MEDICA",MED-96,-12.0924696555478,-76.9478460468853
2016-030670,08-05-2016,"09:15:22 p.m.","ENTRADA ORONGO   AV 7            ",INCENDIO,"M22-1, RES-193",,
2016-030669,08-05-2016,"09:07:41 p.m.","  AV. LOS ALISOS 200        INDEPENDENCIA","MATERIALES PELIGROSOS (INCIDENTE)","M124-1, M65-1",-11.9834889174315,-77.060205119035
2016-030668,08-05-2016,"09:03:49 p.m.","  PJ. NICOLAS ALCAZAR 190        PUEBLO LIBRE","EMERGENCIA MEDICA","M124-1, M65-1",-12.0816607734032,-77.0634257816724
2016-030667,08-05-2016,"09:02:10 p.m.","  CL. LAS TORONJAS 223        INDEPENDENCIA","EMERGENCIA MEDICA",SAMU-168,-11.9877204286767,-77.0605915009658
2016-030666,08-05-2016,"09:00:16 p.m.","  CL. CIPRIANO NICANOR RIVAS (PARAGUAY) 155        CHORRILLOS","EMERGENCIA MEDICA",SAMU-6,-12.1690278145858,-77.0249805516507
2016-030665,08-05-2016,"08:58:31 p.m.","  AV. JUAN NICOLINI 300        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65-2,-12.0180758962071,-77.0555128341209
2016-030664,08-05-2016,"08:54:33 p.m.","  JR. ENRIQUE ECHENIQUE 800        MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-202,-12.0884643247533,-77.0739075504239
2016-030663,08-05-2016,"08:42:03 p.m.","SANTA ROSA AHORCADO             SAYAN","ACCIDENTE VEHICULAR","AMB-216, M216-4",,
2016-030662,08-05-2016,"08:33:40 p.m.","  JR. ICA LETRA E 458        LIMA","EMERGENCIA MEDICA",AMB-14,-12.0448651012472,-77.0355513409363
2016-030661,08-05-2016,"08:28:57 p.m.","  AV. RIMAC CIUDADELA CHALACA   377        CALLAO","EMERGENCIA MEDICA","MED-9, RES-15",-12.047929213839,-77.1306709850122
2016-030660,08-05-2016,"08:24:42 p.m.","JR TRUJILLO 830        RIMAC","EMERGENCIA MEDICA",AMB-21,,
2016-030659,08-05-2016,"08:20:24 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 48            SANTA ROSA","ACCIDENTE VEHICULAR","AMB-150, M150-1, M184-1",-11.7824160586679,-77.1571639033775
2016-030658,08-05-2016,"08:09:51 p.m.","  AV. DE LOS INSURGENTES 880        SAN MIGUEL","EMERGENCIA MEDICA","AMB-150, M150-1, M184-1",-12.0667725015516,-77.1038947310601
2016-030657,08-05-2016,"08:06:34 p.m.","  CL. JESUS MORALES 792        SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB-120,-12.1607472698865,-76.9756250402343
2016-030656,08-05-2016,"08:00:31 p.m.",,"EMERGENCIA MEDICA",MED-96,-12.0789411944125,-76.9164152138334
2016-030655,08-05-2016,"07:53:34 p.m.","  JR. GALILEO GALILEI (2) 100        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB134-2,-12.157942828789,-76.9935722523997
2016-030654,08-05-2016,"07:45:50 p.m.","AL. CORONEL ANDRES RAZURI CRUCE CON CL. MATEO PUMACAHUA (10) SANTIAGO DE SURCO            ","EMERGENCIA MEDICA",SAMU-134,-12.151684815573,-76.9847622035058
2016-030653,08-05-2016,"07:41:45 p.m.",,"EMERGENCIA MEDICA",MED-202,-12.0525378505116,-77.0470411399042
2016-030652,08-05-2016,"07:33:35 p.m.","  AV. EVITAMIENTO (CIRCUNVALACION) 000        RIMAC","EMERGENCIA MEDICA",MED-202,-12.0413907825696,-77.0185372857289
2016-030651,08-05-2016,"07:30:27 p.m.",,"EMERGENCIA MEDICA",MED-9,-12.0722762574883,-77.1213653232923
2016-030650,08-05-2016,"07:26:17 p.m.","B 63            ","MATERIALES PELIGROSOS (INCIDENTE)",MED-9,,
2016-030649,08-05-2016,"07:23:28 p.m.","AV. TOMAS VALLE 2300       SAN MARTIN DE PORRES",INCENDIO,"M60-5, M65-1, SAMU-168",,
2016-030648,08-05-2016,"07:19:57 p.m.","HACIENDA HUANDO              HUARAL","EMERGENCIA MEDICA",M44-1,,
2016-030647,08-05-2016,"07:14:56 p.m.","JR. SANTA ROSA  CRUCE AV. PRIMAVERA            PUEBLO NUEVO","ACCIDENTE VEHICULAR",MED-38,,
2016-030646,08-05-2016,"07:08:12 p.m.","AV. CENTRAL CRUCE CON AV. HEROES DEL CENEPA ESTE (BAYOVAR) SAN JUAN DE LURIGANCHO            SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",MED-38,-11.9607587558766,-76.9842244593791
2016-030645,08-05-2016,"07:07:44 p.m.","  CL. MIGUEL GRAU 700        BELLAVISTA",RESCATE,RES-15,-12.0652782268173,-77.1290968942435
2016-030644,08-05-2016,"07:04:01 p.m.","CL  SAN CARLOS            NAZCA","EMERGENCIA MEDICA",AMB-82,,
2016-030643,08-05-2016,"07:00:56 p.m.","  JR. TACNA (PASCUAL DE VIVERO) 993        MAGDALENA DEL MAR",RESCATE,RES-36,-12.0895818530146,-77.0708431040659
2016-030642,08-05-2016,"06:57:40 p.m.","UR. CIUDAD DEL PESCADOR SECTOR II (BELLAVISTA) MZ  L2 LT 10            BELLAVISTA","EMERGENCIA MEDICA",MED-9,-12.0626378720558,-77.1043526034327
2016-030641,08-05-2016,"06:57:35 p.m.","AV. MANUEL CANDAMO  400        LINCE","EMERGENCIA MEDICA",SAMU-4,,
2016-030640,08-05-2016,"06:56:16 p.m.","CL. 23 (23 DE DICIEMBRE) 297        INDEPENDENCIA","EMERGENCIA MEDICA",AMB-65-2,-12.0133271774684,-77.0482672026435
2016-030639,08-05-2016,"06:52:33 p.m.","  AV. AVIACION  4300       SURQUILLO","EMERGENCIA MEDICA",SAMU-127,-12.1190131192733,-76.9981636094574
2016-030638,08-05-2016,"06:45:48 p.m.","VIA EXPRESA ALT. ESTACION 28 DE JULIO DEL METROPOLITANO            MIRAFLORES","ACCIDENTE VEHICULAR","M28-1, RES-28, SAMU-16",-12.1249294485799,-77.0239679292657
2016-030637,08-05-2016,"06:43:04 p.m.","  CL. REPUBLICA DOMINICANA 400        JESUS MARIA","EMERGENCIA MEDICA",AMB-202,-12.0745817737468,-77.0482731053637
2016-030636,08-05-2016,"06:29:59 p.m.","CL. SAN MARTIN             SANTA MARIA","ACCIDENTE VEHICULAR",AMB-20,,
2016-030635,08-05-2016,"06:29:20 p.m.","  AV. VENEZUELA 2100       LIMA",INCENDIO,"M36-1, M60-5, RES-36, SAMU-10",-12.0565563562688,-77.0621579353023
2016-030634,08-05-2016,"06:25:48 p.m.","  CL. VIRGEN DEL CARMEN 000        ","EMERGENCIA MEDICA",MED-34,-12.0463735011833,-77.1366421249404
2016-030633,08-05-2016,"06:23:00 p.m.","CH. PALOMINO BLCOK 10 ENTRADA 2 DEP 20            LIMA","EMERGENCIA MEDICA",SAMU-36,-12.0592910906859,-77.0714843924023
2016-030632,08-05-2016,"06:20:47 p.m.","AV. 5 DE AGOSTO (LAS TORRES)AAHH CERRO CAMOTE 000        LURIGANCHO","ACCIDENTE VEHICULAR","M138-1, SAMU-169",-11.9824598207833,-76.9406758281904
2016-030631,08-05-2016,"06:16:38 p.m.","CA. BOLOGNESI 300        PISCO","EMERGENCIA MEDICA",AMB-37,,
2016-030630,08-05-2016,"06:16:13 p.m.","AH. JULIO CESAR TELLO H6 LTE 5 CL. LOS NARANJOS            ","MATERIALES PELIGROSOS (INCIDENTE)","AMB-155, M129-1",-12.2506699629436,-76.8944308193019
2016-030629,08-05-2016,"06:13:56 p.m.","CL. SANTOS NAVARO CRUCE CL. CAQUETA            ","EMERGENCIA MEDICA",MED-38,,
2016-030628,08-05-2016,"06:07:19 p.m.","  CL. CONSTELACION AUSTRAL 100        CHORRILLOS","EMERGENCIA MEDICA",SAMU-6,-12.1735988297149,-76.9906428200454
2016-030627,08-05-2016,"06:04:02 p.m.","  AV. JORGE BASADRE (ORRANTIA) 400        SAN ISIDRO",RESCATE,M202-1,-12.0948362964307,-77.0370426098414
2016-030626,08-05-2016,"06:00:41 p.m.","CL. CARACAS 145        LA MOLINA","EMERGENCIA MEDICA",MED-96,,
2016-030625,08-05-2016,"05:56:19 p.m.","  CL. PRECIADOS (4) 600        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB134-2,-12.1234566123663,-76.9981429164292
2016-030624,08-05-2016,"05:54:41 p.m.","  JR. MOQUEGUA (MALAMBITO) 137        LIMA","EMERGENCIA MEDICA",SAMU-2,-12.0496016800804,-77.0345439509504
2016-030623,08-05-2016,"05:49:04 p.m.","AV. FERNANDO WIESE (PROCERES DE LA INDEPENDENCIA) 4200       SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",SAMU-2,-11.9598436569228,-76.9872592598515
2016-030622,08-05-2016,"05:48:43 p.m.","AH. CIUDADELA CHALACA O LT 10            CALLAO","EMERGENCIA MEDICA",MED-34,-12.0487091813618,-77.131634563322
2016-030621,08-05-2016,"05:43:49 p.m.","  JR. MARACAIBO 1526       SAN MARTIN DE PORRES","EMERGENCIA MEDICA",SAMU-161,-12.0303795643676,-77.0617246455757
2016-030620,08-05-2016,"05:38:11 p.m.","  JR. PAITA 483        RIMAC","EMERGENCIA MEDICA",SAMU-21,-12.0388032089201,-77.0300885768177
2016-030619,08-05-2016,"05:37:53 p.m.","  CL. LOS TULIPANES 140        INDEPENDENCIA","EMERGENCIA MEDICA",AMB-65-2,-12.0005109469664,-77.0532231069609
2016-030618,08-05-2016,"05:31:36 p.m.","  CL. LAS CALENDULAS (AMAPOLAS) 516        SAN JUAN DE LURIGANCHO",INCENDIO,M121-1,-12.0209602961855,-77.0130431209685
2016-030617,08-05-2016,"05:19:29 p.m.","SAN BORJA SUR            ","EMERGENCIA MEDICA",M121-1,,
2016-030616,08-05-2016,"05:19:26 p.m.","  JR. ANGARAES 500        LIMA","EMERGENCIA MEDICA",SAMU-2,-12.0451458974531,-77.0406638632528
2016-030615,08-05-2016,"05:14:24 p.m.",,"EMERGENCIA MEDICA",AMB-36,-12.0563638470875,-77.0548016018526
2016-030614,08-05-2016,"05:10:49 p.m.","  AV. CARLOS IZAGUIRRE (2) 1800       SAN MARTIN DE PORRES","EMERGENCIA MEDICA",MED-9,-11.9913078466341,-77.0870942530962
2016-030613,08-05-2016,"05:08:44 p.m.","  CL. MARIANO MELGAR 802        ","EMERGENCIA MEDICA",AMB-106,-12.1633991547544,-76.9454331835149
2016-030612,08-05-2016,"05:05:30 p.m.","  CL. LA APACHETA 306        SAN MIGUEL","MATERIALES PELIGROSOS (INCIDENTE)","M60-5, SAMU-36",,
2016-030611,08-05-2016,"04:47:12 p.m.","AV. SANTA ELENA              AYACUCHO","EMERGENCIA MEDICA","M60-5, SAMU-36",,
2016-030610,08-05-2016,"04:45:00 p.m.","  JR. CESAR VALLEJO 440        COMAS",INCENDIO,M124-1,-11.9126672935026,-77.0243466356922
2016-030609,08-05-2016,"04:41:42 p.m.","  CL. DANIEL TIMORAN 189        SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB-106,-12.1628435246365,-76.9775562619899
2016-030608,08-05-2016,"04:37:50 p.m.","  AV. LA ENCALADA (APU KONTIKI) 1600       SANTIAGO DE SURCO","ACCIDENTE VEHICULAR","AMB-138, M138-1, SAMU-169",-12.1007132099264,-76.9695987335308
2016-030607,08-05-2016,"04:33:31 p.m.","AV. EL SOL CRUCE CON AV. 13 DE ENERO (LIMA) SAN JUAN DE LURIGANCHO            SAN JUAN DE LURIGANCHO",INCENDIO,"M121-1, RES-2, SAMU-121",-11.9858378466269,-77.0032855931851
2016-030606,08-05-2016,"04:26:10 p.m.","  AV. EL CONDADO 295        LA MOLINA","EMERGENCIA MEDICA",MED-96,-12.1072027598945,-76.9388120454408
2016-030605,08-05-2016,"04:21:30 p.m.","AV. LAS AMERICAS CRUCE CON JR. IGNACIO COSSIO LA VICTORIA             LA VICTORIA","EMERGENCIA MEDICA",MED-96,,
2016-030604,08-05-2016,"04:16:11 p.m.","  AV. ALEJANDRO VELASCO ASTETE 1331       SANTIAGO DE SURCO","EMERGENCIA MEDICA",SAMU-134,-12.1178728280087,-76.983907887988
2016-030603,08-05-2016,"04:13:14 p.m.","  PR. LAS LOMAS 1200       SAN JUAN DE LURIGANCHO",INCENDIO,"M121-1, RES-2, SAMU-121",-12.0134033025811,-76.9859630701743
2016-030602,08-05-2016,"04:12:07 p.m.","JR. ALFONSO UGARTE CRUCE CON PR. MARIATEGUI SANTIAGO DE SURCO            SANTIAGO DE SURCO","EMERGENCIA MEDICA",SAMU-16,-12.1489411972207,-77.0157827534259
2016-030601,08-05-2016,"04:08:08 p.m.","  AV. CIRCUNVALACION 1300       LA VICTORIA","EMERGENCIA MEDICA",SAMU-8,-12.0667543507761,-76.9977623373999
2016-030600,08-05-2016,"04:00:59 p.m.","CARRETERAS - PANAMERICANAS AV TUPAC AMARU 14            COMAS",INCENDIO,M124-1,-11.9337454338571,-77.0466706098379
2016-030599,08-05-2016,"03:54:18 p.m.","  JR. MONTE CARMELO 288        SANTIAGO DE SURCO",RESCATE,"M120-1, SAMU-127",-12.1138781352598,-76.9852836344444
2016-030598,08-05-2016,"03:51:30 p.m.","  JR. JUNIN 219        LIMA","EMERGENCIA MEDICA","M120-1, SAMU-127",,
2016-030597,08-05-2016,"03:50:34 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 39.5            ","EMERGENCIA MEDICA",SAMU-150,-11.8002371999846,-77.138102389307
2016-030596,08-05-2016,"03:36:09 p.m.","  CL. GENERAL DE VIVANCO (FRAY AGUSTIN DE ZARATE) 206        RIMAC","EMERGENCIA MEDICA",SAMU-2,-12.0341548350102,-77.0404475799561
2016-030595,08-05-2016,"03:12:26 p.m.","  JR. NICOLAS DE PIEROLA 671        CALLAO","EMERGENCIA MEDICA",SAMU-36,-12.0567069792549,-77.1396048755121
