ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-041808,07-07-2016,"11:57:25 p.m.","28 JULIO - HUACHO            HUACHO","EMERGENCIA MEDICA",,,
2016-041807,07-07-2016,"11:55:06 p.m.","  AV. CANTA CALLAO 000        CALLAO","EMERGENCIA MEDICA",MED-9,-11.9840284467611,-77.0995856607029
2016-041806,07-07-2016,"11:53:52 p.m.","PLAZA VEA             HUACHO","EMERGENCIA MEDICA",AMB-20,,
2016-041805,07-07-2016,"11:32:40 p.m.","  JR. COMANDANTE JIMENEZ 117        MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-100,-12.0958103275391,-77.0620620880914
2016-041804,07-07-2016,"11:30:21 p.m.","CARRETERAS - PANAMERICANAS ANTIGUA PANAMERICANA SUR 48            PUNTA NEGRA","EMERGENCIA MEDICA",AMB-129,-12.3560611397268,-76.8036297813227
2016-041803,07-07-2016,"11:21:53 p.m.","SANTO DOMINGO DE GUZMAN MZ E LOTE 13            ICA","EMERGENCIA MEDICA",AMB-22,,
2016-041802,07-07-2016,"11:14:18 p.m.","MLCON  MANCO CAPAC 548        CHACLACAYO","EMERGENCIA MEDICA",AMB-115-2,,
2016-041801,07-07-2016,"11:05:00 p.m.","SALUD HOSPITAL SAN JOSE            CARMEN DE LA LEGUA REYNOS","EMERGENCIA MEDICA",MED-9,-12.0426194502085,-77.0986745430061
2016-041800,07-07-2016,"11:04:56 p.m.","  AV. JOSE PARDO 200        MIRAFLORES","EMERGENCIA MEDICA",MED-9,-12.1190363070602,-77.0308303878863
2016-041799,07-07-2016,"11:04:56 p.m.","  AV. JOSE PARDO 300        MIRAFLORES","EMERGENCIA MEDICA",AMB-100,-12.1190336044412,-77.0322103436495
2016-041798,07-07-2016,"10:57:33 p.m.","  CL. SAN JOSE 1790       ","MATERIALES PELIGROSOS (INCIDENTE)",M106-1,-12.1567288023457,-76.9384205275691
2016-041797,07-07-2016,"10:42:12 p.m.","  CL. COLCAS (HUALLANCA) 1500       LOS OLIVOS","EMERGENCIA MEDICA",AMB-168,-11.9741927599565,-77.0835729722837
2016-041796,07-07-2016,"10:35:57 p.m.","  AV. JUAN DELLEPIANI 728        SAN ISIDRO","EMERGENCIA MEDICA",AMB-100,-12.1061078291426,-77.0561495552608
2016-041795,07-07-2016,"10:22:00 p.m.","AV. HAYA DE LA TORRE (7 DE ENERO) CRUCE CON AV. REPUBLICA DE VENEZUELA LA PERLA            ","EMERGENCIA MEDICA","AMB-7, MED-5",-12.0637312472738,-77.1087252143125
2016-041794,07-07-2016,"10:21:16 p.m.","AV. SAN IDROFONSO 200 - CHINCHA            CHINCHA ALTA","EMERGENCIA MEDICA","AMB-7, MED-5",,
2016-041793,07-07-2016,"10:00:16 p.m.","CL            PUENTE PIEDRA","EMERGENCIA MEDICA",AMB-150,,
2016-041792,07-07-2016,"09:56:02 p.m.","ANGELICA GAMARRA 900        LOS OLIVOS","EMERGENCIA MEDICA",RESLIG-161,,
2016-041791,07-07-2016,"09:48:22 p.m.","  AV. ALMIRANTE MIGUEL GRAU (JOSE MARIA EGUREN) 400        BARRANCO",INCENDIO,M16-1,-12.1471146901478,-77.0214709520303
2016-041790,07-07-2016,"09:25:08 p.m.","AH. NUEVA ERA O   lt 14            ANCON","MATERIALES PELIGROSOS (INCIDENTE)",M16-1,-11.7807449308205,-77.1708565010931
2016-041789,07-07-2016,"09:20:50 p.m.","  CL. JOSE OLAYA 548        BELLAVISTA","EMERGENCIA MEDICA",MED-34-2,-12.0657896979037,-77.128789541443
2016-041788,07-07-2016,"09:20:42 p.m.","AS. LA INMACULADA A            SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB-120,-12.1354114345825,-76.9758906074251
2016-041787,07-07-2016,"09:17:51 p.m.","AH. CIUDADELA CHALACA D            CALLAO","EMERGENCIA MEDICA",AMB-1,-12.0510369690477,-77.1323897237027
2016-041786,07-07-2016,"09:16:38 p.m.","  CL. LOS AMAUTAS 159        SAN JUAN DE LURIGANCHO","MATERIALES PELIGROSOS (INCIDENTE)","AMB-2, M2-1",-12.0295744083231,-77.0105373629829
2016-041785,07-07-2016,"09:13:41 p.m.","  AV. GENERAL SANTA CRUZ 270        JESUS MARIA","EMERGENCIA MEDICA","AMB-100, MED-202",-12.0713653866659,-77.0482607746357
2016-041784,07-07-2016,"09:05:22 p.m.","  AV. LIMA (A) 000        LURIN","EMERGENCIA MEDICA",AMB-155,-12.2346132783119,-76.9109614230732
2016-041783,07-07-2016,"09:00:31 p.m.","  AV. LA MOLINA (A CIENEGUILLA) 2300       LA MOLINA","EMERGENCIA MEDICA",MED-96,-12.0863829901902,-76.8914777445291
2016-041782,07-07-2016,"08:59:49 p.m.","AV. CONTRALMIRANTE MORA CRUCE CON CL. YURIMAGUAS CALLAO            CALLAO",INCENDIO,"M15-1, M5-1",-12.0496017085834,-77.13441799439
2016-041781,07-07-2016,"08:56:28 p.m.","  AV. LA MAR (MANUEL CIPRIANO DULANTO) 1576       PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-83,-12.0770144444759,-77.0713040408698
2016-041780,07-07-2016,"08:47:33 p.m.","  CL. NARCISO DE LA COLINA 731        SURQUILLO","EMERGENCIA MEDICA",AMB-6,-12.1183358544737,-77.0230695248436
2016-041779,07-07-2016,"08:28:40 p.m.","JR. TACNA SUR (ARICA) CRUCE CON JR. APURIMAC CALLAO            CALLAO","ACCIDENTE VEHICULAR","M1-1, MED-34-2, MED-5, RES-15",-12.0630658089483,-77.1351099348447
2016-041778,07-07-2016,"08:25:38 p.m.","  JR. LEONCIO PRADO (CAPITAN DE NAVIO ULISES DELBOY) 700        MAGDALENA DEL MAR","EMERGENCIA MEDICA","M1-1, MED-34-2, MED-5, RES-15",-12.0911553333022,-77.0725960851713
2016-041777,07-07-2016,"08:25:24 p.m.","  CL. RIO NAUTA 275        EL AGUSTINO",INCENDIO,"AMB-2, M138-1, M169-1, M2-1",-12.0406033520908,-76.9889645815355
2016-041776,07-07-2016,"08:16:53 p.m.","AV. QUILCA CRUCE CON AV. OMICRON CALLAO            CALLAO","EMERGENCIA MEDICA",MED-5,-12.0256723653217,-77.0945078955537
2016-041775,07-07-2016,"08:09:54 p.m.","AV. GONZALES PRADA CRUCE CON AV. JAVIER PRADO OESTE MAGDALENA DEL MAR            MAGDALENA DEL MAR","ACCIDENTE VEHICULAR","AMB-83, M100-1, RES-36, RES-83",-12.091348804112,-77.0642995511358
2016-041774,07-07-2016,"08:08:26 p.m.","C.E ROSA LINDA QUINTANA            PARAMONGA","MATERIALES PELIGROSOS (INCIDENTE)","AMB-83, M100-1, RES-36, RES-83",,
2016-041773,07-07-2016,"08:06:26 p.m.","CL. LOS INCAS            LA TINGUINA","EMERGENCIA MEDICA","AMB-83, M100-1, RES-36, RES-83",,
2016-041772,07-07-2016,"08:04:01 p.m.","SOL CRUCE PISTA NUEVA 000        VILLA MARIA DEL TRIUNFO","ACCIDENTE VEHICULAR","AMB-155, M120-1, RES-134",-12.167587052899,-76.9488382849268
2016-041771,07-07-2016,"08:02:40 p.m.","AV. HUANDO             HUARAL","EMERGENCIA MEDICA",AMB-44,,
2016-041770,07-07-2016,"07:57:53 p.m.","  JR. CERRO AMARILLO (LOS MOLINOS) (CERRO VERDE) 204        ",INCENDIO,"AMB-120, M13-1, M6-1",-12.1338629042232,-76.9778209844993
2016-041769,07-07-2016,"07:56:50 p.m.","PLAZA CENTENARIO            HUARAL","EMERGENCIA MEDICA",AMB-44,,
2016-041768,07-07-2016,"07:55:19 p.m.","AH. LA POLVORA MZ G LTE 16            LA VICTORIA","EMERGENCIA MEDICA",AMB-6,-12.079056104687,-77.0142412325949
2016-041767,07-07-2016,"07:54:58 p.m.","  CL. LAS HORMIGAS (13) 151        LA MOLINA","EMERGENCIA MEDICA",AMB-138,-12.0657817927641,-76.958255554724
2016-041766,07-07-2016,"07:48:56 p.m.","PTE HUAMPANI            CHACLACAYO","EMERGENCIA MEDICA","AMB-115-2, RES-115",,
2016-041765,07-07-2016,"07:44:28 p.m.","CL. SANTA ISABEL CRUCE CON CL. COMANDANTE ARISTIDES ALJOVIN MIRAFLORES            MIRAFLORES","ACCIDENTE VEHICULAR","AMB-16, M28-1, RES-28",-12.1316767745425,-77.0276155752907
2016-041764,07-07-2016,"07:34:29 p.m.","AS. VILLA MARGARITA A            PUENTE PIEDRA","EMERGENCIA MEDICA",AMB-184,-11.8899381174495,-77.0641755233541
2016-041763,07-07-2016,"07:32:49 p.m.","  JR. TAYACAJA 350        LIMA","EMERGENCIA MEDICA",AMB-2,-12.0416329380101,-77.0396670365349
2016-041762,07-07-2016,"07:26:01 p.m.","AS. LA GRANJA I/  EL PARAISO              VILLA MARIA DEL TRIUNFO",INCENDIO,"M106-1, M120-1, M134-1, RES-134",-12.1456441242835,-76.935408016934
2016-041761,07-07-2016,"07:23:29 p.m.","ASOC. SAN FRANCISCO DE ASIS MZ D LT 23             ANCON","EMERGENCIA MEDICA","M106-1, M120-1, M134-1, RES-134",,
2016-041760,07-07-2016,"07:23:15 p.m.","  AV. JAVIER PRADO ESTE CRUCE ARRIOLA 1000       LA VICTORIA","EMERGENCIA MEDICA",AMB-100,-12.0902861597273,-77.0206372831823
2016-041759,07-07-2016,"07:20:30 p.m.","AH ANGAMOS I ETAPA             VENTANILLA","EMERGENCIA MEDICA",AMB-75,,
2016-041758,07-07-2016,"07:19:32 p.m.","AV. NICOLAS ARRIOLA CRUCE CON AV. JAVIER PRADO ESTE LA VICTORIA            LA VICTORIA","EMERGENCIA MEDICA",AMB-6,-12.0896865538825,-77.0179951119484
2016-041757,07-07-2016,"07:11:35 p.m.","PJ. PAMPLONA ALTA SECTOR OLLANTAY MZ   K3  LT  27             SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB-120,-12.1362161901157,-76.961967487455
2016-041756,07-07-2016,"07:08:48 p.m.","PLAZA DE ARMAS DE SAYAN            SAYAN","EMERGENCIA MEDICA",AMB-216,,
2016-041755,07-07-2016,"07:06:13 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 14.02            INDEPENDENCIA","ACCIDENTE VEHICULAR","AMB-168, M65-1, RESLIG-161",-12.0083625079763,-77.0612859550091
2016-041754,07-07-2016,"07:03:01 p.m.","  AV. ELMER FAUCETT 2800       ","EMERGENCIA MEDICA",MED-5,-12.0335047859352,-77.0999195829126
2016-041753,07-07-2016,"06:56:08 p.m.","  CL. VALLE RIESTRA (GENERAL JOSE RAMON PIZARRO) 1229       PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-14,-12.0777166020483,-77.067027611291
2016-041752,07-07-2016,"06:52:33 p.m.","  AV. ANGELICA GAMARRA 1300       LOS OLIVOS","EMERGENCIA MEDICA",MED-9,-12.006142262686,-77.0739992266739
2016-041751,07-07-2016,"06:46:19 p.m.","FONAVI SAN MARTIN IV ETAPA            ICA","EMERGENCIA MEDICA",MED-9,,
2016-041750,07-07-2016,"06:42:51 p.m.","  PR. CANGALLO 700        LA VICTORIA","EMERGENCIA MEDICA",AMB-8,-12.0673920959021,-77.0212170167599
2016-041749,07-07-2016,"06:42:51 p.m.","UR. CIUDAD DEL PESCADOR SECTOR IV R4 LTE 24            BELLAVISTA","EMERGENCIA MEDICA",MED-5,-12.0634936147311,-77.1154993841662
2016-041748,07-07-2016,"06:10:14 p.m.","AV. UNIVERSITARIA CRUCE CON AV. METROPOLITANA COMAS            COMAS","EMERGENCIA MEDICA",AMB-168,-11.9614339512738,-77.0627617023139
2016-041747,07-07-2016,"06:01:25 p.m.","  CL. BARRAZA 100        SANTIAGO DE SURCO","MATERIALES PELIGROSOS (INCIDENTE)","AMB-120, M134-1",-12.1048268450849,-76.9721875435616
2016-041746,07-07-2016,"05:55:31 p.m.","  JR. HUANCAYO 200        PUENTE PIEDRA",INCENDIO,"AMB-120, M134-1",,
2016-041745,07-07-2016,"05:54:15 p.m.","  AV. BOLOGNESI DEP 208  364        MIRAFLORES","EMERGENCIA MEDICA",AMB-100,-12.1217648985864,-77.0358246132202
2016-041744,07-07-2016,"05:46:37 p.m.","  CL. ENRIQUE BARRON (PEDRO ELGUERA) 500        BARRANCO","EMERGENCIA MEDICA",AMB-16,-12.1373227939013,-77.0193785381828
2016-041743,07-07-2016,"05:44:04 p.m.","CL LOS JAZMINES 400        PISCO","EMERGENCIA MEDICA",AMB-37,,
