ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2017-003086,15-01-2017,"11:51:20 p.m.","  CL. LOS OLIVOS (9) 800        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",MED-9,-11.9788532342538,-77.0916657623056
2017-003085,15-01-2017,"11:38:16 p.m.","AV. SAN JUAN 1000       SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB-120,-12.1569373335157,-76.9728591198379
2017-003084,15-01-2017,"11:33:13 p.m.","  PJ. YAUCA 194        LIMA","EMERGENCIA MEDICA",AMB-65,-12.03894875819,-77.0491285734789
2017-003083,15-01-2017,"11:32:50 p.m.","PLAYA 3 PICOS            MIRAFLORES","ACCIDENTE VEHICULAR","AMB-100, M28-1, RES-100",,
2017-003082,15-01-2017,"11:16:58 p.m.","UR. LA PRADERA III ETAPA Q            EL AGUSTINO","MATERIALES PELIGROSOS (INCIDENTE)",M138-4,-12.0281270044832,-76.9649958720641
2017-003081,15-01-2017,"11:13:58 p.m.","CARRETERAS - PANAMERICANAS ANTIGUA PANAMERICANA SUR 33.5            ","EMERGENCIA MEDICA",AMB-160,-12.2594035767086,-76.8855902232871
2017-003080,15-01-2017,"11:11:25 p.m.","JR. MIGUEL DE UNAMUNO CRUCE CON AV. LA MARINA SAN MIGUEL            SAN MIGUEL","EMERGENCIA MEDICA",AMB-100,-12.0801188367542,-77.0757685261802
2017-003079,15-01-2017,"11:01:05 p.m.",,"EMERGENCIA MEDICA",MED-202,-12.0540463164682,-77.0512055483338
2017-003078,15-01-2017,"10:45:04 p.m.","  AV. GUARDIA CIVIL (DEL AIRE) 692        SAN BORJA","EMERGENCIA MEDICA",AMB-11,-12.0961578614379,-77.0109155464848
2017-003077,15-01-2017,"10:37:27 p.m.","LOS CONDORES            CHACLACAYO","EMERGENCIA MEDICA",AMB-32-2,,
2017-003076,15-01-2017,"10:34:42 p.m.","AH. BUENOS AIRES DE VILLA MZ 4  LT  7            CHORRILLOS","EMERGENCIA MEDICA",AMB6-2,-12.1871169022095,-77.0058025913656
2017-003075,15-01-2017,"10:30:30 p.m.","AV. OSCAR R. BENAVIDES (COLONIAL) CRUCE CON CL. ALEJANDRO GRANDA BELLAVISTA            BELLAVISTA","EMERGENCIA MEDICA",MED-18,-12.0578025182018,-77.1177074814949
2017-003074,15-01-2017,"10:28:33 p.m.","AV. MANCO CAPAC CRUCE CON AV. MIGUEL GRAU LA VICTORIA            LA VICTORIA","EMERGENCIA MEDICA",AMB-8,-12.0592808635639,-77.0298965596717
2017-003073,15-01-2017,"10:23:04 p.m.","AV AVIACION            ","EMERGENCIA MEDICA",AMB-73,,
2017-003072,15-01-2017,"10:06:44 p.m.",,"EMERGENCIA MEDICA",AMB-73,-12.0645998470417,-77.050544586248
2017-003071,15-01-2017,"10:06:39 p.m.",,"EMERGENCIA MEDICA",MED-202,-12.0645998470417,-77.050544586248
2017-003070,15-01-2017,"10:02:49 p.m.","PANAMERICANA  SUR  KM.  127              SAN VICENTE DE CANETE",INCENDIO,"M183-1, M49-1",,
2017-003069,15-01-2017,"10:01:02 p.m.",,"EMERGENCIA MEDICA",AMB-36,-12.0770654679723,-77.0869066227312
2017-003068,15-01-2017,"09:57:28 p.m.","  AV. REPUBLICA ARGENTINA 1100       CALLAO","EMERGENCIA MEDICA",MED-18,-12.0513520539268,-77.1302632062786
2017-003067,15-01-2017,"09:53:10 p.m.","  PJ. ALHELI (LAS FRESAS) 193        COMAS","EMERGENCIA MEDICA",AMB-65,-11.9735697563279,-77.0575480017652
2017-003066,15-01-2017,"09:43:10 p.m.","  AV. SUCRE (INDEPENDENCIA) 1000       MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-36,-12.0889863675326,-77.0694130670215
2017-003065,15-01-2017,"09:35:29 p.m.","  JR. ANCASH 1500       LIMA",INCENDIO,M2-1,-12.0450798329787,-77.0125224455102
2017-003064,15-01-2017,"09:33:59 p.m.","  AV. COLONIAL (OSCAR R. BENAVIDES) 3000       CALLAO","EMERGENCIA MEDICA",MED-18,-12.0558828201652,-77.1104906011253
2017-003063,15-01-2017,"09:29:39 p.m.","  AV. JOSE DE SAN MARTIN 1000       SAN BARTOLO","EMERGENCIA MEDICA",AMB-125,-12.3965123482305,-76.7786015898618
2017-003062,15-01-2017,"09:18:19 p.m.","  CL. EL CORTIJO   SALAMANCA   225        ATE","EMERGENCIA MEDICA",AMB-8,-12.0781530038294,-76.9795667756491
2017-003061,15-01-2017,"09:06:06 p.m.","CARRETERA    PANAMERICANA  NORTE   KM.  171  NUEVO  MUNDO            HUACHO",INCENDIO,"M20-1, M73-1, M81-1",,
