ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2015-041393,05-07-2015,"11:49:57 p.m.","COMERCIAL CENTRO COMERCIAL JOCKEY PLAZA            SANTIAGO DE SURCO","SERVICIO ESPECIAL",RES-125,-12.0852424632381,-76.9769032404998
2015-041392,05-07-2015,"11:44:47 p.m.","AV. COLMENA  CRUCE PUNO             CARABAYLLO","EMERGENCIA MEDICA",AMB-124,,
2015-041391,05-07-2015,"11:39:54 p.m.","  PJ. ROSA MANUEL 000        ATE","MATERIALES PELIGROSOS (INCIDENTE)",M138-4,-12.0238588138936,-76.9250160778537
2015-041390,05-07-2015,"11:34:55 p.m.","  JR. MARTIN ARANGURI 463        COMAS","EMERGENCIA MEDICA",SAMU-124,-11.9459216768576,-77.0628961406562
2015-041389,05-07-2015,"11:27:25 p.m.","  JR. COLMENA 169        COMAS","EMERGENCIA MEDICA","AMB-124, AMB-21",-11.9609620405929,-77.047985060668
2015-041388,05-07-2015,"11:08:47 p.m.","GRIFO  EL  CHINITO              VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA",SAMU-106,,
2015-041387,05-07-2015,"11:05:48 p.m.","  AV. LA MARINA 1134       LA PERLA",INCENDIO,M18-1,-12.0712031437409,-77.1080940303119
2015-041386,05-07-2015,"11:01:39 p.m.","  AV. SALAVERRY 2080       JESUS MARIA","EMERGENCIA MEDICA",SAMU-4,-12.0845618482571,-77.0482471136905
2015-041385,05-07-2015,"11:01:25 p.m.","  CL. TUMAY 117        BARRANCO","EMERGENCIA MEDICA",AMB-13,-12.1376378419885,-77.0198495738332
2015-041384,05-07-2015,"10:59:17 p.m.","  CL. LAS OXALIDAS (71) (47)   URB.   SAN  HILARION  ETAPA   2 1966       SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",AMB-13,-12.0007983213777,-77.0100622104957
2015-041383,05-07-2015,"10:42:18 p.m.","LA VICTORIA SAN JOAQUIN            ","EMERGENCIA MEDICA",AMB-22,,
2015-041382,05-07-2015,"10:41:42 p.m.",,"EMERGENCIA MEDICA",SAMU-4,-12.0666483562922,-77.0556095996868
2015-041381,05-07-2015,"10:32:56 p.m.","  AV. LOS QUECHUAS 1097       ATE","EMERGENCIA MEDICA",SAMU-138,-12.0749842794954,-76.9819169375786
2015-041380,05-07-2015,"10:28:36 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 29            PUENTE PIEDRA","EMERGENCIA MEDICA",SAMU-124,-11.8768235995364,-77.0687863897755
2015-041379,05-07-2015,"10:25:50 p.m.","  AV. ALFONSO UGARTE (ALEJANDRO IGLESIAS)  EESQ DEFENSORES DEL MORRO 500        CHORRILLOS","ACCIDENTE VEHICULAR","AMB6-2, M13-1",-12.1682318907696,-77.0257397285592
2015-041378,05-07-2015,"10:16:02 p.m.","CL. SAN PEDRO CRUCE CON CL. LEONCIO PRADO SURQUILLO            SURQUILLO","EMERGENCIA MEDICA",AMB-134,-12.1171638005872,-77.0195556003326
2015-041377,05-07-2015,"10:08:06 p.m.","  JR. TUMBES 121        RIMAC","EMERGENCIA MEDICA",AMB-21,-12.0366816071244,-77.02920215373
2015-041376,05-07-2015,"10:01:09 p.m.","  CL. GRAN PAJATEN 193        SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",SAMU-121,-12.0254952749869,-76.9861986192858
2015-041375,05-07-2015,"09:52:51 p.m.",,"ACCIDENTE VEHICULAR","AMB-8, M14-1, RES-10",-12.058615883191,-77.0472306544026
2015-041374,05-07-2015,"09:48:20 p.m.","CERRO   CACHITO              VENTANILLA","EMERGENCIA MEDICA",AMB-75,,
2015-041373,05-07-2015,"09:46:19 p.m.","AV  HUANDO ANTES  DEL COLEGIO  ANDRES DE LO RETES            HUARAL","EMERGENCIA MEDICA",AMB-44,,
2015-041372,05-07-2015,"09:31:35 p.m.","  AV. LOS CIPRESES (LOS EUCALIPTOS) 450        SANTA ANITA","EMERGENCIA MEDICA",SAMU-138,-12.0519955464609,-76.9759056199211
2015-041371,05-07-2015,"09:31:34 p.m.","  BA. QUEBRADA ARMENDARIZ 000        MIRAFLORES","EMERGENCIA MEDICA",AMB-13,-12.1353522277598,-77.0238210438012
2015-041370,05-07-2015,"09:28:54 p.m.","  CL. MARIA PARADO DE BELLIDO (JUAN DE GRAJALES) 220        MIRAFLORES","EMERGENCIA MEDICA","AMB-134, RES-28",-12.1106667845963,-77.0318860415065
2015-041369,05-07-2015,"09:18:33 p.m.","  AL. LAS GARZAS REALES ALT DE TRANQUERA   / LAS BRISAS DE VILLA  000        CHORRILLOS",INCENDIO,M13-1,-12.218229601171,-76.9927222954924
2015-041368,05-07-2015,"09:13:05 p.m.","MILITAR POLICIAL BASE AEREA LAS PALMAS            SANTIAGO DE SURCO","SERVICIO ESPECIAL",AUX-4,-12.1530434572259,-76.9987858964479
2015-041367,05-07-2015,"09:11:07 p.m.","  AV. HUARANGAL CXOP LA MOLINA  000        CARABAYLLO","EMERGENCIA MEDICA",AMB-150,-11.8443133056113,-77.0274210952141
2015-041366,05-07-2015,"08:58:44 p.m.","  JR. EMILIO SANDOVAL (RIO DE JANEIRO) 530        CHORRILLOS","EMERGENCIA MEDICA",AMB6-2,-12.1679728595507,-77.020306589488
2015-041365,05-07-2015,"08:48:53 p.m.","AV. MICAELA BASTIDAS CRUCE CON CL. JUAN VELASCO ALVARADO VILLA EL SALVADOR            VILLA EL SALVADOR","EMERGENCIA MEDICA",SAMU-106,-12.2028566120276,-76.9496166230194
2015-041364,05-07-2015,"08:37:42 p.m.","  JR. NAZCA 600        JESUS MARIA","EMERGENCIA MEDICA",AMB-4,-12.069695236178,-77.0442603432897
2015-041363,05-07-2015,"08:20:09 p.m.","  AV. PRINCIPAL (C) 200        SURQUILLO","EMERGENCIA MEDICA","AMB-11, RES-125",-12.1141547963543,-77.0069335567735
2015-041362,05-07-2015,"08:14:02 p.m.","  JR. SAN ROMAN 400        LURIN",INCENDIO,"AMB-160, M125-1, M129-1, M133-1, M160-1, M160-3",-12.2756607095593,-76.8687973273968
2015-041361,05-07-2015,"08:05:24 p.m.","CURVA DE VENTANILLA LATA            VENTANILLA","EMERGENCIA MEDICA",AMB-75,,
2015-041360,05-07-2015,"08:04:34 p.m.","AV HUAYLAS            CHORRILLOS","EMERGENCIA MEDICA","AMB-13, M13-1",,
2015-041359,05-07-2015,"08:01:17 p.m.","AV. ANGAMOS ESTE (PRIMAVERA) CRUCE CON AV. TOMAS MARSANO (ATOCONGO) SURQUILLO            SURQUILLO","EMERGENCIA MEDICA",AMB-11,-12.1125428472611,-77.0128125729544
2015-041358,05-07-2015,"07:59:57 p.m.","LOS ROSALES MZ N3 LT 5            ANCON",INCENDIO,M163-2,,
2015-041357,05-07-2015,"07:49:03 p.m.","AV. TENIENTE FELIPE ARANCIBIA (TARAPACA) CRUCE CON AV. FRANCISCO PIZARRO RIMAC            RIMAC","EMERGENCIA MEDICA",AMB-21,-12.0337035509166,-77.03873082303
2015-041356,05-07-2015,"07:40:24 p.m.","  AV. LA PLAYA 000        VENTANILLA","EMERGENCIA MEDICA",AMB-150,-11.8780803956836,-77.1276474729429
2015-041355,05-07-2015,"07:33:46 p.m.","CASETA DE SERENAZGO DE SAN ANTONIO             LURIGANCHO","EMERGENCIA MEDICA",AMB-32,,
2015-041354,05-07-2015,"07:33:10 p.m.","  JR. LOS SAUCES 295        SAN BORJA","MATERIALES PELIGROSOS (INCIDENTE)","M127-1, SAMU-4",-12.0868987404078,-76.9868127097327
2015-041353,05-07-2015,"07:26:27 p.m.","  AV. JULIO CESAR TELLO (SAN JUAN BOSCO) 241        VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA","M127-1, SAMU-4",-12.1552014957878,-76.9587311132115
