ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-002028,09-01-2016,"11:57:07 p.m.","AV  HUANDO             HUARAL","EMERGENCIA MEDICA",AMB-44,,
2016-002027,09-01-2016,"11:52:56 p.m.","PR. PEDRO MIOTTA CRUCE CON AV. RAMON VARGAS MACHUCA SAN JUAN DE MIRAFLORES            SAN JUAN DE MIRAFLORES","ACCIDENTE VEHICULAR","M120-1, SAMU-120",-12.1665853618771,-76.9780542873021
2016-002026,09-01-2016,"11:35:34 p.m.","OVALO SANTA ANITA            SANTA ANITA","EMERGENCIA MEDICA",AMB-8,,
2016-002025,09-01-2016,"11:28:52 p.m.","  JR. FEDERICO GALLESI TARICCHI (SAN MIGUEL) 800        SAN MIGUEL","ACCIDENTE VEHICULAR","AMB-202, M36-1, M83-1",-12.0903668048303,-77.083270117977
2016-002024,09-01-2016,"11:19:07 p.m.","  JR. PUNO 100        CALLAO","EMERGENCIA MEDICA",AMB-60,-12.0595293433095,-77.1397443512017
2016-002023,09-01-2016,"11:12:03 p.m.","JR SOL 100        AYACUCHO","EMERGENCIA MEDICA",MED-63,,
2016-002022,09-01-2016,"11:05:05 p.m.",,"EMERGENCIA MEDICA",SAMU-10,-12.0656097969004,-77.0497135724871
2016-002021,09-01-2016,"11:03:35 p.m.","  JR. INCA ROCA   MZ  H  LT   10   IV  ZONA 000        COMAS","EMERGENCIA MEDICA",AMB-164,-11.9088138386975,-77.0169441787492
2016-002020,09-01-2016,"11:03:03 p.m.","  JR. TACNA SUR (ARICA) 241        CALLAO","EMERGENCIA MEDICA",AMB-1,-12.0612893976655,-77.1354202433702
2016-002019,09-01-2016,"11:01:05 p.m.","  JR. ENRIQUE LEON GARCIA   SANTA  CATALINA    500        LA VICTORIA","EMERGENCIA MEDICA",SAMU-4,-12.087546284434,-77.0215465516994
2016-002018,09-01-2016,"10:56:15 p.m.","AV. CANADA CRUCE CON AV. AGUSTIN DE LA ROSA TORO SAN LUIS            SAN LUIS","EMERGENCIA MEDICA","AMB-11, AMB-4",-12.0808913598596,-76.9936230281153
2016-002017,09-01-2016,"10:44:49 p.m.","UR. CIUDAD DEL PESCADOR SECTOR II  MZ.   N2   LOTE  27             BELLAVISTA","EMERGENCIA MEDICA",AMB-60,-12.0626355576391,-77.1057498444026
2016-002016,09-01-2016,"10:42:13 p.m.","  CL. LOS CIPRESES 200        SAN ISIDRO",INCENDIO,"M100-1, M202-1, M4-1, SAMU-4",-12.0925459551163,-77.0412487528652
2016-002015,09-01-2016,"10:39:11 p.m.","  CL. MARTIN DULANTO 111        MIRAFLORES","EMERGENCIA MEDICA",AMB-28,-12.1252436888595,-77.0215660190536
2016-002014,09-01-2016,"10:37:09 p.m.","  CL. CABO YEN ESCOBEDO 611        SAN LUIS","EMERGENCIA MEDICA",AMB-8,-12.0752029298753,-76.9948923277
2016-002013,09-01-2016,"10:25:01 p.m.","UR. JUAN VELASCO ALVARADO H1 LOTE  37             SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-161,-12.016630599855,-77.0782327361125
2016-002012,09-01-2016,"10:02:30 p.m.","  CL. CUZCO (7) 419        LA MOLINA","EMERGENCIA MEDICA",AMB-169,-12.071460302776,-76.9439285626762
2016-002011,09-01-2016,"09:57:49 p.m.","  AV. LIMA POLO (EL HARAS) 419        SANTIAGO DE SURCO",RESCATE,M127-1,-12.0997773267871,-76.9665144555721
2016-002010,09-01-2016,"09:50:00 p.m.","  CL. SAN JOAQUIN 173        COMAS","EMERGENCIA MEDICA",AMB-164,-11.9114672022728,-77.0398972384718
2016-002009,09-01-2016,"09:47:34 p.m.","  PJ. ESTHER FESTINI DE RAMOS 115        MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-36,-12.084775827879,-77.0711115693683
2016-002008,09-01-2016,"09:28:56 p.m.","  JR. AMERICA 392        PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-60,-12.0695832841538,-77.0693586451933
2016-002007,09-01-2016,"09:25:06 p.m.","JUSTO PASTOR             MARCONA","ACCIDENTE VEHICULAR",MED-152,,
2016-002006,09-01-2016,"09:24:56 p.m.","AV.  HUMBOLT  CRUCE               LA VICTORIA",INCENDIO,M8-1,,
2016-002005,09-01-2016,"09:23:25 p.m.","  AV. SALAVERRY 2100       JESUS MARIA","EMERGENCIA MEDICA",AMB-4,-12.0859011107266,-77.0496174804752
