ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-029510,03-05-2016,"11:57:57 p.m.","  CL. DANIEL GARCES 209        SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",SAMU-120,-12.1497608244381,-76.9786505741814
2016-029509,03-05-2016,"11:54:18 p.m.","AS. LOS HUERTOS B            LA MOLINA","EMERGENCIA MEDICA",MED-96,-12.093119523759,-76.9055788512704
2016-029508,03-05-2016,"11:46:30 p.m.","UR. LOS GIRASOLES (LOS GIRASOLES DE HUAMPANI) NEA            LURIGANCHO",INCENDIO,M169-1,-11.9707214284176,-76.785672059505
2016-029507,03-05-2016,"11:34:37 p.m.","  AV. MARIA PARADO DE BELLIDO 384        INDEPENDENCIA","EMERGENCIA MEDICA",SAMU-161,-11.995082303462,-77.0554216093917
2016-029506,03-05-2016,"11:30:06 p.m.","  CL. LOS PROCERES 164        ","EMERGENCIA MEDICA","AMB-106, SAMU-120",-12.1708720649905,-76.947977391662
2016-029505,03-05-2016,"11:21:17 p.m.","  JR. BELLO HORIZONTE 1663       SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65-2,-12.0340821828846,-77.0632634103749
2016-029504,03-05-2016,"10:50:53 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA SUR 4            SAN BORJA","EMERGENCIA MEDICA",AMB-6,-12.0918573048657,-76.9810896808191
2016-029503,03-05-2016,"10:40:01 p.m.","  CL. PUERTO CHICAMA (A) 275        CHORRILLOS","EMERGENCIA MEDICA",SAMU-6,-12.2013782998939,-77.0051050589614
2016-029502,03-05-2016,"10:38:23 p.m.","  AV. BOLIVAR 1311       PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-202,-12.0724818189856,-77.0677745912562
2016-029501,03-05-2016,"10:35:30 p.m.","AH. CHARLES CANNOCK (MI PERU) E3            VENTANILLA","EMERGENCIA MEDICA",AMB-202,-11.8580107920935,-77.123898077762
2016-029500,03-05-2016,"10:33:08 p.m.","AV. INCA GARCILAZO DE LA VEGA (WILSON) 1400       LIMA","ACCIDENTE VEHICULAR","M10-1, RES-2, SAMU-8",-12.0596551094684,-77.0378952822071
2016-029499,03-05-2016,"10:14:18 p.m.","  CL. MARTIR JOSE OLAYA 1080       SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65-2,-12.0310973053893,-77.0548255943275
2016-029498,03-05-2016,"10:03:06 p.m.","CARRETERAS - PANAMERICANAS ANTIGUA PANAMERICANA SUR 32            LURIN","ACCIDENTE VEHICULAR","AMB-129, M105-1, M129-1, RES-125",-12.2594035767086,-76.8855902232871
2016-029497,03-05-2016,"09:59:41 p.m.","  CL. SEBASTIAN BARRANCA 108        BELLAVISTA","EMERGENCIA MEDICA",MED-5,-12.0558603115672,-77.091850601885
2016-029496,03-05-2016,"09:59:31 p.m.","  CL. FORESTALES 900        LA MOLINA","EMERGENCIA MEDICA",MED-96,-12.0731309256857,-76.9505194587877
2016-029495,03-05-2016,"09:54:14 p.m.","  PR. PEDRO MIOTTA 542        SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB-13,-12.1660350591602,-76.9782155471907
2016-029494,03-05-2016,"09:54:10 p.m.","  CL. FORESTALES 900        LA MOLINA","EMERGENCIA MEDICA",SAMU-127,-12.0731309256857,-76.9505194587877
2016-029493,03-05-2016,"09:52:02 p.m.","HOSPITAL CASIMIRO ULLOA             MIRAFLORES","EMERGENCIA MEDICA","AMB-16, AMB-2",,
2016-029492,03-05-2016,"09:48:51 p.m.","  JR. TACNA (MARIO CASOS) 563        BARRANCO","EMERGENCIA MEDICA","AMB-13, SAMU-134",-12.1394997906973,-77.0245117428714
2016-029491,03-05-2016,"09:44:50 p.m.","AV. ALFREDO MENDIOLA (PANAMERICANA NORTE) CRUCE CON AV. NARANJAL LOS OLIVOS            LOS OLIVOS","EMERGENCIA MEDICA",SAMU-161,-11.9777707639919,-77.0683721265781
2016-029490,03-05-2016,"09:42:59 p.m.","ASOC APROVISA             AYACUCHO","EMERGENCIA MEDICA",MED-63,,
2016-029489,03-05-2016,"09:35:31 p.m.",,RESCATE,MED-63,,
2016-029488,03-05-2016,"09:26:36 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA SUR 14.5            SAN JUAN DE MIRAFLORES","ACCIDENTE VEHICULAR","AMB134-2, M120-1, M6-1, SAMU-120",-12.1794632276748,-76.9766600852846
2016-029487,03-05-2016,"09:21:40 p.m.","SANTA ROSA ANCON            ANCON","EMERGENCIA MEDICA",MED-163,,
2016-029486,03-05-2016,"09:20:53 p.m.",,"EMERGENCIA MEDICA",SAMU-8,-12.0366217500035,-77.0285097514547
2016-029485,03-05-2016,"09:19:57 p.m.","POLIGONO SANTA ROSA            SANTA ROSA","SERVICIO ESPECIAL","AMB-163, AMB-164, M150-1",,
2016-029484,03-05-2016,"09:12:17 p.m.","RELIGIOSO IGLESIA SAN JOSE            JESUS MARIA",INCENDIO,MATPEL-4,-12.0749115673751,-77.0481909146612
2016-029483,03-05-2016,"09:10:09 p.m.","AV. LA MARINA  CRUCE ESCARDO            SAN MIGUEL","EMERGENCIA MEDICA",SAMU-83,,
2016-029482,03-05-2016,"09:08:57 p.m.","AV. HUAROCHIRI (BRAVO CHICO) CRUCE CON AV. METROPOLITANA (HUAYCARA) SANTA ANITA            SANTA ANITA",INCENDIO,"M138-4, M169-1",-12.0378067296812,-76.9543315777685
2016-029481,03-05-2016,"09:03:14 p.m.","CL. 6 DE AGOSTO CRUCE CON JR. HUAYNA CAPAC JESUS MARIA            JESUS MARIA","ACCIDENTE VEHICULAR","AMB-202, M202-1, MATPEL-4",-12.0738277999525,-77.0444026020148
2016-029480,03-05-2016,"08:51:14 p.m.","JR. ANTUNEZ DE MAYOLO / UNIVERSITARIA            COMAS","EMERGENCIA MEDICA",AMB124-2,,
2016-029479,03-05-2016,"08:43:57 p.m.",,"EMERGENCIA MEDICA",AMB6-2,-12.1673312703986,-77.0260671848805
2016-029478,03-05-2016,"08:41:51 p.m.","  AV. NESTOR GAMBETTA 000        VENTANILLA","EMERGENCIA MEDICA",AMB-75,-11.9358937715419,-77.1308428386691
2016-029477,03-05-2016,"08:17:29 p.m.","CIUDAD DEL PESCADOR MZ T2 LT 13            CALLAO","EMERGENCIA MEDICA",AMB-75,,
2016-029476,03-05-2016,"08:16:36 p.m.","  AV. 26 DE NOVIEMBRE 1494       VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA",SAMU-120,-12.1690129231653,-76.9280156368526
2016-029475,03-05-2016,"08:14:16 p.m.","  PJ. PEDRO TEJADA (LOS PROCERES) 164        VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA",AMB-106,-12.1704058070284,-76.9482929624378
2016-029474,03-05-2016,"08:08:49 p.m.","  PQ. CHICAMA 1422       LA VICTORIA",INCENDIO,"AMB-4, M202-1, M4-1, MATPEL-4",-12.074239158137,-77.0255924966502
