ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-034716,29-05-2016,"11:59:23 p.m.","AS. DEFENSORES DE LA PATRIA T4 LTE 18            VENTANILLA","EMERGENCIA MEDICA",AMB-75,-11.8750035151254,-77.1377230001767
2016-034715,29-05-2016,"11:43:22 p.m.","AV. UNIVERSITARIA CRUCE CON AV. LA MARINA SAN MIGUEL            SAN MIGUEL","ACCIDENTE VEHICULAR","AMB-36, M36-1, M7-5",-12.0782877253793,-77.0824586374011
2016-034714,29-05-2016,"11:30:20 p.m.","AV. LAS CUMBRES            CHACLACAYO","EMERGENCIA MEDICA","AMB-36, M36-1, M7-5",,
2016-034713,29-05-2016,"11:26:59 p.m.","  JR. HUASCAR 1265       JESUS MARIA","EMERGENCIA MEDICA","AMB-36, M36-1, M7-5",-12.074436109976,-77.0468613304161
2016-034712,29-05-2016,"11:25:24 p.m.","AV. CARLOS IZAGUIRRE (2) CRUCE CON PR. ALEJANDRO BERTELLO SAN MARTIN DE PORRES            SAN MARTIN DE PORRES",INCENDIO,"AMB-168, M9-5, MED-9, RESLIG-161",-11.9881559706152,-77.1143335411348
2016-034711,29-05-2016,"11:07:48 p.m.","AH. VISTA ALEGRE COMITE  20  MZ S LT  17             CHORRILLOS","MATERIALES PELIGROSOS (INCIDENTE)",M6-1,-12.1889228269483,-76.9954912569182
2016-034710,29-05-2016,"11:04:03 p.m.","  CL. MARIA ECHEVARRIA DE SANTIAGO (27) 184        SAN MIGUEL","EMERGENCIA MEDICA",AMB-7,-12.0845179879821,-77.0837635591588
2016-034709,29-05-2016,"11:02:05 p.m.",,"EMERGENCIA MEDICA",MED-202,-12.0598763113166,-77.0489245755547
2016-034708,29-05-2016,"10:59:35 p.m.","  CL. LAS CHULPAS 114        INDEPENDENCIA","EMERGENCIA MEDICA",MED-202,-11.9770746238508,-77.037631979645
2016-034707,29-05-2016,"10:51:07 p.m.","AV. BOULEVARD DE SURCO (DEL PARQUE) CRUCE CON AV. DE LAS ARTES NORTE SAN BORJA            SAN BORJA","MATERIALES PELIGROSOS (INCIDENTE)",M11-1,-12.091168044944,-76.9865756858393
2016-034706,29-05-2016,"10:41:20 p.m.","EDUCACION I.E. POLITECNICO NACIONAL CALLAO 000        CALLAO","EMERGENCIA MEDICA",M11-1,-12.0432876614946,-77.0995623987475
2016-034705,29-05-2016,"10:39:32 p.m.","  CL. CENTENARIO 300        EL AGUSTINO","EMERGENCIA MEDICA",AMB-138,-12.0317017984679,-76.9978530622333
2016-034704,29-05-2016,"10:37:23 p.m.","LA VILLA            PISCO","EMERGENCIA MEDICA",MED-90,,
2016-034703,29-05-2016,"10:36:22 p.m.","  AV. TUPAC AMARU (GERARDO UNGER) 000        INDEPENDENCIA","ACCIDENTE VEHICULAR","AMB-65-2, M65-1, RESLIG-161",-11.9946877231096,-77.0565677692635
2016-034702,29-05-2016,"10:35:09 p.m.",,"EMERGENCIA MEDICA","AMB-36, MED-9",-12.0518175643051,-77.0790238196405
2016-034701,29-05-2016,"10:32:31 p.m.","B-160            PACHACAMAC","EMERGENCIA MEDICA",AMB-160,-12.2300155715157,-76.8603695577293
2016-034700,29-05-2016,"10:29:52 p.m.","  CL. PUERTO CHICAMA (A) 200        CHORRILLOS",RESCATE,"AMB6-2, RES-6",-12.2008013146738,-77.005225044283
2016-034699,29-05-2016,"10:18:43 p.m.","AV. REVOLUCION (ANDRES BELAUNDE) CRUCE CON AV. TUPAC AMARU COMAS            COMAS","EMERGENCIA MEDICA","AMB6-2, RES-6",-11.9162247969802,-77.0411175762885
