ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-059177,06-10-2016,"11:58:44 p.m.","AV. UNIVERSITARIA CRUCE CON AV. LA MARINA SAN MIGUEL            SAN MIGUEL","ACCIDENTE VEHICULAR","AMB-60, M7-1, M83-1",-12.0782877253793,-77.0824586374011
2016-059176,06-10-2016,"11:38:29 p.m.","  AV. INCA GARCILAZO DE LA VEGA (WILSON) 1600       LIMA","EMERGENCIA MEDICA",AMB-10,-12.0616457918905,-77.0378215485094
2016-059175,06-10-2016,"11:30:44 p.m.","  CL. SAN LUCAS 183        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65-2,-12.0158527336092,-77.0541347817454
2016-059174,06-10-2016,"11:20:14 p.m.","AYACUCHO 423        SAN MIGUEL",RESCATE,ESC-83,-12.0856104684217,-77.0759509545052
2016-059173,06-10-2016,"11:18:00 p.m.","  JR. TEJADA (PEDRO ROSELL) 168        BARRANCO","EMERGENCIA MEDICA",AMB-16,-12.1411238430195,-77.0162775750364
2016-059172,06-10-2016,"11:08:44 p.m.","AH. SANTA TERESA DE VILLA SECTOR I 12            CHORRILLOS","EMERGENCIA MEDICA",AMB-13,-12.1862192815275,-77.0104539946453
2016-059171,06-10-2016,"10:43:18 p.m.","AV. OSCAR BENAVIDES (COLONIAL) 1800       LIMA","ACCIDENTE VEHICULAR","AMB-14, M14-1, RES-14",-12.0487320100545,-77.0654429193973
2016-059170,06-10-2016,"10:30:56 p.m.","  AV. ROOSEVELT (SURCO) 392        BARRANCO","EMERGENCIA MEDICA","AMB-14, M14-1, RES-14",-12.147082779381,-77.0159079849255
2016-059169,06-10-2016,"10:27:02 p.m.","  AV. NICOLAS DE PIEROLA (LA COLMENA) 900        LIMA","EMERGENCIA MEDICA",AMB-2,-12.0521677166613,-77.0349206788669
2016-059168,06-10-2016,"10:23:15 p.m.","  AV. ROOSEVELT (SURCO) 392        BARRANCO","EMERGENCIA MEDICA",AMB-13,-12.147082779381,-77.0159079849255
2016-059167,06-10-2016,"10:19:46 p.m.","CENTRO POBLADO PONGO DE NAZCA            NAZCA","EMERGENCIA MEDICA",RES-82-2,,
2016-059166,06-10-2016,"10:06:21 p.m.","PR. JAVIER PRADO CRUCE CON CA. CENTRAL (VICTOR RAUL HAYA DE LA TORRE) ATE - VITARTE            ATE",INCENDIO,"AMB-169, M138-1, M138-4, M169-1",-12.0321198144543,-76.9268204512563
2016-059165,06-10-2016,"09:55:04 p.m.","  JR. TRUJILLO 200        RIMAC","EMERGENCIA MEDICA",AMB-2,-12.0420347710021,-77.0294927773283
2016-059164,06-10-2016,"09:44:54 p.m.","AV. ELMER FAUCETT CRUCE CON AV. QUILCA CALLAO            CALLAO","ACCIDENTE VEHICULAR","AMB-60, M9-1",-12.0356340317746,-77.0992149346873
2016-059163,06-10-2016,"09:27:32 p.m.","ESTADIO NACIONAL             LIMA","EMERGENCIA MEDICA",AMB-14,,
2016-059162,06-10-2016,"09:10:48 p.m.","  CL. LA TRINIDAD 190        SAN LUIS","EMERGENCIA MEDICA",AMB-8,-12.0761300907814,-76.9927527468023
2016-059161,06-10-2016,"08:56:56 p.m.","CAMINO A LA GUEGA            ","EMERGENCIA MEDICA",AMB-22,,
2016-059160,06-10-2016,"08:54:06 p.m.","AAHH NUEVO PACHACUTEC  2 SECTOR MZ D             VENTANILLA",INCENDIO,"M184-1, M75-1",-11.8396997131178,-77.1432844721964
2016-059159,06-10-2016,"08:45:40 p.m.","  CL. LOS ANTARES 320        SANTIAGO DE SURCO","EMERGENCIA MEDICA",MED-28,-12.1267164512322,-76.9875336722913
2016-059158,06-10-2016,"08:35:01 p.m.","  AV. VICTOR SARRIA ARZUBIAGA  URB ELIO 1376       LIMA","EMERGENCIA MEDICA",AMB-60,-12.0538778805569,-77.0709219316091
2016-059157,06-10-2016,"08:30:57 p.m.","CA. CENTRAL (VICTOR RAUL HAYA DE LA TORRE) CRUCE CON PR. JAVIER PRADO ATE - VITARTE            ATE","EMERGENCIA MEDICA",AMB-138,-12.0321198144543,-76.9268204512563
2016-059156,06-10-2016,"08:25:00 p.m.","  CL. OTTO KIEFFER 100        ","EMERGENCIA MEDICA",AUX-34,-12.0483798241294,-77.1294772101825
2016-059155,06-10-2016,"08:24:19 p.m.","  JR. ENRIQUE LEON GARCIA 100        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB134,-12.1289574621704,-76.9959151550081
2016-059154,06-10-2016,"08:22:35 p.m.","CARRETERA  CENTRAL  KM 7             ATE","EMERGENCIA MEDICA",AMB-169,,
2016-059153,06-10-2016,"08:09:16 p.m.","  CL. 70 CIUDAD DEL PESCADOR  MZ G LT 16  000        BELLAVISTA","EMERGENCIA MEDICA",MED-36,-12.0637466104276,-77.1140865421168
