ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-069885,03-12-2016,"11:58:08 p.m.","  CL. LOS PAUJILES 171        EL AGUSTINO","EMERGENCIA MEDICA",AMB-176,-12.0368494673754,-76.9978818293727
2016-069884,03-12-2016,"11:38:27 p.m.","  CL. LOS PACAES 117        INDEPENDENCIA","MATERIALES PELIGROSOS (INCIDENTE)","AMB-168, M65-2",-12.005544200243,-77.0537097771167
2016-069883,03-12-2016,"11:37:48 p.m.","SALUD CLINICA VESALIO            SAN BORJA","EMERGENCIA MEDICA",AMB-11,-12.0784114309467,-77.0399092941712
2016-069882,03-12-2016,"11:29:39 p.m.","  PR. EL MURO 000        SAN JUAN DE LURIGANCHO",INCENDIO,M121-1,-11.9533374669992,-76.9756098304167
2016-069881,03-12-2016,"11:27:50 p.m.",,"EMERGENCIA MEDICA",AMB-83,-12.0625093599507,-77.0490730730605
2016-069880,03-12-2016,"11:06:50 p.m.","ALADESA 181        LA MOLINA","EMERGENCIA MEDICA",MED-96,,
2016-069879,03-12-2016,"10:56:00 p.m.","JR. JOAQUIN LUNA VICTORIA 518        LA TINGUINA","EMERGENCIA MEDICA",RES-193,,
2016-069878,03-12-2016,"10:52:33 p.m.",,"EMERGENCIA MEDICA",AMB-83,-12.0633643178323,-77.0591901231623
2016-069877,03-12-2016,"10:47:03 p.m.","CARRETERAS - PANAMERICANAS CARRETERA CENTRAL 22. 5            CHACLACAYO",INCENDIO,M115-1,-11.9806617078897,-76.791940871965
2016-069876,03-12-2016,"10:46:30 p.m.","  JR. PEDRO ELGUERA (ENRIQUE BARRON) 230        BARRANCO","EMERGENCIA MEDICA",AMB-16,-12.1399753178778,-77.018516562585
2016-069875,03-12-2016,"10:45:33 p.m.","  JR. PEREZ DE TUDELA 2600       LIMA","ACCIDENTE VEHICULAR","AMB-65, M65-1, M65-2",-12.0364334927265,-77.0746485894154
2016-069874,03-12-2016,"10:40:21 p.m.","CLSANTO TOMAS 100        CHINCHA ALTA","EMERGENCIA MEDICA",AMB-38,,
2016-069873,03-12-2016,"10:18:23 p.m.","  AV. VICTOR MALASQUEZ 000        PACHACAMAC","EMERGENCIA MEDICA",MED-96,-12.0994719479235,-76.8790882110511
2016-069872,03-12-2016,"10:14:15 p.m.","CL. MONITOR HUASCAR (LORENZO DE VILLASECA) CRUCE CON AV. RICARDO BENTIN (GALAXIAS) RIMAC            RIMAC","EMERGENCIA MEDICA",MED-96,-12.027934801879,-77.0347666091931
2016-069871,03-12-2016,"10:13:05 p.m.",,"EMERGENCIA MEDICA",AMB-9,-11.9918283260179,-77.1104819287897
2016-069870,03-12-2016,"10:05:00 p.m.","  CL. JOAQUIN RODRIGO VALVERDE 294        SAN BORJA","EMERGENCIA MEDICA",AMB-28,-12.0991048008435,-76.996792038233
2016-069869,03-12-2016,"09:58:17 p.m.","  JR. RENOVACION 600        LA VICTORIA",INCENDIO,"AMB-11, M4-1, M8-1, RESLIG-4",-12.0662613261149,-77.0265705692903
2016-069868,03-12-2016,"09:56:37 p.m.","  JR. TEOFILO CASTILLO 400        LA VICTORIA","EMERGENCIA MEDICA",AMB-176,-12.0720192446361,-77.0107796385711
2016-069867,03-12-2016,"09:50:05 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 37.77            SANTA ROSA","EMERGENCIA MEDICA",AMB-176,-11.8142730389474,-77.1281582858221
2016-069866,03-12-2016,"09:44:03 p.m.",,"EMERGENCIA MEDICA",AMB-16,-12.1467655872192,-77.0201543382415
2016-069865,03-12-2016,"09:43:25 p.m.","UV  T-8  600        RIMAC","EMERGENCIA MEDICA",AMB-65,-12.0285910334254,-77.0316996435417
2016-069864,03-12-2016,"09:38:25 p.m.","  PL. MARISCAL CASTILLA 000        LIMA","EMERGENCIA MEDICA",AMB-21,-12.0432195864646,-77.0423437555514
2016-069863,03-12-2016,"09:34:41 p.m.","CALLAO ESQ PILPA            CHINCHA ALTA","EMERGENCIA MEDICA",MED-38,,
2016-069862,03-12-2016,"09:34:23 p.m.","  CL. EL CEREZO (3) 219        SURQUILLO",RESCATE,M11-1,-12.1168253395687,-77.0035506059331
2016-069861,03-12-2016,"09:26:05 p.m.","  CL. LAS AGATAS 210        EL AGUSTINO","EMERGENCIA MEDICA",AMB-176,-12.0321237234269,-77.0010932370663
2016-069860,03-12-2016,"09:23:45 p.m.","PJ. VILLA EL SALVADOR SECTOR 1 GRUPO 22A (BOLOGNESI) K            VILLA EL SALVADOR","EMERGENCIA MEDICA",AMB-106,-12.1954866781534,-76.9583311719124
2016-069859,03-12-2016,"09:08:20 p.m.","CHANCAYLLO  RUTA CHANCAY HUARAL            CHANCAY","ACCIDENTE VEHICULAR","AMB-44, M44-1, M80-1, MED-80",,
