ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-063922,01-11-2016,"11:54:08 p.m.","  PJ. ZARUMILLA 224        BELLAVISTA","EMERGENCIA MEDICA",,-12.0621653934695,-77.1259881274312
2016-063921,01-11-2016,"11:46:13 p.m.","AV. MIGUEL GRAU (BUENOS AIRES) CRUCE CON AV. MARCO POLO CALLAO            CALLAO","EMERGENCIA MEDICA",AMB-7,-12.0635063145071,-77.1426590908643
2016-063920,01-11-2016,"11:38:02 p.m.","CALLE  LOS  CIPRESES  ALT. POZO   DE  AGUA               HUACHO","EMERGENCIA MEDICA",AMB-20,,
2016-063919,01-11-2016,"11:31:09 p.m.","  CL. ANDRES VESALIO 581        SAN BORJA","EMERGENCIA MEDICA",MED-28,-12.1051897313224,-76.9989924681848
2016-063918,01-11-2016,"11:21:55 p.m.","  CL. JOSE OLAYA 554        RIMAC","MATERIALES PELIGROSOS (INCIDENTE)",M2-1,-12.0238790788996,-77.024285323598
2016-063917,01-11-2016,"11:13:28 p.m.","AH ESPERANZA ALTA             ","EMERGENCIA MEDICA",AMB-44,,
2016-063916,01-11-2016,"11:07:48 p.m.","  AV. JUAN DE LA FUENTE 300        MIRAFLORES",RESCATE,RES-28,-12.1253392321112,-77.0209611615317
2016-063915,01-11-2016,"10:52:55 p.m.","  JR. MARISCAL RAMON CASTILLA  PLAYA  RIMAC 400        CALLAO","MATERIALES PELIGROSOS (INCIDENTE)","AMB-65-2, M60-5, M9-1",-12.0367282263236,-77.0942991164139
2016-063914,01-11-2016,"10:48:09 p.m.","AV. PANAMERICANA NORTE CRUCE CON AV. NARANJAL INDEPENDENCIA            INDEPENDENCIA","ACCIDENTE VEHICULAR","AMB-168, M168-1, RESLIG-161",-11.9778708355012,-77.0653397350949
2016-063913,01-11-2016,"10:30:02 p.m.","  CL. LAS TORDILLAS 119        SAN ISIDRO","EMERGENCIA MEDICA",MED-28,-12.0950232017072,-77.020715195328
2016-063912,01-11-2016,"10:23:50 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA SUR 21            VILLA EL SALVADOR","ACCIDENTE VEHICULAR","AMB-125, AMB-16, M125-1, M129-1, M155-1",-12.23404370114,-76.9603058857079
2016-063911,01-11-2016,"10:21:37 p.m.","PENAL DE YANAMILLA            ","EMERGENCIA MEDICA",AMB-63,,
2016-063910,01-11-2016,"10:12:31 p.m.","  CL. LAS BELLOTITAS (3) (39) 730        SAN JUAN DE LURIGANCHO",INCENDIO,M2-1,-12.0166150383528,-77.0093818083406
2016-063909,01-11-2016,"10:11:12 p.m.","  AV. SUCRE (INDEPENDENCIA) 300        MAGDALENA DEL MAR","ACCIDENTE VEHICULAR","AMB-202, M36-1, M83-1",-12.0958917965623,-77.0719980420769
2016-063908,01-11-2016,"10:09:45 p.m.","  JR. MAYTA CAPAC  CERRO  SAN COSME   829        LA VICTORIA",INCENDIO,"AMB-8, M10-1, M3-1, M4-1, M8-1",-12.0634240527364,-77.0095047157358
2016-063907,01-11-2016,"10:01:55 p.m.","CL LOS ALAMOS CDRA 1  URB  CIUDAD DE DIOS             PARAMONGA","EMERGENCIA MEDICA",AMB-81,,
2016-063906,01-11-2016,"09:38:52 p.m.","  CL. COMANDANTE ESPINAR 900        BELLAVISTA","EMERGENCIA MEDICA",MED-15,-12.0673859413451,-77.1329106361845
2016-063905,01-11-2016,"09:37:45 p.m.","  CL. PEDRO BARTONELLI 1070       SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",MED-15,-12.1563647793194,-76.973304557132
2016-063904,01-11-2016,"09:35:58 p.m.","CALLE   DOS  PUERTAS              CHINCHA ALTA","EMERGENCIA MEDICA",MED-38,,
2016-063903,01-11-2016,"09:34:14 p.m.","UR. PUERTA DEL   SOL   MZ.   B  LOTE  12  CALLE  LA  SANTIDAD            LOS OLIVOS","EMERGENCIA MEDICA",AMB-168,-11.9437720586879,-77.0746864250707
2016-063902,01-11-2016,"09:33:24 p.m.","SALUD HOSPITAL GUILLERMO ALMENARA IRIGOYEN            LA VICTORIA","SERVICIO ESPECIAL",MED-202,,
2016-063901,01-11-2016,"09:28:22 p.m.","  JR. MARTIN ARANGURI 658        COMAS","EMERGENCIA MEDICA",AMB124-2,-11.9428822722582,-77.0621316259641
2016-063900,01-11-2016,"09:25:58 p.m.","CL 41  MZ T LT 21 URB PACHACUTEC SECTOR B            VENTANILLA","EMERGENCIA MEDICA",AMB-75,-11.8300432050392,-77.158971984136
2016-063899,01-11-2016,"09:24:48 p.m.",,"EMERGENCIA MEDICA",AMB-63,,
2016-063898,01-11-2016,"09:21:48 p.m.","  CL. 12 DE FEBRERO  A.H   MALCAVILCA 613        CHORRILLOS","EMERGENCIA MEDICA",AMB-16,-12.1757538417492,-77.0244469226767
2016-063897,01-11-2016,"09:19:58 p.m.","AAHH  JORGE CHAVEZ              HUARAL","EMERGENCIA MEDICA",AMB-44,,
2016-063896,01-11-2016,"09:18:26 p.m.","MISIONERO CUIDAD SATELITE SANTA ROSA  221        ",RESCATE,M9-1,,
2016-063895,01-11-2016,"09:11:51 p.m.",,"EMERGENCIA MEDICA",AMB-202,-12.056918873169,-77.050635104727
2016-063894,01-11-2016,"09:07:21 p.m.","  CL. LAS ACACIAS 425        CHACLACAYO","EMERGENCIA MEDICA",AMB-115-2,-11.9707883342924,-76.7480969897118
2016-063893,01-11-2016,"09:06:38 p.m.","AH. SAN JUAN DE AMANCAES 14C  LT  10            RIMAC","EMERGENCIA MEDICA",AMB-65-2,-12.0142818562857,-77.024493009261
