ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-001325,06-01-2016,"11:56:17 p.m.","  AV. DE LOS CONSTRUCTORES (B) 1351       LA MOLINA","EMERGENCIA MEDICA",MED-96,-12.0614033135718,-76.9434135630011
2016-001324,06-01-2016,"11:55:43 p.m.","  CL. RIO MANTARO 100        SAN MIGUEL","EMERGENCIA MEDICA","AMB-36, AMB-60",-12.0760913584626,-77.0826374789314
2016-001323,06-01-2016,"11:50:59 p.m.","  AV. PISAC  ESQ  CANATA CALLAO  000        CALLAO",INCENDIO,M9-5,-11.9960108556796,-77.115578985775
2016-001322,06-01-2016,"11:42:04 p.m.","  AV. MARCO POLO 672        CALLAO","EMERGENCIA MEDICA",AMB-1,-12.0657254591089,-77.1421454505686
2016-001321,06-01-2016,"11:40:05 p.m.","  CL. MARISCAL ELOY URETA (F) 100        LA PERLA","EMERGENCIA MEDICA",AMB-83,-12.0748960498867,-77.1109373431514
2016-001320,06-01-2016,"11:36:34 p.m.","  JR. PUNO 2300       COMAS","EMERGENCIA MEDICA","AMB-161, AMB-164",-11.9579398628949,-77.0383131203629
2016-001319,06-01-2016,"11:31:44 p.m.","  JR. EL ROSARIO   CANTO GRANDE 435        SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",SAMU-138,-11.972566657779,-76.9947664647735
2016-001318,06-01-2016,"11:29:46 p.m.","ALT  PZA  VEA             ","EMERGENCIA MEDICA",AMB-37,,
2016-001317,06-01-2016,"11:27:32 p.m.","NORTE            ","ACCIDENTE VEHICULAR",AMB-37,,
2016-001316,06-01-2016,"11:27:04 p.m.","  CL. JUAN PABLO II 200        SANTA ANITA",INCENDIO,"AMB-169, M138-1, M138-4, RES-138",-12.0342417923792,-76.9502120906304
2016-001315,06-01-2016,"11:26:29 p.m.","  AV. ALFREDO MENDIOLA (PANAMERICANA NORTE) 5400       LOS OLIVOS","ACCIDENTE VEHICULAR","M168-1, RES-124, SAMU-168",-11.9721049502561,-77.0673266925767
2016-001314,06-01-2016,"11:21:08 p.m.","  CL. MARIANO CARRANZA 150        LIMA",INCENDIO,"M14-1, M202-1, M4-1, SAMU-4",-12.0757168000117,-77.036361124771
2016-001313,06-01-2016,"11:19:08 p.m.","ESP  DE TOTTUS            SAN JUAN DE LURIGANCHO",INCENDIO,"AMB-121, M121-1",,
2016-001312,06-01-2016,"11:08:13 p.m.","  CL. VICTOR MALDONADO BEGAZO (SANTA VICTORIA) 123        MIRAFLORES",RESCATE,RES-28,-12.122841825211,-77.0099784588831
2016-001311,06-01-2016,"11:04:46 p.m.","SECTOR 5 MZ G LT 26            SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",SAMU-120,,
