ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-047482,05-08-2016,"11:58:34 p.m.","  AV. REVOLUCION 000        VILLA EL SALVADOR","EMERGENCIA MEDICA",AMB-155,-12.2368195321156,-76.9227458760213
2016-047481,05-08-2016,"11:48:50 p.m.","CARRETERAS - PANAMERICANAS CARRETERA CENTRAL 24            CHACLACAYO","ACCIDENTE VEHICULAR","AMB-115-2, M32-1, RES-115",-11.9769747205528,-76.7746015227685
2016-047480,05-08-2016,"11:46:36 p.m.","AH. HEROES DEL CENEPA E LOT 1            VENTANILLA","EMERGENCIA MEDICA",AMB-75,-11.8953676919045,-77.1238103514716
2016-047479,05-08-2016,"11:31:22 p.m.","  AV. ALBERTO ALEXANDER (NICARAGUA) 2291       LINCE","EMERGENCIA MEDICA",AMB-75,-12.0847858222501,-77.0475095689362
2016-047478,05-08-2016,"11:24:24 p.m.","  JR. AYACUCHO 721        LA PERLA","EMERGENCIA MEDICA",AMB-60,-12.0726279752572,-77.1149684092119
2016-047477,05-08-2016,"11:23:21 p.m.","  AV. CANADA 000        LA VICTORIA","EMERGENCIA MEDICA",AMB-11,-12.0823500225774,-77.0265691988557
2016-047476,05-08-2016,"11:23:15 p.m.","AAHH   CONTIGO PERU             HUARAL","EMERGENCIA MEDICA",AMB-44,,
2016-047475,05-08-2016,"11:10:10 p.m.","AV. INCA GARCILAZO DE LA VEGA (WILSON) CRUCE CON AV. 9 DE DICIEMBRE (PASEO COLON) LIMA            LIMA","EMERGENCIA MEDICA",MED-202,-12.0598235902352,-77.0379506685315
2016-047474,05-08-2016,"11:03:19 p.m.","PLAZUELA LAS  NIEVES  EN ICA             ICA","SERVICIO ESPECIAL","AUX-193, RES-193",,
2016-047473,05-08-2016,"10:51:05 p.m.","JR. PARINACOCHAS CRUCE CON AV. MIGUEL GRAU LA VICTORIA            LA VICTORIA",INCENDIO,"AUX-10, ESC-3, M10-1, M14-1, M2-1, M21-1, M8-1, RES-8",-12.0578167978567,-77.0184446145803
2016-047472,05-08-2016,"10:48:54 p.m.","  CL. 13 CRUCE CON MALECON CHILLON  000        LOS OLIVOS","EMERGENCIA MEDICA","AUX-10, ESC-3, M10-1, M14-1, M2-1, M21-1, M8-1, RES-8",-11.9281637397528,-77.0750398594276
2016-047471,05-08-2016,"10:39:59 p.m.","AV. BRASIL CRUCE CON AV. JAVIER PRADO OESTE MAGDALENA DEL MAR            MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-100,-12.0900558703818,-77.0658865824728
2016-047470,05-08-2016,"10:26:16 p.m.","EXPERIMENTO 104        PARAMONGA","EMERGENCIA MEDICA",AMB-81,,
2016-047469,05-08-2016,"10:24:42 p.m.","  AV. LAS PALMERAS 4400       LOS OLIVOS","EMERGENCIA MEDICA",MED-9,-11.9821898532231,-77.0721558634961
2016-047468,05-08-2016,"10:18:29 p.m.","  AV. MEJICO 1848       ","EMERGENCIA MEDICA",AMB-4,-12.0707993261269,-77.0100550890622
2016-047467,05-08-2016,"10:15:11 p.m.","  AV. RAMON CARCAMO 785        LIMA","EMERGENCIA MEDICA",MED-202,-12.0490044407647,-77.0505298569515
2016-047466,05-08-2016,"10:02:16 p.m.","AV. JOSE SANTOS CHOCANO CRUCE CON AV. CARLOS IZAGUIRRE LOS OLIVOS            LOS OLIVOS","EMERGENCIA MEDICA",AMB-65-2,-11.9905405322779,-77.0688017198114
2016-047465,05-08-2016,"09:59:04 p.m.","  PJ. SANTA CATALINA 175        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB-16,-12.134917806204,-77.0068032787913
2016-047464,05-08-2016,"09:54:36 p.m.","AVIACION 3400       SAN BORJA","EMERGENCIA MEDICA",AMB-16,,
2016-047463,05-08-2016,"09:47:54 p.m.","  CL. LAS EMPRESAS (2) 147        COMAS",RESCATE,"AMB-150, M65-1, RESLIG-161",-11.9363287492931,-77.0706135813701
2016-047462,05-08-2016,"09:46:33 p.m.","  JR. CUZCO 1029       LIMA",RESCATE,M2-1,-12.0540850436329,-77.0212694467348
2016-047461,05-08-2016,"09:45:16 p.m.","  AV. SANTA ROSA (JUAN PABLO II) 400        CALLAO",RESCATE,RES-15,-12.0538535845645,-77.1148050233291
2016-047460,05-08-2016,"09:43:23 p.m.","AV. MANCO CAPAC CRUCE CON AV. MEJICO LA VICTORIA            LA VICTORIA","EMERGENCIA MEDICA",AMB-4,-12.0761798472276,-77.0275995176599
2016-047459,05-08-2016,"09:41:59 p.m.","CALL MIGUEL GRAU             CHANCAY","EMERGENCIA MEDICA",MED-80,,
2016-047458,05-08-2016,"09:41:31 p.m.","  CL. LIBERTAD 1017       VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA",AMB-106,-12.1615403260666,-76.9394215124786
2016-047457,05-08-2016,"09:41:15 p.m.","  AV. 13 DE ENERO (LIMA) 2600       ","ACCIDENTE VEHICULAR",M121-1,-11.9874696909169,-77.0037287180643
2016-047456,05-08-2016,"09:32:46 p.m.","  AV. MIRAFLORES (28 DE JULIO) 974        MIRAFLORES","EMERGENCIA MEDICA",AMB-28,-12.129452402855,-77.0233155787829
2016-047455,05-08-2016,"09:28:49 p.m.",,"EMERGENCIA MEDICA",AMB-28,-12.037032538309,-77.036147004571
2016-047454,05-08-2016,"09:28:47 p.m.","JR. 21 DE SETIEMBRE CRUCE CON JR. RICARDO PALMA COMAS            COMAS","ACCIDENTE VEHICULAR","AMB124-2, M161-1, RESLIG-161",-11.9571457810331,-77.051521629669
2016-047453,05-08-2016,"09:06:57 p.m.","CENTRO COMERCIAL EL QUINDE            ICA","EMERGENCIA MEDICA",AMB-22,,
2016-047452,05-08-2016,"08:58:20 p.m.","  JR. LORETO 743        CALLAO","EMERGENCIA MEDICA",MED-15,-12.0652171146196,-77.1416399730366
2016-047451,05-08-2016,"08:57:41 p.m.","AV. NICOLAS ARRIOLA (RAMON CASTILLA) CRUCE CON AV. SAN LUIS SAN LUIS            SAN LUIS","EMERGENCIA MEDICA",AMB-4,-12.0721965505081,-77.0028472866403
2016-047450,05-08-2016,"08:56:52 p.m.","AV. JUAN E. PAZOS CRUCE CON CL. VILLA MERCEDES SANTIAGO DE SURCO            SANTIAGO DE SURCO","ACCIDENTE VEHICULAR",AMB6-2,-12.1510146230484,-77.0148096350402
2016-047449,05-08-2016,"08:45:07 p.m.","  AV. SAN JUAN 468        SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB-120,-12.1658495402405,-76.9727505507749
