ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2015-057238,25-09-2015,"11:49:17 p.m.","  JR. LUCANAS 170        LIMA","EMERGENCIA MEDICA",AMB-176,-12.0521553286649,-77.0195001298871
2015-057237,25-09-2015,"11:36:10 p.m.","EDUCACION I.E.P. CLARETIANO            SAN MIGUEL","EMERGENCIA MEDICA","AMB-14, AMB-36",-12.0733739277028,-77.08716314755
2015-057236,25-09-2015,"11:21:37 p.m.","AYACUCHO MAZ E LOTE 29 URB  MARISCAL CASTILLA             LA PERLA","EMERGENCIA MEDICA",AMB-83,-12.0701038821141,-77.1139080229055
2015-057235,25-09-2015,"11:21:34 p.m.","TUPAC AMARU KM 17            CARABAYLLO","ACCIDENTE VEHICULAR","AMB-161, AMB-164, CIST124-4",,
2015-057234,25-09-2015,"11:13:21 p.m.","GAMARRA  300        ","EMERGENCIA MEDICA",AUX-34,,
2015-057233,25-09-2015,"11:02:47 p.m.","AV. SUCRE CRUCE CON AV. BOLIVAR PUEBLO LIBRE            PUEBLO LIBRE","MATERIALES PELIGROSOS (INCIDENTE)","AMB-36, M36-1",-12.0716819121033,-77.0616903774125
2015-057232,25-09-2015,"11:01:26 p.m.","  CL. SAN JOSE 451        VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA",SAMU-106,-12.1559490760938,-76.9567238396353
2015-057231,25-09-2015,"10:54:16 p.m.","HOSP LOAYZA             ","EMERGENCIA MEDICA",AMB-4,,
2015-057230,25-09-2015,"10:39:13 p.m.","AV. GRAU CRUCE CON JR. HUANUCO LIMA            LIMA","ACCIDENTE VEHICULAR","AMB-11, AMB-2, AMB-202, AMB-8, M10-1, RES-8",-12.0574669369917,-77.0174430132909
2015-057229,25-09-2015,"10:30:58 p.m.","AV. GUARDIA REPUBLICANA (LA CAPILLA) CRUCE CON PR. TACNA RIMAC            RIMAC","ACCIDENTE VEHICULAR","AMB-3, M2-1, M3-1",-12.0348138254361,-77.0298946210442
2015-057228,25-09-2015,"10:27:27 p.m.","AH. HUAYCAN UCV 70             ATE",INCENDIO,M106-3,-12.0100349579684,-76.8292235018747
2015-057227,25-09-2015,"10:15:48 p.m.","  PJ. SAN GERONIMO 193        RIMAC","EMERGENCIA MEDICA",SAMU-4,-12.0263568744036,-77.0274260970996
2015-057226,25-09-2015,"10:10:19 p.m.","  JR. HUANUCO 317        LIMA","EMERGENCIA MEDICA",AMB-2,-12.0476400858913,-77.0197624556209
2015-057225,25-09-2015,"10:07:09 p.m.","  JR. JOSE GONZALES 194        MIRAFLORES","EMERGENCIA MEDICA",AMB-4,-12.1273213558774,-77.0333095723701
2015-057224,25-09-2015,"10:00:22 p.m.","  CL. BENJAMIN FRANKLIN (1) 154        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB134-2,-12.1592221057537,-76.9958522172487
2015-057223,25-09-2015,"09:49:08 p.m.","  PR. HUAMANGA 937        LA VICTORIA","EMERGENCIA MEDICA",AMB-8,-12.0686359014958,-77.0195821955347
2015-057222,25-09-2015,"09:48:22 p.m.","CL. TOMAS GUZMAN CRUCE CON AV. GUILLERMO BILLINGHURST (NUEVE OESTE) SAN JUAN DE MIRAFLORES            SAN JUAN DE MIRAFLORES","ACCIDENTE VEHICULAR","M134-1, SAMU-106",-12.161903796594,-76.964606509001
2015-057221,25-09-2015,"09:35:27 p.m.","  AV. TOMAS MARSANO (ATOCONGO) 1100       SURQUILLO","EMERGENCIA MEDICA",AMB-11,-12.1154730278126,-77.0100520183024
2015-057220,25-09-2015,"09:32:41 p.m.","AV. MIRAMAR            ANCON",INCENDIO,"M163-1, M163-2",,
2015-057219,25-09-2015,"09:31:14 p.m.","PJ. PAMPLONA ALTA SECTOR ALFONSO UGARTE MAZ Y 1 LOTE 31             SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB-120,-12.1442188246061,-76.9709084179476
2015-057218,25-09-2015,"09:26:18 p.m.","AV. MEJICO CRUCE CON AV. MANCO CAPAC LA VICTORIA            LA VICTORIA","EMERGENCIA MEDICA",SAMU-4,-12.0761798472276,-77.0275995176599
2015-057217,25-09-2015,"09:24:15 p.m.","PALMA PUERTO SUPE             BARRANCA","ACCIDENTE VEHICULAR","AMB-91, RES-73",,
2015-057216,25-09-2015,"08:55:38 p.m.","AV SAN MARTIN 300        HUACHO","EMERGENCIA MEDICA",AMB-20,,
2015-057215,25-09-2015,"08:46:44 p.m.","  CL. FELIPE PARDO 116        BARRANCO","EMERGENCIA MEDICA",AMB134-2,-12.1472943441055,-77.0202645637518
2015-057214,25-09-2015,"08:22:42 p.m.","SAN FRANCISCO DE ASIS             ANCON","EMERGENCIA MEDICA",AMB-163,,
2015-057213,25-09-2015,"08:14:09 p.m.","  AV. ANDRES AVELINO CACERES 400        PUENTE PIEDRA",INCENDIO,M150-3,-11.8601671445301,-77.0919838626223
2015-057212,25-09-2015,"08:13:45 p.m.","  JR. HUANTA 100        LIMA","EMERGENCIA MEDICA",SAMU-4,-12.0452922613645,-77.0210779393186
2015-057211,25-09-2015,"08:09:48 p.m.","AV. SUCRE (INDEPENDENCIA) CRUCE CON JR. AMAZONAS (OCHO DE OCTUBRE) MAGDALENA DEL MAR            MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-36,-12.0850758251136,-77.06798656959
2015-057210,25-09-2015,"08:04:55 p.m.","  PJ. LAS CEREZAS 141        INDEPENDENCIA","EMERGENCIA MEDICA",AMB-36,-11.9982825337067,-77.0477034755878
2015-057209,25-09-2015,"07:59:45 p.m.","  JR. MIRAFLORES 160        MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-83,-12.0967072795293,-77.0712195775682
