ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-036319,07-06-2016,"11:48:06 p.m.","  JR. DE LA UNION 900        LIMA","EMERGENCIA MEDICA",AMB-14,-12.0509995405957,-77.0350584266756
2016-036318,07-06-2016,"11:20:04 p.m.","  JR. CUZCO 866        LIMA",INCENDIO,"AMB-8, M10-1, M2-1, M21-1, RES-8",-12.0534947961511,-77.0242560592343
2016-036317,07-06-2016,"11:09:54 p.m.","CASUARINAS            ICA","EMERGENCIA MEDICA",AMB-22,,
2016-036316,07-06-2016,"11:08:03 p.m.","  AV. PALERMO 300        LA VICTORIA","EMERGENCIA MEDICA",AMB-202,-12.0788308365913,-77.0226965679153
2016-036315,07-06-2016,"10:57:43 p.m.","  JR. LAS ESMERALDAS 631        LA VICTORIA","EMERGENCIA MEDICA",AMB-8,-12.0805293506006,-77.0224850958444
2016-036314,07-06-2016,"10:50:02 p.m.",,"EMERGENCIA MEDICA",AMB-14,,
2016-036313,07-06-2016,"10:48:01 p.m.","  AV. ANGAMOS ESTE (PRIMAVERA) 2600       SAN BORJA","EMERGENCIA MEDICA",AMB-6,-12.1117080893797,-77.0020276471929
2016-036312,07-06-2016,"10:40:27 p.m.","  CL. JUAN NEYRA 411        SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB-106,-12.1471362586533,-76.9759645920314
2016-036311,07-06-2016,"10:31:04 p.m.","LA AMERICAS            PISCO",INCENDIO,"AUX-37, CIST90-4",,
2016-036310,07-06-2016,"10:29:20 p.m.","PARQUE LAS AMERICAS            BELLAVISTA","EMERGENCIA MEDICA",AMB-60,,
2016-036309,07-06-2016,"10:29:15 p.m.","CL.BOLONEGSI            ","EMERGENCIA MEDICA",MED-80,,
2016-036308,07-06-2016,"10:22:43 p.m.","AMERICAS 600        ",INCENDIO,"CIST90-4, RES-37",,
2016-036307,07-06-2016,"10:20:05 p.m.","  JR. BOGOTA (GUYANA) 180        CHORRILLOS","EMERGENCIA MEDICA",AMB6-2,-12.1708953345696,-77.0264590345394
2016-036306,07-06-2016,"10:07:11 p.m.","AV. GALVEZ 200        BARRANCA","EMERGENCIA MEDICA",AMB-73,,
2016-036305,07-06-2016,"10:06:29 p.m.","  CL. LA BEGONIA (16) 163        SURQUILLO","EMERGENCIA MEDICA",AMB-6,-12.1207918593815,-77.0015251008443
