ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2015-076399,31-12-2015,"11:53:17 p.m.","  AV. PRINCIPAL (CARAPONGO)            LURIGANCHO",INCENDIO,"AMB-169, M106-3, M138-1, M138-4, M169-1",-11.9995189070485,-76.8491007794897
2015-076398,31-12-2015,"11:51:46 p.m.","AV. UNIVERSITARIA CRUCE CON AV. VENEZUELA LIMA            LIMA","EMERGENCIA MEDICA","AMB-14, AMB-60, M60-1, M7-5",-12.0601564067819,-77.0790374517793
2015-076397,31-12-2015,"11:51:38 p.m.","  AV. AVIACION 2752       SAN BORJA","EMERGENCIA MEDICA",AMB-4,-12.095792563048,-77.0025054209285
2015-076396,31-12-2015,"11:51:12 p.m.","  JR. SAO PAULO 1765       SAN MARTIN DE PORRES",INCENDIO,M65-1,-12.0306920278303,-77.0637186896379
2015-076395,31-12-2015,"11:49:49 p.m.","  AV. JOSE DE LA RIVA AGUERO 300        EL AGUSTINO",INCENDIO,M65-1,-12.0560837979893,-77.0049933173165
2015-076394,31-12-2015,"11:49:39 p.m.","  AV. JOSE DE LA RIVA AGUERO 100        EL AGUSTINO",INCENDIO,M176-1,-12.0585832774638,-77.0070503519806
2015-076393,31-12-2015,"11:47:23 p.m.","JAMAICA CON LOS INCAS            COMAS","ACCIDENTE VEHICULAR","AMB-164, CIST124-4, RES-124",-11.9291717791465,-77.0497039023395
2015-076392,31-12-2015,"11:43:43 p.m.","PLAZA DE ARMAS            ","EMERGENCIA MEDICA",AMB-44,,
2015-076391,31-12-2015,"11:40:54 p.m.",,"MATERIALES PELIGROSOS (INCIDENTE)","M14-1, SAMU-10",-12.0545038198554,-77.0518926117141
2015-076390,31-12-2015,"11:40:35 p.m.","HAYLAS ALT OVALO LA CURVA            CHORRILLOS",INCENDIO,"AMB-16, AMB-6, M13-1, M6-1",,
2015-076389,31-12-2015,"11:35:33 p.m.","  AV. DE LOS INSURGENTES 800        SAN MIGUEL","EMERGENCIA MEDICA","AMB-16, AMB-6, M13-1, M6-1",-12.0633833840759,-77.1045311307647
2015-076388,31-12-2015,"11:34:39 p.m.","  CL. PUERTO SAMANCO 100        LA PERLA","EMERGENCIA MEDICA",AMB-60,-12.0663652267666,-77.1047408988953
2015-076387,31-12-2015,"11:32:34 p.m.","  CL. GOZZOLI SUR 129        SAN BORJA",INCENDIO,"AMB-11, M11-1, M28-1",-12.1023843389075,-77.0097930555845
2015-076386,31-12-2015,"11:25:59 p.m.","  AV. VENEZUELA 2700       LIMA","EMERGENCIA MEDICA",AMB-14,-12.0580776876464,-77.0703484858972
2015-076385,31-12-2015,"11:21:34 p.m.","  AV. PROGRESO (ALMIRANTE MIGUEL GRAU) 300        CALLAO","EMERGENCIA MEDICA",AMB-7,-12.0661166989393,-77.1529735103756
2015-076384,31-12-2015,"11:18:56 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 37.36            PUENTE PIEDRA","EMERGENCIA MEDICA",AMB-207,,
2015-076383,31-12-2015,"11:14:09 p.m.","  AV. PETIT THOUARS 1100       LIMA","EMERGENCIA MEDICA",AMB-4,-12.075999321886,-77.0345516093374
2015-076382,31-12-2015,"11:12:39 p.m.","  JR. CARRILLO DE ALBORNOZ 300        CALLAO","EMERGENCIA MEDICA",AMB-1,-12.0662015005079,-77.1336815419968
2015-076381,31-12-2015,"10:58:40 p.m.","UR. EL MANANTIAL C            SAN MARTIN DE PORRES",INCENDIO,"M161-1, M9-5, MED-9",-11.9722725006638,-77.1035963603981
2015-076380,31-12-2015,"10:51:49 p.m.","  AV. LOS LAURELES (CENTENARIO) (7) MZ 77            SAN JUAN DE MIRAFLORES",INCENDIO,M120-1,-12.1451142753332,-76.9639226293808
2015-076379,31-12-2015,"10:39:38 p.m.","  AV. BRASIL 1238       PUEBLO LIBRE",RESCATE,RES-14,-12.0715628421875,-77.0510066042435
2015-076378,31-12-2015,"10:35:33 p.m.","  JR. LAS AMATISTAS 400        LA VICTORIA","MATERIALES PELIGROSOS (INCIDENTE)","AMB-4, M4-1, M8-1, RES-8",-12.0762843521073,-77.0248270766504
2015-076377,31-12-2015,"10:29:09 p.m.","ENTRADA ALA  QUEBRADA SAN VICENTE             SAN VICENTE DE CANETE",INCENDIO,"M183-1, M49-1",,
2015-076376,31-12-2015,"10:27:06 p.m.","  AV. GRAU 600        LIMA","EMERGENCIA MEDICA",AMB-8,-12.0579123069957,-77.0222202762819
2015-076375,31-12-2015,"10:17:27 p.m.","AV. DE LA ALAMEDA CRUCE CON AV. SANTA ROSA (JUAN PABLO II) CALLAO            VENTANILLA",INCENDIO,M5-1,-12.0427655439304,-77.1160506165079
2015-076374,31-12-2015,"10:17:16 p.m.","  AV. AREQUIPA 5100       MIRAFLORES",INCENDIO,AMB-134,-12.117493963381,-77.0292801948387
2015-076373,31-12-2015,"10:16:15 p.m.","CL. MARISCAL RAMON CASTILLA (7) 300        CALLAO","EMERGENCIA MEDICA",MED-9,-12.0217787535839,-77.0994327382829
2015-076372,31-12-2015,"10:14:55 p.m.","  AV. NESTOR GAMBETA 000        VENTANILLA",INCENDIO,"AMB-75, M1-1, M150-1, M184-1, M75-5, M9-1, M9-5",-11.8446486547281,-77.1177452144116
2015-076371,31-12-2015,"10:12:36 p.m.","  AV. CULTURA WARI 470        SANTA ANITA","EMERGENCIA MEDICA",SAMU-138,-12.0405284423611,-76.9714429338608
2015-076370,31-12-2015,"10:05:44 p.m.","AV. SAN LUIS CRUCE CON AV. NICOLAS ARRIOLA LA VICTORIA            LA VICTORIA","EMERGENCIA MEDICA",AMB-4,-12.0718238561305,-77.0030526105998
2015-076369,31-12-2015,"10:04:31 p.m.","MALECON GODOFREDO GARCIA             ",RESCATE,"AMB-100, RES-100",,
2015-076368,31-12-2015,"10:03:15 p.m.",,"ACCIDENTE VEHICULAR","M22-1, RES-193",,
