ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-012372,21-02-2016,"11:53:12 p.m.","VIZCACHERA ANEXO 2 JICAMARCA            SAN JUAN DE LURIGANCHO",INCENDIO,"M121-1, M138-4",,
2016-012371,21-02-2016,"11:52:11 p.m.","  JR. HUASCARAN 1200       LA VICTORIA","EMERGENCIA MEDICA",AMB-8,-12.0717078167535,-77.0273530826838
2016-012370,21-02-2016,"11:51:26 p.m.","  JR. PUNO 3386       SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-60,-12.0355776421296,-77.0849467204101
2016-012369,21-02-2016,"11:50:06 p.m.","  AV. REVOLUCION (ANDRES BELAUNDE) 2100       COMAS","EMERGENCIA MEDICA",AMB-164,-11.9131090473282,-77.0210477522247
2016-012368,21-02-2016,"11:47:13 p.m.","ALTILLO            ","ACCIDENTE VEHICULAR",AMB-80,,
2016-012367,21-02-2016,"11:41:06 p.m.","  CL. SALAZAR BONDY 2050       SAN MARTIN DE PORRES",RESCATE,AMB-80,-12.005954593669,-77.0844444051482
2016-012366,21-02-2016,"11:36:18 p.m.",,"EMERGENCIA MEDICA",SAMU-10,-12.0567233797247,-77.048141093914
2016-012365,21-02-2016,"11:35:26 p.m.","  AV. ZARUMILLA 700        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65,-12.0339778047901,-77.0516213657805
2016-012364,21-02-2016,"11:35:21 p.m.","  AV. INDEPENDENCIA (ALCIDES VIGO HURTADO) MZ D LOTYE 60 000        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65,,
2016-012363,21-02-2016,"11:31:30 p.m.","  JR. ISOLINA SOTO 670        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-9,-12.0198585986056,-77.0766448526517
2016-012362,21-02-2016,"11:10:11 p.m.","  JR. CORONEL FRANCISCO BOLOGNESI (ENRIQUE LLOSA) 200        MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-202,-12.0925743412986,-77.0701985896506
2016-012361,21-02-2016,"11:07:32 p.m.","ELECTRA 173        CHORRILLOS","EMERGENCIA MEDICA",SAMU-6,,
2016-012360,21-02-2016,"10:49:38 p.m.","CL. ABRAHAM VALDELOMAR G16            ICA","EMERGENCIA MEDICA",AMB-22,,
2016-012359,21-02-2016,"10:38:46 p.m.","  CL. NICOLAS COPERNICO (1) MAZ A LT 14 100        LA MOLINA","EMERGENCIA MEDICA",MED-96,-12.0615518749877,-76.9460924967054
2016-012358,21-02-2016,"10:35:43 p.m.","AV CAHUAS CDRA 600            ","EMERGENCIA MEDICA",AMB-44,,
2016-012357,21-02-2016,"10:25:52 p.m.","UR. SANTO DOMINGO III ETAPA M1            CARABAYLLO","MATERIALES PELIGROSOS (INCIDENTE)","AMB-164, M164-1",-11.8803157584876,-77.0338515833467
2016-012356,21-02-2016,"10:22:54 p.m.","  JR. MARISCAL WILLIAM MILLER 1874       LINCE","EMERGENCIA MEDICA",AMB-202,-12.0833260460762,-77.0370640796717
2016-012355,21-02-2016,"10:12:19 p.m.","AV. EVITAMIENTO (CIRCUNVALACION) 000        RIMAC","EMERGENCIA MEDICA",SAMU-10,-12.0407855148016,-77.0175601787174
2016-012354,21-02-2016,"10:11:02 p.m.","AV. RAUL FERRERO REBAGLIATI (LA RINCONADA) CRUCE CON AV. LOS FRESNOS (LOS FICUS) LA MOLINA            LA MOLINA","ACCIDENTE VEHICULAR","AMB-11, M127-1, RES-127",-12.0892314865743,-76.9479179164066
2016-012353,21-02-2016,"10:09:17 p.m.","CL BUENOS AIRES CASETA DE SERENAZGO             ","EMERGENCIA MEDICA",AMB-32,,
2016-012352,21-02-2016,"10:06:55 p.m.","CL BALAGUER             ","ACCIDENTE VEHICULAR","MED32, RES-115",,
2016-012351,21-02-2016,"10:03:54 p.m.","AH. HIJOS DE VILLA LOS REYES F LOTE 12            VENTANILLA","EMERGENCIA MEDICA",AMB-75,-11.8326236561534,-77.1264880602711
2016-012350,21-02-2016,"09:56:54 p.m.",,"EMERGENCIA MEDICA",AMB-8,-12.0523903345605,-77.0536361157181
2016-012349,21-02-2016,"09:51:00 p.m.","  CL. LOS PINOS MAZ C LOTE 4 1000       CHACLACAYO","EMERGENCIA MEDICA",AMB-115,-11.9786228277435,-76.7656185145368
2016-012348,21-02-2016,"09:50:16 p.m.","  AV. LIMA (ATOCONGO) 846        VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA",AMB-155,-12.2104908453646,-76.9061158502353
2016-012347,21-02-2016,"09:47:04 p.m.","  CL. 6 DE AGOSTO 1019       JESUS MARIA","MATERIALES PELIGROSOS (INCIDENTE)","AMB-202, M202-1",-12.0738198058878,-77.0455085693591
2016-012346,21-02-2016,"09:45:44 p.m.","PQ. ECHENIQUE            LURIGANCHO","EMERGENCIA MEDICA",MED32,,
2016-012345,21-02-2016,"09:38:38 p.m.","  AV. REDUCTO 1271       MIRAFLORES","EMERGENCIA MEDICA",AMB134-2,-12.1312504054064,-77.0236423726943
