ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2015-073023,16-12-2015,"11:54:51 p.m.","AH. JOSE MARIA EGUREN SECTOR 1 (PARQUE ALTO) A1  LT  5             SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB-134,-12.1450500017058,-77.0124938634088
2015-073022,16-12-2015,"11:38:59 p.m.","  CL. ELIAS CORONADO 112        COMAS","EMERGENCIA MEDICA",AMB-161,-11.9310148065723,-77.0487747636708
2015-073021,16-12-2015,"11:37:05 p.m.","AV  HAYA DE LA TORRE     ALT COLEGIO RAMIRO PRIALE 000        INDEPENDENCIA","EMERGENCIA MEDICA",AMB-65,,
2015-073020,16-12-2015,"11:34:14 p.m.","UMACHIRI 286        SAN MIGUEL","EMERGENCIA MEDICA",MED-36,,
2015-073019,16-12-2015,"11:33:07 p.m.","  AV. 28 DE JULIO 1700       LA VICTORIA","EMERGENCIA MEDICA",AMB-8,,
2015-073018,16-12-2015,"11:24:42 p.m.","  AV. EL SOL (LORENZO FRANGUELA) 616        RIMAC","EMERGENCIA MEDICA",AMB-2,-12.0225674995655,-77.0280161109773
2015-073017,16-12-2015,"11:19:31 p.m.","AV. ROOSEVELT (REPUBLICA DE PANAMA) CRUCE CON AV. MIRAFLORES (28 DE JULIO) MIRAFLORES            MIRAFLORES","ACCIDENTE VEHICULAR","AMB-134, M28-1, MED-11, RES-28",-12.1303910816125,-77.017990818262
2015-073016,16-12-2015,"11:07:50 p.m.","  CL. JOSE OLAYA 616        RIMAC","EMERGENCIA MEDICA","AMB-134, M28-1, MED-11, RES-28",-12.0230970304426,-77.0246839971219
2015-073015,16-12-2015,"11:01:19 p.m.","CL. NICANOR ARTEAGA (22) CRUCE CON CL. ENRIQUE PASTOR (FRANCISCO HUAMAN POMA DE AYALA) SAN BORJA            SAN BORJA","EMERGENCIA MEDICA",SAMU-4,-12.0822005663042,-76.9917313968368
2015-073014,16-12-2015,"11:01:18 p.m.","  CL. SANTIAGO DE HUANCARAY (SANTA ROSA) (CHAVIN) 500        ","EMERGENCIA MEDICA",SAMU-10,-12.0357526215564,-76.9680856516258
