ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-039566,25-06-2016,"11:51:23 p.m.","  JR. PUNTA SAL (4) 485        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB-16,-12.1336589122941,-77.0041444852858
2016-039565,25-06-2016,"11:45:56 p.m.","ASOCIACION   LOS  OLIVOS            AYACUCHO","ACCIDENTE VEHICULAR",MED-63,,
2016-039564,25-06-2016,"11:39:38 p.m.","  JR. EMILIO ALTHAUS 163        LINCE","EMERGENCIA MEDICA",AMB-202,-12.0808523883611,-77.0355629811685
2016-039563,25-06-2016,"11:30:09 p.m.","UR. LAS FRESAS MZ. C LT. 17            CALLAO","MATERIALES PELIGROSOS (INCIDENTE)","AMB-60, M9-5, MED-5",-12.0036281432585,-77.1126284344623
2016-039562,25-06-2016,"11:23:16 p.m.","CL. NARCISO DE LA COLINA CRUCE CON CL. DANTE SURQUILLO            SURQUILLO","EMERGENCIA MEDICA",AMB-6,-12.1182958341152,-77.0225355373615
2016-039561,25-06-2016,"11:23:08 p.m.",,"EMERGENCIA MEDICA",AMB-14,-12.0597923065126,-77.0537171270699
2016-039560,25-06-2016,"11:18:14 p.m.","POSTA SAN BARTOLO            SAN BARTOLO","EMERGENCIA MEDICA",AMB-125,,
2016-039559,25-06-2016,"11:08:53 p.m.","  JR. CHICLAYO 400        RIMAC","EMERGENCIA MEDICA",AMB-21,-12.0396320142354,-77.0280705538772
2016-039558,25-06-2016,"11:07:32 p.m.","  JR. 28 DE JULIO (1 DE JULIO) 283        MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-83,-12.0876918159423,-77.0661036058265
2016-039557,25-06-2016,"10:33:50 p.m.","  AV. MARISCAL ANDRES AVELINO CACERES (MANUEL ARCE DE LA OLIVA) 204        MIRAFLORES","EMERGENCIA MEDICA",AMB-6,-12.1197251895331,-77.0216940254544
2016-039556,25-06-2016,"10:31:03 p.m.","AV. NICOLAS DE PIEROLA  QUIRIO             LURIGANCHO","EMERGENCIA MEDICA",AMB-32-2,,
2016-039555,25-06-2016,"10:29:09 p.m.","JR. INCA CRUCE CON CL. LEONARDO BARBIERI (JUNIN) SURQUILLO            SURQUILLO","EMERGENCIA MEDICA",AMB-28,-12.1100778768384,-77.0214546246676
2016-039554,25-06-2016,"10:18:16 p.m.","  JR. TACNA (PASCUAL DE VIVERO) 1150       MAGDALENA DEL MAR",RESCATE,RES-36,-12.0876263439077,-77.0700991089088
2016-039553,25-06-2016,"10:13:18 p.m.","pj. jirio  193        ","MATERIALES PELIGROSOS (INCIDENTE)",M73-1,,
2016-039552,25-06-2016,"10:12:37 p.m.","  CL. HIPOLITO UNANUE 806        VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA",AMB-106,-12.1691957932625,-76.9384895647693
2016-039551,25-06-2016,"10:11:53 p.m.","  CL. GABRIELA MISTRAL (9) 125        SURQUILLO",INCENDIO,M28-1,-12.1134522719632,-77.006732488646
2016-039550,25-06-2016,"10:09:24 p.m.","CLL. AZUCENA  50         PARAMONGA",INCENDIO,M81-1,,
2016-039549,25-06-2016,"10:03:22 p.m.","PANAMERICANA NORTE KM 78            CHANCAY","ACCIDENTE VEHICULAR",MED-80,,
2016-039548,25-06-2016,"10:01:46 p.m.","UR. MARISCAL CACERES SECTOR III ETAPA 6TA Y 7MA E9 LT 21            SAN JUAN DE LURIGANCHO",INCENDIO,M121-1,-11.9436210070405,-76.9904745342239
2016-039547,25-06-2016,"09:59:01 p.m.","  JR. INCLAN (ALONSO RIQUELME) 452        MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-83,-12.0954303134613,-77.0669245654593
2016-039546,25-06-2016,"09:52:33 p.m.","YACTYA DSIT YAURIA             ICA","EMERGENCIA MEDICA",AMB-83,,
2016-039545,25-06-2016,"09:52:16 p.m.","  CL. PABLO ARGUEDAS 1311       LIMA","MATERIALES PELIGROSOS (INCIDENTE)","AMB-14, M14-1",-12.0613565766912,-77.0639600812044
2016-039544,25-06-2016,"09:45:52 p.m.","  AV. BRASIL 2968       MAGDALENA DEL MAR",RESCATE,RES-36,-12.0870803117185,-77.0638216089036
2016-039543,25-06-2016,"09:42:11 p.m.","  AV. SALAVERRY 2120       JESUS MARIA","EMERGENCIA MEDICA",AMB-202,-12.0859011107266,-77.0496174804752
2016-039542,25-06-2016,"09:27:03 p.m.","  AV. LOS CONQUISTADORES 430        SAN ISIDRO","EMERGENCIA MEDICA",AMB-28,-12.1007607747827,-77.0367093194422
2016-039541,25-06-2016,"09:22:48 p.m.","  CL. SANTO DOMINGO DE ALCALA (2) 100        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-168,-11.9382345601003,-77.0844705105643
2016-039540,25-06-2016,"09:14:38 p.m.","  AV. UNIVERSITARIA (BELLA UNION) 400        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65,-12.0230982647835,-77.0744185104274
2016-039539,25-06-2016,"09:14:07 p.m.","  PJ. LOS JADES 226        LA VICTORIA","MATERIALES PELIGROSOS (INCIDENTE)","AMB-8, M4-1",-12.07791328143,-77.026471106263
2016-039538,25-06-2016,"08:51:02 p.m.","CURVA LA UNION   PACHACUTEC             VENTANILLA","EMERGENCIA MEDICA",AMB-75,,
2016-039537,25-06-2016,"08:48:18 p.m.","  CL. DANIEL NIETO 141        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB-16,-12.1368435302061,-76.9942377667043
2016-039536,25-06-2016,"08:44:15 p.m.",,"EMERGENCIA MEDICA",AMB-202,-12.0599068135888,-77.0448850954679
2016-039535,25-06-2016,"08:43:40 p.m.","CENTRO POBLADO CARAL             BARRANCA",RESCATE,AMB-202,,
2016-039534,25-06-2016,"08:42:53 p.m.","  JR. AYACUCHO (PUENTE Y CORTEZ) 360        MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-100,-12.0880673566062,-77.0673670830123
2016-039533,25-06-2016,"08:38:14 p.m.",,"EMERGENCIA MEDICA",AMB-2,-12.0502118244552,-76.9973237380513
2016-039532,25-06-2016,"08:32:53 p.m.","AV. JAVIER PRADO ESTE CRUCE CON AV. LA MOLINA LA MOLINA            LA MOLINA","EMERGENCIA MEDICA",AMB-2,-12.0708069647454,-76.9572243033489
2016-039531,25-06-2016,"08:32:16 p.m.","INSTITUCIONAL CIVICO MUNICIPALIDAD DE SAN MARTIN DE PORRES            SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65,-12.0304622539229,-77.0573634663111
2016-039530,25-06-2016,"07:58:34 p.m.","  AV. AVIACION 3630       SAN BORJA","EMERGENCIA MEDICA",AMB-6,-12.1086198251881,-77.0008913900502
2016-039529,25-06-2016,"07:57:50 p.m.","AH MARQUEZ MZ  80 LT 18             VENTANILLA","EMERGENCIA MEDICA",AMB-6,,
2016-039528,25-06-2016,"07:56:55 p.m.","  JR. CLEMENTE PALMA 446        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65,-12.0216752585157,-77.0788615178331
2016-039527,25-06-2016,"07:54:53 p.m.","CARRETERAS - PANAMERICANAS ANTIGUA PANAMERICANA SUR 43            PUNTA HERMOSA","ACCIDENTE VEHICULAR","AMB-129, M129-1, RES-160",-12.319965742719,-76.830013183739
2016-039526,25-06-2016,"07:47:11 p.m.","  AV. LAS VIOLETAS 592        INDEPENDENCIA","EMERGENCIA MEDICA",AMB-168,-12.0017842562281,-77.0546177464917
2016-039525,25-06-2016,"07:39:26 p.m.","CL.SANTA  ROSA MZ E LT 21            HUACHO","EMERGENCIA MEDICA",AMB-168,,
2016-039524,25-06-2016,"07:35:37 p.m.","MALECON  DE PTA HERMOSA            PUNTA HERMOSA","EMERGENCIA MEDICA",AMB-168,,
2016-039523,25-06-2016,"07:35:37 p.m.","PS. DE LA REPUBLICA 200        LIMA","ACCIDENTE VEHICULAR","AMB-2, M10-1, M3-1",-12.0592863155637,-77.0354238321714
2016-039522,25-06-2016,"07:30:27 p.m.","  AV. BELEN 200        SAN ISIDRO","EMERGENCIA MEDICA",AMB-100,-12.1052847898516,-77.0474451946854
2016-039521,25-06-2016,"07:30:13 p.m.","CH. MANZANILLA G23 DPTO 205             LIMA","EMERGENCIA MEDICA",AMB-8,-12.0597815503425,-77.010270205066
2016-039520,25-06-2016,"07:26:34 p.m.","AV. FERMIN TANGUIS  KM 3            PISCO","EMERGENCIA MEDICA",AMB-37,,
2016-039519,25-06-2016,"07:23:39 p.m.","  AV. SEPARADORA INDUSTRIAL (SANTA FELICIA) 2400       ATE","EMERGENCIA MEDICA",MED-96,-12.0610515206188,-76.9535907381799
2016-039518,25-06-2016,"07:21:07 p.m.","  JR. HUASCAR 1772       JESUS MARIA","EMERGENCIA MEDICA",AMB-202,-12.0795324409343,-77.0491548611098
2016-039517,25-06-2016,"06:57:51 p.m.","  CL. NAZCA 151        ","EMERGENCIA MEDICA",MED-5,-12.058855712219,-77.1313800383183
2016-039516,25-06-2016,"06:50:35 p.m.","UR. LOS ROBLES  MZ A LOTE 14            SANTA ANITA","MATERIALES PELIGROSOS (INCIDENTE)",M169-1,-12.048205568652,-76.9695404718107
2016-039515,25-06-2016,"06:48:12 p.m.","CL. CHINCHAYSUYO CRUCE CON AV. CAJAMARQUILLA SAN JUAN DE LURIGANCHO            SAN JUAN DE LURIGANCHO","ACCIDENTE VEHICULAR","AMB-2, M121-1, M21-1",-12.0227000664293,-77.0007568411394
2016-039514,25-06-2016,"06:45:20 p.m.","  AV. JORGE CHAVEZ (CARLOS HUGUET) 800        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB-16,-12.1471991315201,-77.0116987683007
2016-039513,25-06-2016,"06:44:50 p.m.","  AV. VICTOR RAUL HAYA DE LA TORRE (9 DE OCTUBRE) 400        LA PERLA","EMERGENCIA MEDICA",AMB-7,-12.0712960090459,-77.1108123032288
2016-039512,25-06-2016,"06:38:31 p.m.","JR. ZARAGOZA CRUCE CON JR. SEVILLA PUEBLO LIBRE            PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-36,-12.0682837888997,-77.0648836263779
2016-039511,25-06-2016,"06:36:47 p.m.","AV. UNIVERSITARIA NORTE CRUCE CON AV. SANTIAGO ANTUNEZ DE MAYOLO LOS OLIVOS            LOS OLIVOS","EMERGENCIA MEDICA",AMB-65,-11.996302482394,-77.0847221380775
2016-039510,25-06-2016,"06:32:53 p.m.","  AV. NICOLAS DE PIEROLA (SALVADOR ALLENDE) (DEFENSORES DE LIMA) 15         VILLA MARIA DEL TRIUNFO","MATERIALES PELIGROSOS (INCIDENTE)",AMB-65,-12.1717557162988,-76.9451377524122
2016-039509,25-06-2016,"06:25:44 p.m.","  AV. EL SOL 1400       CHORRILLOS","EMERGENCIA MEDICA",AMB-65,-12.1794593016807,-76.9946545306564
2016-039508,25-06-2016,"06:18:13 p.m.","  AV. VENEZUELA 20         BELLAVISTA","EMERGENCIA MEDICA",MED-5,-12.062744284816,-77.1011558729096
2016-039507,25-06-2016,"06:16:55 p.m.","  AV. LOS FRESNOS (PORTADA DEL SOL) (PRINCIPAL) 2400       LA MOLINA","EMERGENCIA MEDICA",MED-96,-12.108802522207,-76.9392659019925
2016-039506,25-06-2016,"06:12:56 p.m.","BOZA AUCAYAMA            HUARAL",RESCATE,RES-44,,
2016-039505,25-06-2016,"06:10:05 p.m.","  JR. NICOLAS ALCAZAR 300        PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-36,-12.0826022591451,-77.0617675558613
2016-039504,25-06-2016,"06:08:24 p.m.","CLL LA  PENDIOENTE  CASA  A LA PLANICIE             LA MOLINA",INCENDIO,M96-1,,
2016-039503,25-06-2016,"06:03:44 p.m.","PR. PEDRO MIOTTA CRUCE CON AV. LOS LIRIOS (VIA SUR LIBRE) SAN JUAN DE MIRAFLORES            SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",M96-1,,
2016-039502,25-06-2016,"05:48:23 p.m.","  AV. REVOLUCION (ANDRES BELAUNDE)VIII ZONA DE COLLIQUE  000        COMAS","ACCIDENTE VEHICULAR","AMB-150, M124-1, M164-1",-11.9122730134262,-76.9974064795574
2016-039501,25-06-2016,"05:47:52 p.m.","  CA. CENTRAL (INDEPENDENCIA) 356        LURIGANCHO","EMERGENCIA MEDICA",AMB-32-2,-11.9269814223219,-76.687671122097
2016-039500,25-06-2016,"05:40:39 p.m.","  JR. MOQUEGUA 3873       SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65,-12.0335043575233,-77.0919036006166
2016-039499,25-06-2016,"05:34:03 p.m.","  CL. SAN JOSE OLLEROS (10) 141        LA MOLINA","EMERGENCIA MEDICA",MED-96,-12.1022855199319,-76.9364422155345
2016-039498,25-06-2016,"05:32:45 p.m.","AV. CINCUENTENARIO PUENTE DE HUAURA            HUACHO","EMERGENCIA MEDICA",AMB-20,,
2016-039497,25-06-2016,"05:31:51 p.m.","PANAMERICANA SUR KM 300            ICA","ACCIDENTE VEHICULAR",AMB-22,,
2016-039496,25-06-2016,"05:28:52 p.m.",,"EMERGENCIA MEDICA",AMB-8,-12.0553060642196,-77.0510135586905
2016-039495,25-06-2016,"05:24:59 p.m.","UR. CIUDAD DEL PESCADOR SECTOR I  MZ H1 LT 14            BELLAVISTA","EMERGENCIA MEDICA",MED-5,-12.0568082154457,-77.1046357786775
2016-039494,25-06-2016,"05:07:29 p.m.","CARRETERA  HUARAL CHANCAY KM 5.5            HUARAL","EMERGENCIA MEDICA",AMB-44,,
2016-039493,25-06-2016,"05:06:27 p.m.","CA. CENTRAL (VICTOR RAUL HAYA DE LA TORRE) 000        ATE",INCENDIO,M169-1,-12.0146256038864,-76.885242141205
2016-039492,25-06-2016,"05:03:46 p.m.","PROLONGACION LIMA SUR            BARRANCA",INCENDIO,M169-1,,
2016-039491,25-06-2016,"04:56:44 p.m.",,"EMERGENCIA MEDICA",M169-1,,
2016-039490,25-06-2016,"04:36:07 p.m.","AV LA MOLINA   1256       LA MOLINA","EMERGENCIA MEDICA",MED-96,,
2016-039489,25-06-2016,"04:35:10 p.m.",,"EMERGENCIA MEDICA",AMB-14,-12.0568338532723,-77.0494856087758
2016-039488,25-06-2016,"04:32:31 p.m.","  JR. TARATA 214        LIMA","EMERGENCIA MEDICA",AMB-8,-12.0567608124898,-77.0208995635178
2016-039487,25-06-2016,"04:29:02 p.m.","PROCERES  DE LA INDEPENDENCIA 3000       SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",M121-1,,
2016-039486,25-06-2016,"04:24:29 p.m.","CL. BRONZINO CRUCE CON AV. SAN LUIS SAN BORJA            SAN BORJA","EMERGENCIA MEDICA",AMB-6,-12.0885518372137,-76.9962545172798
2016-039485,25-06-2016,"04:23:10 p.m.","  CL. GARCIA CALDERON 665        CALLAO","EMERGENCIA MEDICA",MED-15,-12.055591448534,-77.135292125871
2016-039484,25-06-2016,"04:03:17 p.m.","CENTRO DE SALUD              SAN BARTOLO","EMERGENCIA MEDICA",AMB-125,,
2016-039483,25-06-2016,"03:38:47 p.m.","AV. GUARDIA CIVIL (ANTONIO VARGAS) (CONDORES) CRUCE CON AV. GUARDIA PERUANA CHORRILLOS            CHORRILLOS","EMERGENCIA MEDICA",AMB-16,-12.1827437807504,-76.9997135783735
2016-039482,25-06-2016,"03:22:34 p.m.","AUCAYAMA AL TERMINO DE LA VARIANTE BOSA            HUARAL","EMERGENCIA MEDICA",AMB-44,,
2016-039481,25-06-2016,"03:19:47 p.m.","  CL. AURORA BOREAL 271        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB-6,-12.1225798622711,-76.9875788843196
2016-039480,25-06-2016,"03:17:58 p.m.","  AV. ANDRES SANTIAGO VIGIL 000        BELLAVISTA","EMERGENCIA MEDICA",MED-15,-12.0673698886701,-77.1330576036174
2016-039479,25-06-2016,"03:11:24 p.m.","AV MUNICIPALIDAD  CDRA 6     ICA","EMERGENCIA MEDICA",AMB-22,,
2016-039478,25-06-2016,"03:08:49 p.m.","  AV. SANTA ROSA 800        SANTA ANITA","EMERGENCIA MEDICA",AMB-169,-12.0427274783008,-76.9650566549225
2016-039477,25-06-2016,"03:05:19 p.m.","  AV. LA MARINA  898        PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-83,-12.0818847928078,-77.0709040687934
2016-039476,25-06-2016,"03:02:29 p.m.","JR. DIANA (F) CRUCE CON JR. POSEIDON (6) SANTIAGO DE SURCO            SANTIAGO DE SURCO",INCENDIO,"AMB-16, M13-1, M134-1",-12.1657474731207,-76.9955714292108
2016-039475,25-06-2016,"02:58:51 p.m.","JR ABTAO 100        ANCON",RESCATE,M163-1,,
2016-039474,25-06-2016,"02:57:10 p.m.","AH. SAN FERNANDO D             SAN JUAN DE LURIGANCHO",RESCATE,M121-1,-11.9777943814512,-77.0193969197762
2016-039473,25-06-2016,"02:53:26 p.m.","  CL. JACARANDA 249        LA MOLINA","EMERGENCIA MEDICA",M121-1,-12.0869590981764,-76.9501954302104
2016-039472,25-06-2016,"02:51:06 p.m.","MINISTERIO DE ENERGIA Y MINAS            SAN BORJA","SERVICIO ESPECIAL",ESC-11,,
2016-039471,25-06-2016,"02:45:01 p.m.","  JR. MARIA PARADO DE BELLIDO (DIEGO GAVILAN) 186        MAGDALENA DEL MAR","EMERGENCIA MEDICA",ESC-11,-12.0909163101913,-77.0604321216766
2016-039470,25-06-2016,"02:40:10 p.m.","PJ. OSCAR WILDE 165        SURQUILLO","EMERGENCIA MEDICA",AMB-28,-12.1106733569179,-77.0116404252038
2016-039469,25-06-2016,"02:37:18 p.m.","PLAZA DE ARMAS DE HUARAL            HUARAL","EMERGENCIA MEDICA",AMB-44,,
2016-039468,25-06-2016,"02:37:16 p.m.","  JR. MARIA PARADO DE BELLIDO (DIEGO GAVILAN) 184        MAGDALENA DEL MAR","EMERGENCIA MEDICA",AMB-44,-12.0909163101913,-77.0604321216766
2016-039467,25-06-2016,"02:36:43 p.m.","AV. FAUSTINO SANCHEZ CARRION (PERSHING) CRUCE CON AV. GREGORIO ESCOBEDO (ORTIZ DE ZEVALLOS) JESUS MARIA            JESUS MARIA","EMERGENCIA MEDICA",AMB-44,,
2016-039466,25-06-2016,"02:28:42 p.m.","  AV. LA PAZ 2249       SAN MIGUEL","EMERGENCIA MEDICA",AMB-83,-12.0807873545644,-77.1039316532832
2016-039465,25-06-2016,"02:21:44 p.m.","  JR. DAVALOS (JULIO MALAGA GRENET) 300        BARRANCO","ACCIDENTE VEHICULAR","AMB-6, M13-1, M28-1",,
2016-039464,25-06-2016,"02:20:08 p.m.","AV. FERNANDO WIESE (PROCERES DE LA INDEPENDENCIA) CRUCE CON AV. LAS FLORES SAN JUAN DE LURIGANCHO            SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA","AMB-176, M121-1",-11.9755136793364,-77.0015262221775
2016-039463,25-06-2016,"02:18:22 p.m.","AV. GUARDIA CIVIL (ANTONIO VARGAS) (CONDORES) CRUCE CON AV. ALIPIO PONCE CHORRILLOS            CHORRILLOS",INCENDIO,M134-1,-12.1741268107517,-76.9929365168713
2016-039462,25-06-2016,"02:18:21 p.m.","MINI COMPLEJO            LURIN","EMERGENCIA MEDICA",AMB-129,,
2016-039461,25-06-2016,"02:16:18 p.m.","AV. E. SANCHEZ FAJARDO (22 DE AGOSTO) (HONDURAS) CRUCE CON AV. GERARDO UNGER COMAS            COMAS","EMERGENCIA MEDICA",AMB-129,-11.9455061482695,-77.066376584418
2016-039460,25-06-2016,"02:10:58 p.m.","  JR. ALAMEDA UNION (E) 558        COMAS","EMERGENCIA MEDICA",AMB-150,-11.920378477366,-77.0442561380328
2016-039459,25-06-2016,"02:10:02 p.m.","  JR. TRUJILLO 650        RIMAC","EMERGENCIA MEDICA",AMB-21,-12.0378010928821,-77.0289505908517
