ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2015-054507,11-09-2015,"11:59:01 p.m.","RE. LA ENSENADA DE SURCO EDIF 6A DEP 301 400        SANTIAGO DE SURCO",RESCATE,M16-1,-12.138187417582,-77.0133046144812
2015-054506,11-09-2015,"11:57:01 p.m.","  AV. VIRREY CONDE DE LEMOS 543        CALLAO",RESCATE,M60-1,-12.0493830674356,-77.0933471216073
2015-054505,11-09-2015,"11:48:55 p.m.","AV. HUANDOY CRUCE CON AV.A             LOS OLIVOS","EMERGENCIA MEDICA",AMB-161,-11.9699759134777,-77.0803088400936
2015-054504,11-09-2015,"11:45:42 p.m.","  CL. LAS ORTIGAS (2) (31) (49) (69) 2100       SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",SAMU-121,-11.996851980681,-77.0121236701547
2015-054503,11-09-2015,"11:41:07 p.m.","PANAMERICANA NORTE KM 81            CHANCAY",INCENDIO,"AMB-80, M44-1, M80-1",,
2015-054502,11-09-2015,"11:20:17 p.m.","JR. NARCISO DE LA COLINA CRUCE CON CL. JOSE M. DE HERNANDO SANTIAGO DE SURCO            SANTIAGO DE SURCO","ACCIDENTE VEHICULAR","AMB-134, M120-1, RES-28",-12.1261817587217,-76.9861165641583
2015-054501,11-09-2015,"11:09:28 p.m.","  JR. ABTAO 226        LA VICTORIA","EMERGENCIA MEDICA",AMB-8,-12.0597128309688,-77.0230740870956
2015-054500,11-09-2015,"11:09:08 p.m.","  AV. ALFREDO BENAVIDES 2500       SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB-134,-12.1281956198224,-77.006295835209
2015-054499,11-09-2015,"11:07:09 p.m.","  AV. FELIPE SANTIAGO SALAVERRY 3535       SAN ISIDRO","EMERGENCIA MEDICA",MED-100,-12.1023495243003,-77.0581364793652
2015-054498,11-09-2015,"11:06:56 p.m.","AV. ALEJANDRO VELASCO ASTETE OESTE CRUCE CON AV. ANGAMOS ESTE (PRIMAVERA) SAN BORJA            SAN BORJA","EMERGENCIA MEDICA",AMB-127,-12.1105089748836,-76.9845630483958
2015-054497,11-09-2015,"11:03:57 p.m.","JR. SAGITARIO (1) CRUCE CON AV. GUARDIA CIVIL SUR SANTIAGO DE SURCO            SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB134-2,-12.1656237290029,-76.9905666810452
2015-054496,11-09-2015,"10:58:32 p.m.","  AV. UNIVERSITARIA (BELLA UNION) 600        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65,-12.0339436623786,-77.0783382176035
2015-054495,11-09-2015,"10:56:23 p.m.","  AV. GENERAL MANUEL DE MENDIBURU 513        MIRAFLORES","EMERGENCIA MEDICA",MED-100,-12.1149703951806,-77.0452471706795
2015-054494,11-09-2015,"10:54:06 p.m.","AH. NUEVA ALIANZA MZ A LT 3             CHACLACAYO","EMERGENCIA MEDICA",AMB-115,-11.9857446820335,-76.8177135109554
