ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2015-052964,03-09-2015,"11:47:19 p.m.","UR. CIUDAD DEL PESCADOR SECTOR IV P4  LT 8            BELLAVISTA","EMERGENCIA MEDICA",AMB-60,-12.0626190705099,-77.1160025986135
2015-052963,03-09-2015,"11:43:56 p.m.","AV. LIMA CRUCE PACHACUTEC             VILLA MARIA DEL TRIUNFO",INCENDIO,M106-1,,
2015-052962,03-09-2015,"11:40:23 p.m.","  PS. DE LA REPUBLICA 100        LIMA","EMERGENCIA MEDICA","AMB-2, SAMU-10",-12.0569890958173,-77.0363631847095
2015-052961,03-09-2015,"11:33:56 p.m.","  AV. ANGELICA GAMARRA 1500       LOS OLIVOS",RESCATE,M161-1,-12.0062320661821,-77.0781946662403
2015-052960,03-09-2015,"11:27:01 p.m.","  AV. OSCAR BENAVIDES (COLONIAL)   DTO   1101 500        LIMA","MATERIALES PELIGROSOS (INCIDENTE)","AMB-36, M3-1",-12.0468832942399,-77.0487033335934
2015-052959,03-09-2015,"11:25:06 p.m.","  JR. RENOVACION 600        LA VICTORIA","EMERGENCIA MEDICA",AMB-8,-12.0662613261149,-77.0265705692903
2015-052958,03-09-2015,"10:59:14 p.m.","  CA. RAMIRO PRIALE 000        ","EMERGENCIA MEDICA",AMB-115,-11.9808888085176,-76.8039660110953
2015-052957,03-09-2015,"10:55:20 p.m.",,"EMERGENCIA MEDICA",AMB-134,-12.1445355370747,-76.9955258362939
2015-052956,03-09-2015,"10:50:56 p.m.",,"EMERGENCIA MEDICA",AMB-2,-12.0366217500035,-77.0285097514547
2015-052955,03-09-2015,"10:45:13 p.m.","PANAMERICANA  SUR  KM 90             MALA","EMERGENCIA MEDICA",AMB-111,,
2015-052954,03-09-2015,"10:41:33 p.m.","AV. REVOLUCION CRUCE CON AV. MARIA REICHE VILLA EL SALVADOR            ","EMERGENCIA MEDICA",SAMU-106,-12.2430308975319,-76.9181175143753
2015-052953,03-09-2015,"10:38:58 p.m.","UR. AMAUTA (MAGISTERIAL) O LOTE 24             SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB134-2,-12.1584448449336,-76.982226742413
2015-052952,03-09-2015,"10:38:27 p.m.","AV. CANTO GRANDE CRUCE CON AL. MACHU PICCHU SAN JUAN DE LURIGANCHO            SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",SAMU-121,-11.9722348666426,-77.0071036152757
2015-052951,03-09-2015,"10:27:52 p.m.","  CL. 2 DE MAYO (PEDRO LLULLANDO) 220        MIRAFLORES","EMERGENCIA MEDICA",AMB-134,,
2015-052950,03-09-2015,"10:25:03 p.m.","CRUCE RESIDENCIAL SAN CARLOS            ","ACCIDENTE VEHICULAR",AMB-22,,
2015-052949,03-09-2015,"10:18:06 p.m.","av peru cdra   21            ","EMERGENCIA MEDICA",AMB-65,,
2015-052948,03-09-2015,"10:12:50 p.m.","  AV. SALAVERRY 600        JESUS MARIA","EMERGENCIA MEDICA",AMB-202,-12.0711393293673,-77.0408350504796
2015-052947,03-09-2015,"10:11:46 p.m.","  AV. CAJAMARQUILLA 1800       SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",SAMU-121,-12.02345907349,-76.9827394930811
2015-052946,03-09-2015,"10:05:00 p.m.","  AV. CAJAMARQUILLA 1700       SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",AMB-2,-12.0231721931018,-76.9843953209032
2015-052945,03-09-2015,"10:02:01 p.m.","COMERCIAL HIPERMERCADO PLAZA VEA CERES ATE            ATE","EMERGENCIA MEDICA",AMB-127,-12.0319218565383,-76.9261601477587
2015-052944,03-09-2015,"09:52:53 p.m.","  CL. JOSE A. MORALES 474        SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",SAMU-106,-12.1659638218578,-76.9702225561149
2015-052943,03-09-2015,"09:52:02 p.m.","JR. UNION (JUAN LUIS ROSPIGLIOSI) CRUCE CON CL. FELIPE PARDO BARRANCO            BARRANCO","EMERGENCIA MEDICA",AMB-6,-12.1468417927002,-77.0205015293218
2015-052942,03-09-2015,"09:39:51 p.m.","  AV. TUMBES 000        VENTANILLA","ACCIDENTE VEHICULAR","AMB-207, M184-1, M75-1",,
2015-052941,03-09-2015,"09:37:47 p.m.",,"EMERGENCIA MEDICA",AMB-6,-12.1673312703986,-77.0260671848805
2015-052940,03-09-2015,"09:33:25 p.m.",,"EMERGENCIA MEDICA",AMB-83,-12.0683303295786,-77.1131722836318
2015-052939,03-09-2015,"09:33:05 p.m.","  JR. JOSE FELIX BOGADO 2508       LIMA","EMERGENCIA MEDICA",AMB-60,-12.050673950523,-77.0754838416719
2015-052938,03-09-2015,"09:29:19 p.m.","AV SAN MARCOS            ","MATERIALES PELIGROSOS (INCIDENTE)",M111-1,,
2015-052937,03-09-2015,"09:18:45 p.m.","CARRETERAS - PANAMERICANAS CARRETERA CENTRAL 23            CHACLACAYO","EMERGENCIA MEDICA",MED32,-11.978546189343,-76.7829731628141
2015-052936,03-09-2015,"09:15:44 p.m.","  CL. FRANCESCO REDI 220        SAN BORJA","EMERGENCIA MEDICA",AMB-134,-12.1036330876554,-77.0044845532835
2015-052935,03-09-2015,"09:12:19 p.m.","  JR. NICOLAS ALCAZAR 764        PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-36,-12.0808851233168,-77.0639124668921
2015-052934,03-09-2015,"09:08:18 p.m.","AH. NUEVO PROGRESO A2 LT 10      VENTANILLA","EMERGENCIA MEDICA",AMB-75,-11.835725442712,-77.1288905451556
2015-052933,03-09-2015,"08:58:35 p.m.","  AV. ALMIRANTE MIGUEL GRAU (JOSE MARIA EGUREN) 900        BARRANCO","EMERGENCIA MEDICA",AMB-6,-12.1426403322033,-77.0220465751888
2015-052932,03-09-2015,"08:45:42 p.m.","  AV. PASO DE LOS ANDES 100        SAN MIGUEL","EMERGENCIA MEDICA",AMB-60,-12.0662078385032,-77.098659122583
2015-052931,03-09-2015,"08:44:40 p.m.","  JR. NICOLAS ALCAZAR 764        PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-83,-12.0808851233168,-77.0639124668921
2015-052930,03-09-2015,"08:39:02 p.m.","  AV. AURELIO MIROQUESADA (EL GOLF) 990        SAN ISIDRO","EMERGENCIA MEDICA",AMB-36,-12.0989542725223,-77.0503406104792
