ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-010604,14-02-2016,"11:58:50 p.m.","LOZA DEPORTIVA MUSA            ","EMERGENCIA MEDICA",MED-96,,
2016-010603,14-02-2016,"11:39:47 p.m.","  JR. LOS PINOS 747        COMAS","EMERGENCIA MEDICA",SAMU-168,-11.9551837698428,-77.0495255991469
2016-010602,14-02-2016,"11:27:18 p.m.","  AV. VENEZUELA 2850       LIMA","ACCIDENTE VEHICULAR","M14-1, M36-1, MED-5",-12.0585101904922,-77.0724525997438
2016-010601,14-02-2016,"11:26:56 p.m.","  CL. LOS CEDROS 000        SAN MIGUEL","EMERGENCIA MEDICA",AMB-7,-12.0623333965299,-77.0841526437621
2016-010600,14-02-2016,"11:23:48 p.m.","  JR. BOGOTA 100        ATE","EMERGENCIA MEDICA",SAMU-138,-12.0681072136608,-76.9788490158944
2016-010599,14-02-2016,"11:12:33 p.m.","CL. LOS CHASQUIS CRUCE CON CL. EL LANZON SAN JUAN DE LURIGANCHO            SAN JUAN DE LURIGANCHO","ACCIDENTE VEHICULAR","AMB-138, M176-3, M2-1, SAMU-138",-12.025104725978,-77.0043026633869
2016-010598,14-02-2016,"11:05:07 p.m.","  AV. VENEZUELA 000        ","ACCIDENTE VEHICULAR","M36-1, M60-1, MED-5",-12.0599812081461,-77.0782794431103
2016-010597,14-02-2016,"10:44:53 p.m.","AV. ALMIRANTE MIGUEL GRAU (JOSE MARIA EGUREN) CRUCE CON AV. EL SOL ESTE (MANUEL LAYNES) BARRANCO            BARRANCO","EMERGENCIA MEDICA",AMB-100,-12.1394898384247,-77.0223855736296
2016-010596,14-02-2016,"10:38:34 p.m.","AH. EDUARDO DIBOS (SAN JUAN DE AMANCAES) 23A LT.3            RIMAC","EMERGENCIA MEDICA",SAMU-2,-12.0160767593335,-77.0258537351742
2016-010595,14-02-2016,"10:30:18 p.m.","CL. LAS FRESAS (17) CRUCE CON AV. MANUEL VICENTE VILLARAN MIRAFLORES            MIRAFLORES","EMERGENCIA MEDICA","AMB-11, AMB-28",-12.1225376935624,-77.006417766749
2016-010594,14-02-2016,"10:26:41 p.m.","AV. TUPAC AMARU (GERARDO UNGER) CRUCE CON AV. TOMAS VALLE INDEPENDENCIA            INDEPENDENCIA","EMERGENCIA MEDICA",AMB-9,-12.0073022440821,-77.0539120210487
2016-010593,14-02-2016,"10:24:02 p.m.","  AV. COSTA VERDE 000        BARRANCO","EMERGENCIA MEDICA",SAMU-6,-12.1506550896339,-77.0244703105756
2016-010592,14-02-2016,"10:22:33 p.m.","  JR. AREQUIPA NORTE 500        CALLAO","EMERGENCIA MEDICA",MED-5,-12.056898203824,-77.1358275522565
2016-010591,14-02-2016,"10:22:14 p.m.","  AV. 26 DE NOVIEMBRE  - nueva esperanza 2600       VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA",SAMU-120,-12.1729487539808,-76.9164230321073
2016-010590,14-02-2016,"10:19:19 p.m.","  CL. SECHURA 619        VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA",SAMU-105,-12.2167053808516,-76.9113588266884
2016-010589,14-02-2016,"10:18:12 p.m.","GARITA DE CONTROL DE PUCUSANA            PUCUSANA","EMERGENCIA MEDICA",SAMU-127,,
2016-010588,14-02-2016,"10:15:14 p.m.","  PJ. A. TOBAR (GIL DE TABOADA) 190        MAGDALENA DEL MAR","MATERIALES PELIGROSOS (INCIDENTE)",M36-1,-12.0868142994187,-77.0645805503295
2016-010587,14-02-2016,"10:10:46 p.m.","  AV. SALAVERRY 1700       JESUS MARIA","EMERGENCIA MEDICA",AMB-202,-12.0822666422863,-77.0453262359075
2016-010586,14-02-2016,"10:10:42 p.m.","AV. JAIME BAUSATE Y MEZA (BOLIVAR) CRUCE CON PR. LUCANAS (PARINACOCHAS) LA VICTORIA            LA VICTORIA","EMERGENCIA MEDICA",AMB-202,-12.0631418355964,-77.0187305538848
2016-010585,14-02-2016,"10:07:41 p.m.","  CL. LOS JAZMINES (1) 122        LOS OLIVOS","EMERGENCIA MEDICA",AMB-202,-12.0085605373615,-77.0757906598305
2016-010584,14-02-2016,"09:55:41 p.m.","  CL. CORONEL JUAN VALER SANDOVAL (CUEVA) 200        PUEBLO LIBRE","EMERGENCIA MEDICA",AMB-100,-12.0724107950285,-77.072401803068
2016-010583,14-02-2016,"09:51:47 p.m.","AV. COLONIAL (OSCAR R. BENAVIDES) 4300       CALLAO","EMERGENCIA MEDICA",MED-5,-12.0535433285791,-77.0987212232378
2016-010582,14-02-2016,"09:50:12 p.m.","  JR. LOS ANGELES 423        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",MED-5,-12.0233533766054,-77.0749776197868
2016-010581,14-02-2016,"09:47:26 p.m.","AV. PAZ SOLDAN CRUCE CON AV. AREQUIPA SAN ISIDRO            SAN ISIDRO","ACCIDENTE VEHICULAR","AMB-11, M28-1, RES-4",,
2016-010580,14-02-2016,"09:45:51 p.m.","AH. DANIEL A. CARRION mz A2 LT 6            LOS OLIVOS",INCENDIO,"AMB-60, AMB-9, M14-1, M161-1, M60-1, RES-124",-12.0107816966551,-77.0788048169245
2016-010579,14-02-2016,"09:44:56 p.m.","PLAYA LAS CONCHITAS             ANCON","EMERGENCIA MEDICA",AMB-163,,
2016-010578,14-02-2016,"09:38:39 p.m.","PAMPA LIBRE             CHANCAY","ACCIDENTE VEHICULAR",AMB-80,,
2016-010577,14-02-2016,"09:38:36 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA SUR 8            SANTIAGO DE SURCO","ACCIDENTE VEHICULAR","AMB134-2, M11-1, M120-1",-12.1274821233295,-76.9769037609322
2016-010576,14-02-2016,"09:30:12 p.m.","CL. EL CISNE (5) CRUCE CON PR. LA ALAMEDA DEL CORREGIDOR LA MOLINA            LA MOLINA","EMERGENCIA MEDICA",MED-96,-12.1130833029992,-76.9414430799812
2016-010575,14-02-2016,"09:24:28 p.m.","AV. LAS FLORES PARADERO 10            ","EMERGENCIA MEDICA",SAMU-121,,
2016-010574,14-02-2016,"09:22:23 p.m.","AV. JAVIER LUNA PIZARRO CRUCE CON AV. ISABEL LA CATOLICA LA VICTORIA            LA VICTORIA","EMERGENCIA MEDICA",SAMU-10,-12.0699698641927,-77.026937613735
2016-010573,14-02-2016,"09:14:28 p.m.","AV. VELASCO ALVARADO CRUCE CON AV. MICAELA BASTIDAS VILLA EL SALVADOR            VILLA EL SALVADOR","EMERGENCIA MEDICA",SAMU-105,-12.2109310740966,-76.9447781891707
2016-010572,14-02-2016,"09:11:07 p.m.","LOS LUNAS             LA TINGUINA","EMERGENCIA MEDICA",AMB-22,,
2016-010571,14-02-2016,"09:09:37 p.m.","TARAPACA            LURIN","EMERGENCIA MEDICA",AMB-129,,
2016-010570,14-02-2016,"08:50:35 p.m.","  JR. RIO BRANCO 2565       SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-9,-12.0313698637287,-77.0735470570563
2016-010569,14-02-2016,"08:48:36 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 23            COMAS","EMERGENCIA MEDICA",AMB-150,-11.9288702409844,-77.0726476516746
2016-010568,14-02-2016,"08:44:41 p.m.","DISTRITO DE GUADALUPE  CALLE PISCO             ",INCENDIO,CIST-VI,,
2016-010567,14-02-2016,"08:36:09 p.m.","AV. LOS DOMINICOS CRUCE CON AV. BOCANEGRA CALLAO            CALLAO",INCENDIO,"M161-1, M60-1, M65-2, RES-124",-12.0064771470936,-77.0991706642411
2016-010566,14-02-2016,"08:34:01 p.m.","AV. EL OLIVAR CRUCE CON AV. PACASMAYO CALLAO            CALLAO","EMERGENCIA MEDICA",MED-5,-12.0201397130724,-77.0968825512257
2016-010565,14-02-2016,"08:33:36 p.m.","  JR. CAHUIDE 1247       LA PERLA","EMERGENCIA MEDICA",AMB-60,-12.0701099189042,-77.1224441267904
2016-010564,14-02-2016,"08:31:14 p.m.","  JR. LAMBAYEQUE  CRUCE  SALAVERRY   4100       SAN MARTIN DE PORRES","EMERGENCIA MEDICA",SAMU-168,-12.0252877905489,-77.0915426730492
2016-010563,14-02-2016,"08:22:34 p.m.","  CL. SAN PEDRO 381        SURQUILLO","EMERGENCIA MEDICA",AMB-11,-12.1167532897326,-77.0196226074043
2016-010562,14-02-2016,"08:07:05 p.m.","AV. LA MOLINA CDRA 59            LA MOLINA","EMERGENCIA MEDICA","AMB134-2, MED-96",,
2016-010561,14-02-2016,"08:01:59 p.m.","  JR. FRANCISCO LAZO 1778       LINCE","EMERGENCIA MEDICA",SAMU-10,-12.081372201885,-77.0307246697929
2016-010560,14-02-2016,"07:59:27 p.m.","CO. MONTECARLO  MZ.  B  LOTE  18   SUSANA  HIGUSHI             ","EMERGENCIA MEDICA",AMB-75,-11.8985000678602,-77.1268046550649
