ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-003160,14-01-2016,"11:54:41 p.m.",,"EMERGENCIA MEDICA",AMB-36,-12.0660003076065,-77.050883602973
2016-003159,14-01-2016,"11:54:19 p.m.","  AV. LOS PROCERES DE LA INDEPENDENCIA (VICTOR RAUL HAYA DE LA TORRE) 100        SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",AMB-3,-12.0292633290026,-77.0115475855469
2016-003158,14-01-2016,"11:48:27 p.m.","AS. LOS ANGELES DE VITARTE MZ  E LOTE 16 SECTOR D             ATE","EMERGENCIA MEDICA",AMB-138,-12.034662270482,-76.9349989793349
2016-003157,14-01-2016,"11:45:47 p.m.","MALECON  LURIN CON CAYAYAL            CIENEGUILLA",INCENDIO,M106-3,,
2016-003156,14-01-2016,"11:38:00 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 24.5            PUENTE PIEDRA",INCENDIO,"AMB-150, CIST124-4, M150-1, M150-3, RES-124",-11.9127913063575,-77.0733119648131
2016-003155,14-01-2016,"11:37:49 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA SUR 31            ","ACCIDENTE VEHICULAR","AMB-129, M129-1, M155-1, RES-125",,
2016-003154,14-01-2016,"11:36:23 p.m.","  JR. HUANUCO 853        LIMA","EMERGENCIA MEDICA",SAMU-2,-12.0539128200411,-77.0185398882774
2016-003153,14-01-2016,"11:32:33 p.m.",,"EMERGENCIA MEDICA",AMB-161,-12.0124205285011,-77.1040168549045
2016-003152,14-01-2016,"11:23:22 p.m.","AV. LAS  AMERICAS   S. N              PISCO","ACCIDENTE VEHICULAR",AUX-37,,
2016-003151,14-01-2016,"11:03:06 p.m.","AV. ARIOSTO MATELLINI CRUCE CON AV. EL SOL CHORRILLOS            CHORRILLOS","EMERGENCIA MEDICA",SAMU-6,-12.1733903758319,-77.0046140888504
2016-003150,14-01-2016,"10:59:10 p.m.","  PR. LA MAR 654        LA VICTORIA","EMERGENCIA MEDICA",AMB-8,-12.0651538136693,-77.0194670640629
2016-003149,14-01-2016,"10:51:39 p.m.","CARRETERAS - PANAMERICANAS PANAMERICANA NORTE 37.36            PUENTE PIEDRA","ACCIDENTE VEHICULAR","AMB-184, AMB-207, M163-1, M184-1",-11.8178573342037,-77.1263108525106
2016-003148,14-01-2016,"10:46:15 p.m.","  AV. PETIT THOUARS 1100       LIMA","ACCIDENTE VEHICULAR","M202-1, M4-1, SAMU-4",-12.075999321886,-77.0345516093374
2016-003147,14-01-2016,"10:44:10 p.m.","AV. LAS  AMERICAS    ALT.   GRIFO   PRIMAX              PISCO",INCENDIO,"AUX-37, CIST90-4",,
2016-003146,14-01-2016,"10:34:02 p.m.","  AV. VENEZUELA ALT  MOLITALIA  2800       LIMA","ACCIDENTE VEHICULAR","AMB-60, M14-1, M60-1",-12.0585101904922,-77.0724525997438
2016-003145,14-01-2016,"10:15:48 p.m.","PASAJE JOSE OLAYA            ","EMERGENCIA MEDICA",AMB-20,,
2016-003144,14-01-2016,"10:15:11 p.m.","AV. INCA GARCILAZO DE LA VEGA (WILSON) CRUCE CON JR. QUILCA LIMA            LIMA","EMERGENCIA MEDICA",AMB-3,-12.0510178988367,-77.0388334558032
2016-003143,14-01-2016,"10:06:02 p.m.","  CL. MARTE    URB.,  OLIMPO    143        ATE","EMERGENCIA MEDICA",SAMU-127,-12.0741210550771,-76.9791511702062
2016-003142,14-01-2016,"10:05:39 p.m.","  AV. ALBERTO DEL CAMPO (LIZARDO MONTERO) 452        SAN ISIDRO","EMERGENCIA MEDICA",AMB-100,-12.0971288717113,-77.0576224079377
2016-003141,14-01-2016,"10:00:00 p.m.","  AV. AURELIO GARCIA Y GARCIA   URB. LOS  CIPRESES  1780       LIMA","EMERGENCIA MEDICA",AMB-60,-12.058121920016,-77.0759087266992
2016-003140,14-01-2016,"09:56:09 p.m.","  AV. EL SOL 200        SANTIAGO DE SURCO",INCENDIO,"M120-1, M134-1, RES-16, SAMU-120",-12.1474005485251,-76.9908339471362
2016-003139,14-01-2016,"09:56:04 p.m.","CARRETERA  CENTRAL   KM-  33             LURIGANCHO","EMERGENCIA MEDICA",AMB-32,,
2016-003138,14-01-2016,"09:52:55 p.m.","  AV. JAVIER PRADO ESTE 1865       SAN BORJA","EMERGENCIA MEDICA",SAMU-4,-12.0888387637134,-77.0069028131177
2016-003137,14-01-2016,"09:43:38 p.m.","AV. TAHUANTISUYO CRUCE CON AV. ALAMEDA LOS HORIZONTES CHORRILLOS            CHORRILLOS","EMERGENCIA MEDICA",SAMU-6,-12.2004918544378,-77.0031335459215
2016-003136,14-01-2016,"09:41:56 p.m.","  PR. AYACUCHO (ISABEL CHIMPU OCLLO) 815        SAN MIGUEL","EMERGENCIA MEDICA",AMB-83,-12.0830348656831,-77.0795820822668
2016-003135,14-01-2016,"09:22:24 p.m.","  JR. MARISCAL GREGORIO DE LAS HERAS 640        LINCE","EMERGENCIA MEDICA",AMB-4,-12.0856742982935,-77.029491585716
2016-003134,14-01-2016,"09:09:50 p.m.","  PJ. EL ZODIACO 456        SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB-11,-12.1236609994838,-76.9879738515171
2016-003133,14-01-2016,"09:06:41 p.m.","  JR. CONSTANTINO CARVALLO 321        LA VICTORIA","EMERGENCIA MEDICA",SAMU-4,-12.0847098248925,-77.0233850608838
2016-003132,14-01-2016,"09:05:17 p.m.","  AV. AVIACION 250        LA VICTORIA","EMERGENCIA MEDICA",AMB-8,-12.0631227785447,-77.0124565769819
2016-003131,14-01-2016,"09:03:11 p.m.","UR VALLE HERMOSA            ICA","ACCIDENTE VEHICULAR","AMB-22, M22-1",,
2016-003130,14-01-2016,"08:59:08 p.m.","  CL. VALENTIN ESPEJO (4) 269        ","EMERGENCIA MEDICA",AMB134-2,-12.1679369797367,-76.9671186428287
2016-003129,14-01-2016,"08:50:20 p.m.","AV. CAHUAS             ","EMERGENCIA MEDICA",AMB-44,,
2016-003128,14-01-2016,"08:20:04 p.m.","  AV. JUAN BERTOLOTTO NEGRO 200        SAN MIGUEL","EMERGENCIA MEDICA",AMB-36,-12.0937358452314,-77.0787696244486
2016-003127,14-01-2016,"08:16:04 p.m.","CARREYERA  AL CALERA KM 5 ALTO GARAN            CHINCHA ALTA",INCENDIO,M38-4,,
2016-003126,14-01-2016,"08:13:10 p.m.","  CL. LOS AMANCAES 400        ",INCENDIO,"M121-1, M176-1, RES-21, SAMU-121",-11.9760043832723,-77.0146850426854
2016-003125,14-01-2016,"08:13:01 p.m.","AV. PRINCIPAL  CRUCE LUTHER KING            ",RESCATE,"ELEC-11, ESC-28",,
2016-003124,14-01-2016,"07:55:28 p.m.","  JR. PARURO 1239       LIMA","EMERGENCIA MEDICA",SAMU-4,-12.0554746418697,-77.025594415888
2016-003123,14-01-2016,"07:51:25 p.m.",,"EMERGENCIA MEDICA",AMB-3,-12.0546778338464,-77.0433935996161
2016-003122,14-01-2016,"07:50:32 p.m.","  AV. JOSE GALVEZ 200        LA VICTORIA","EMERGENCIA MEDICA",SAMU-2,-12.0612433019512,-77.0324945569217
