ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2015-044666,22-07-2015,"11:32:08 p.m.","  CL. MANUEL MONCLOA Y COBARRUBIAS 2888       LIMA","EMERGENCIA MEDICA",AMB-60,-12.0579413953269,-77.0789778677548
2015-044665,22-07-2015,"11:10:17 p.m.","  AV. SALAVERRY 600        JESUS MARIA","EMERGENCIA MEDICA",AMB-3,-12.0711393293673,-77.0408350504796
2015-044664,22-07-2015,"11:07:28 p.m.","  CL. HUANCAVELICA (10) 352        LA MOLINA","EMERGENCIA MEDICA",AMB-96,-12.0710994974869,-76.9423010725235
2015-044663,22-07-2015,"11:04:27 p.m.","  CL. LAS DALIAS 182        MIRAFLORES","EMERGENCIA MEDICA",AMB-134,-12.1292946104617,-77.0289084445987
2015-044662,22-07-2015,"11:02:47 p.m.","  JR. CUSCO 274        CALLAO","EMERGENCIA MEDICA",AMB-134,-12.0585975495181,-77.1385483751731
2015-044661,22-07-2015,"11:02:00 p.m.","garcia naranjo  628        ","EMERGENCIA MEDICA",SAMU-10,,
2015-044660,22-07-2015,"11:01:32 p.m.","BOLOGNESI 864        LA PUNTA","EMERGENCIA MEDICA",MED-34-2,,
2015-044659,22-07-2015,"10:36:10 p.m.","3 cieneguilla            ",INCENDIO,M37-2,,
2015-044658,22-07-2015,"10:15:43 p.m.","AV HUAYLAS 285        CHORRILLOS","EMERGENCIA MEDICA",AMB-2,,
2015-044657,22-07-2015,"10:14:45 p.m.","AV. SALAVERRY CRUCE CON AV. 28 DE JULIO JESUS MARIA            JESUS MARIA","ACCIDENTE VEHICULAR","AMB-10, M14-1, RES-14",-12.0648381436731,-77.0387931777673
2015-044656,22-07-2015,"10:05:43 p.m.","MILITAR POLICIAL DELEGACION P.N.P. SANTA FELICIA            LA MOLINA","EMERGENCIA MEDICA",SAMU-138,-12.0726027075478,-76.9555565687098
2015-044655,22-07-2015,"09:58:13 p.m.","  JR. SCHELL 452        MIRAFLORES","EMERGENCIA MEDICA",MED-100,-12.1232885881246,-77.0273129111092
2015-044654,22-07-2015,"09:55:45 p.m.","  JR. MARIANO ANGULO 537        COMAS","EMERGENCIA MEDICA",MED-161,-11.9414058369721,-77.0644291530807
2015-044653,22-07-2015,"09:50:31 p.m.","  CL. LUIS GODIN 4500       BELLAVISTA","EMERGENCIA MEDICA",AMB-60,,
2015-044652,22-07-2015,"09:50:22 p.m.","AV. LOS QUECHUAS 900        ATE","EMERGENCIA MEDICA",AMB-127,-12.0747518760067,-76.9824864899786
2015-044651,22-07-2015,"09:39:14 p.m.","AV. EDUARDO DE HABICH CRUCE CON AV. TUPAC AMARU (GERARDO UNGER) SAN MARTIN DE PORRES            SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-3,-12.0232753980702,-77.0501784060099
2015-044650,22-07-2015,"09:30:16 p.m.","MAA LOTE  15  ALT COAVEZ             VILLA EL SALVADOR",INCENDIO,M105-2,,
2015-044649,22-07-2015,"09:24:31 p.m.",,INCENDIO,"AMB-169, M115-1, M32-1",,
2015-044648,22-07-2015,"09:16:26 p.m.","AV. JOSE GALVEZ CRUCE CON AV. JUAN PARDO DE ZELA LINCE            LINCE","EMERGENCIA MEDICA",AMB-8,-12.0827878119862,-77.0294085636409
2015-044647,22-07-2015,"09:10:59 p.m.",,"EMERGENCIA MEDICA",AMB6-2,-12.1673312703986,-77.0260671848805
2015-044646,22-07-2015,"09:10:01 p.m.","  AV. ALFREDO BENAVIDES 617        MIRAFLORES","EMERGENCIA MEDICA",AMB6-2,-12.1250613324835,-77.0263975502802
2015-044645,22-07-2015,"09:07:32 p.m.","  CL. SANTA ROSA  HOGAR POLICIAL 656        VILLA MARIA DEL TRIUNFO","EMERGENCIA MEDICA",AMB-106,,
2015-044644,22-07-2015,"08:53:05 p.m.","  JR. ARICA (JULIO ELCORROBARRUTIA) 125        ","EMERGENCIA MEDICA",MED-100,-12.1184793603349,-77.035789089919
2015-044643,22-07-2015,"08:49:53 p.m.","  CL. LEONARDO ARRIETA 1307       LIMA",INCENDIO,M14-1,-12.0539179063101,-77.0714087235037
2015-044642,22-07-2015,"08:49:34 p.m.","PUENTE CHILCA             ","EMERGENCIA MEDICA",AMB-133,,
2015-044641,22-07-2015,"08:43:03 p.m.","  JR. JORGE CHAVEZ 157        SAN MIGUEL","EMERGENCIA MEDICA",AMB-60,-12.0844211626408,-77.0942605294257
2015-044640,22-07-2015,"08:36:54 p.m.","AH. TIWINZA C1 LOTE              CALLAO",INCENDIO,"M15-1, M5-1",-12.0194128745794,-77.1396843660641
2015-044639,22-07-2015,"08:31:24 p.m.","AV. EDILBERTO RAMOS (MARIANO PASTOR SEVILLA) (FORESTAL) CRUCE CON AV. VELASCO ALVARADO VILLA EL SALVADOR            VILLA EL SALVADOR","ACCIDENTE VEHICULAR","M105-2, M106-1, SAMU-106",-12.213222837149,-76.9487412174062
2015-044638,22-07-2015,"08:25:05 p.m.","  CL. NOVOA 151        SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-3,-12.0353866026533,-77.0456877703029
2015-044637,22-07-2015,"08:24:02 p.m.","  AV. CARLOS IZAGUIRRE (2) 1700       SAN MARTIN DE PORRES","EMERGENCIA MEDICA",SAMU-124,-11.9913078466341,-77.0870942530962
2015-044636,22-07-2015,"08:16:25 p.m.","AV. VENEZUELA CRUCE CON AV. UNIVERSITARIA SAN MIGUEL            SAN MIGUEL","EMERGENCIA MEDICA",AMB-60,-12.0602190382169,-77.0793384627555
2015-044635,22-07-2015,"08:06:59 p.m.","UR. SAN JUAN MASIAS L1 LTE 19             CALLAO","EMERGENCIA MEDICA",MED-161,-11.9981957059971,-77.1196345477008
2015-044634,22-07-2015,"07:50:46 p.m.","AV. LIBERTAD CRUCE CON JR. LEONCIO PRADO SAN MIGUEL            SAN MIGUEL","ACCIDENTE VEHICULAR","AMB-60, M100-1, M83-1, RES-83",-12.0882038063402,-77.0844156248867
2015-044633,22-07-2015,"07:49:45 p.m.","AH. 9 DE JUNIO I ETAPA             ",INCENDIO,"M150-1, M75-1, SAMU-124",-11.8721500885693,-77.0766791974217
2015-044632,22-07-2015,"07:44:09 p.m.","TURISMO HOTEL SHERATON            LIMA","EMERGENCIA MEDICA",AMB-10,-12.0573187142446,-77.0366693469172
2015-044631,22-07-2015,"07:35:50 p.m.","  AV. CARLOS IZAGUIRRE 400        LOS OLIVOS","EMERGENCIA MEDICA",AMB-65,-11.9904979824889,-77.0654709414079
2015-044630,22-07-2015,"07:25:09 p.m.","AV. MICAELA BASTIDAS CRUCE CON AV. SIMON BOLIVAR VILLA EL SALVADOR            VILLA EL SALVADOR","MATERIALES PELIGROSOS (INCIDENTE)","AMB-129, M105-2",-12.2187039627666,-76.9400769328296
2015-044629,22-07-2015,"07:23:48 p.m.","  AV. BALTAZAR LA TORRE 1052       SAN ISIDRO","EMERGENCIA MEDICA","AMB-134, SAMU-10",-12.1031354573311,-77.0571818317611
2015-044628,22-07-2015,"07:14:37 p.m.","  JR. MARISCAL WILLIAM MILLER 2054       LINCE","EMERGENCIA MEDICA",AMB-8,-12.0833260460762,-77.0370640796717
