ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-055762,18-09-2016,"11:44:15 p.m.","  JR. MARTIR JOSE OLAYA 100        CHORRILLOS","EMERGENCIA MEDICA",AMB-16,-12.1677108376785,-77.0288450396015
2016-055761,18-09-2016,"11:37:47 p.m.","  JR. PEDRO RUIZ GALLO 600        CALLAO","EMERGENCIA MEDICA",AMB-60,-12.0664285144399,-77.1448926628175
2016-055760,18-09-2016,"11:37:25 p.m.","  AV. SAN FELIPE 601        JESUS MARIA","MATERIALES PELIGROSOS (INCIDENTE)","M202-1, MED-100",-12.0827858928023,-77.0513454716757
2016-055759,18-09-2016,"11:27:02 p.m.","AV. EL SOL CRUCE CON AV. FERNANDO WIESE (PROCERES DE LA INDEPENDENCIA) SAN JUAN DE LURIGANCHO            SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",AMB-138,-11.984883842926,-77.0069375619665
2016-055758,18-09-2016,"11:23:25 p.m.","CARRETERAS - PANAMERICANAS CARRETERA CENTRAL 2.5            ATE","EMERGENCIA MEDICA",MED-96,-12.0495735901968,-76.9523697233845
2016-055757,18-09-2016,"11:19:50 p.m.","  CL. 20 MZ 67 LOTE 25 URB. CIUDAD SATELITE 000        VENTANILLA","EMERGENCIA MEDICA",AMB-184,-11.8702879445355,-77.1162223674152
2016-055756,18-09-2016,"11:15:11 p.m.","AH. AMPLIACION SANTA MARIA CIUDAD MARISCAL CACERES ETAPA III             SAN JUAN DE LURIGANCHO","EMERGENCIA MEDICA",AMB-138,-11.9680773412646,-76.9683439463677
2016-055755,18-09-2016,"10:45:16 p.m.","CC PLAZA DEL SOL            ","EMERGENCIA MEDICA",AMB-22,,
2016-055754,18-09-2016,"10:42:04 p.m.","  CL. ENRIQUE BARRON (PEDRO ELGUERA) 420        BARRANCO","EMERGENCIA MEDICA",AMB-16,-12.1381408209707,-77.0191100559368
2016-055753,18-09-2016,"10:32:15 p.m.","  CL. ISMAEL PAGADOR (LA PAZ) 338        CHORRILLOS","EMERGENCIA MEDICA",AMB-6,-12.1730018666872,-77.0242355194018
2016-055752,18-09-2016,"10:27:23 p.m.","SKATER  PARK  EN  BARRANCA            BARRANCA","EMERGENCIA MEDICA",RES-73,,
2016-055751,18-09-2016,"10:22:04 p.m.","MERCADO  NERY  GARCIA            AYACUCHO","EMERGENCIA MEDICA",AMB-63,,
2016-055750,18-09-2016,"10:18:58 p.m.","  AV. ALMIRANTE MIGUEL GRAU SEMINARIO 2195       ","EMERGENCIA MEDICA",AMB-10,-12.0503175833462,-77.0095077656518
2016-055749,18-09-2016,"10:11:10 p.m.","AV. PASEO DE LA REPUBLICA CRUCE CON CL. MANUEL GONZALES PRADA SURQUILLO            SURQUILLO","ACCIDENTE VEHICULAR","M11-1, MED-28, RES-28",,
2016-055748,18-09-2016,"10:07:49 p.m.","  CL. EL AZAFRAN (I) 1199       LOS OLIVOS","EMERGENCIA MEDICA",AMB-65-2,-11.9905666562488,-77.0761256722689
2016-055747,18-09-2016,"10:03:06 p.m.","JR. MANUEL CISNEROS CRUCE CON JR. FRANCIA LA VICTORIA            LA VICTORIA","EMERGENCIA MEDICA","AMB-10, AMB-8",-12.0709824290873,-77.020868274722
