ID,FECHA,HORA,DIRECCION,TIPO,UNIDADES,"CORDENADAS (lat)","CORDENADAS (lng)"
2016-063118,28-10-2016,"11:55:13 p.m.","  CL. ALMIRANTE LORD NELSON (MANUEL TOVAR) 260        MIRAFLORES","EMERGENCIA MEDICA",AMB-100,-12.1164009446898,-77.0445506530017
2016-063117,28-10-2016,"11:51:37 p.m.","  CL. PEDRO VILLALOBOS 122        SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB134,-12.1708302605342,-76.9763120203208
2016-063116,28-10-2016,"11:37:17 p.m.","CP. SAN PEDRO DE CARABAYLLO A LT 13             CARABAYLLO","MATERIALES PELIGROSOS (INCIDENTE)","AMB-150, M150-1",-11.8543147119225,-77.037984713248
2016-063115,28-10-2016,"11:27:02 p.m.","  CL. LAS ESMERALDAS 978        EL AGUSTINO","EMERGENCIA MEDICA",AMB-2,-12.0308321198863,-76.9990596162269
2016-063114,28-10-2016,"11:26:43 p.m.","  JR. MOQUEGUA 658        CALLAO","EMERGENCIA MEDICA",AMB-1,-12.058265679631,-77.1401936960375
2016-063113,28-10-2016,"11:19:46 p.m.","  CL. NICARAGUA 110        JESUS MARIA","MATERIALES PELIGROSOS (INCIDENTE)","AMB-202, M202-1",-12.0837956520203,-77.0530794427449
2016-063112,28-10-2016,"11:11:28 p.m.","UR. SANTA PATRICIA I ETAPA MAZ D LOTE 33            SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-65-2,-11.9754745569799,-77.0950950989904
2016-063111,28-10-2016,"11:09:26 p.m.","  AV. AGUSTIN LA ROSA LOZANO (DEFENSORES DE LIMA) (SAN FRANCISCO) 000        SAN JUAN DE MIRAFLORES","EMERGENCIA MEDICA",AMB-106,-12.1466457968244,-76.9705620454588
2016-063110,28-10-2016,"10:51:56 p.m.","  AV. UNIVERSITARIA (BELLA UNION) 3111       SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-106,-12.0007152558967,-77.0840096750303
2016-063109,28-10-2016,"10:51:08 p.m.","  AV. UNIVERSITARIA (BELLA UNION) 3111       SAN MARTIN DE PORRES","EMERGENCIA MEDICA",AMB-168,-12.0007152558967,-77.0840096750303
2016-063108,28-10-2016,"10:48:42 p.m.","AV. TUPAC AMARU CRUCE CON AV. SAN FELIPE DE COLLIQUE COMAS            COMAS","ACCIDENTE VEHICULAR","AMB-164, M150-1, M164-1",-11.9083437354144,-77.0344236861487
2016-063107,28-10-2016,"10:45:31 p.m.","  CL. 10 100        COMAS","EMERGENCIA MEDICA",AMB124-2,-11.9671988072361,-77.0580866015063
2016-063106,28-10-2016,"10:43:10 p.m.","  AV. BRASIL 483        LIMA","EMERGENCIA MEDICA",AMB-14,-12.0637612406258,-77.0442597417853
2016-063105,28-10-2016,"10:22:05 p.m.","UR. PREVI             CALLAO","EMERGENCIA MEDICA",AMB-65-2,-12.0167082793483,-77.0906179710883
2016-063104,28-10-2016,"10:17:11 p.m.","AAHH SAN PABLO MZ A LT 24            ANCON","EMERGENCIA MEDICA",AMB-163,,
2016-063103,28-10-2016,"10:14:06 p.m.","CARRETERAS - PANAMERICANAS ANTIGUA PANAMERICANA SUR 34            LURIN","EMERGENCIA MEDICA",AMB-125,-12.2594035767086,-76.8855902232871
2016-063102,28-10-2016,"10:04:37 p.m.",,"EMERGENCIA MEDICA",AMB-14,-12.0587856990298,-77.0635861514343
2016-063101,28-10-2016,"09:52:17 p.m.","AH. 15 DE ENERO K LOTE 19            SAN JUAN DE LURIGANCHO","MATERIALES PELIGROSOS (INCIDENTE)","AMB-8, M21-1",-12.0116239059651,-77.0179734816919
2016-063100,28-10-2016,"09:46:43 p.m.","ALT CLUB EL BOSQUE            LURIGANCHO","EMERGENCIA MEDICA",AMB-32-2,,
2016-063099,28-10-2016,"09:43:57 p.m.","  AV. ALFREDO BENAVIDES 3300       SANTIAGO DE SURCO","EMERGENCIA MEDICA",AMB134,-12.1289150519231,-77.0001671096687
2016-063098,28-10-2016,"09:41:02 p.m.","  JR. CELENDIN (IRENE MORALES) 236        SAN LUIS","EMERGENCIA MEDICA",AMB-127,-12.0806623016287,-76.9893435845224
